Frequency,	Imag,	phase,	LinMag,	Real
2866840920.46023035,	-0.03681403,	-13.61877058,	0.15634904,	0.15195312
2866844922.46123075,	0.00440353,	2.45260123,	0.10290327,	0.10280900
2866848924.46223116,	0.00122210,	1.35646079,	0.05162519,	0.05161072
2866852926.46323156,	-0.00304914,	-1.40362550,	0.12447803,	0.12444068
2866856928.46423197,	0.06673013,	82.06314447,	0.06737553,	0.00930332
2866860930.46523285,	-0.12121738,	-70.22369349,	0.12881478,	0.04358433
2866864932.46623325,	0.15643558,	76.67783228,	0.16076171,	0.03704372
2866868934.46723366,	0.00706377,	170.58386525,	0.04317607,	-0.04259432
2866872936.46823406,	-0.05486277,	-23.94825451,	0.13515946,	0.12352391
2866876938.46923447,	0.04344181,	29.44879974,	0.08836002,	0.07694349
2866880940.47023535,	-0.04319486,	-63.31806961,	0.04834273,	0.02170768
2866884942.47123575,	0.10224544,	60.61347685,	0.11734421,	0.05758066
2866888944.47223616,	-0.04347756,	-46.07756146,	0.06036206,	0.04187220
2866892946.47323656,	0.03519836,	147.05255940,	0.06471841,	-0.05430973
2866896948.47423696,	0.01320314,	8.18566481,	0.09273089,	0.09178614
2866900950.47523785,	0.05832992,	123.60031122,	0.07003078,	-0.03875476
2866904952.47623825,	0.08922604,	39.43491887,	0.14046892,	0.10849069
2866908954.47723865,	0.00349927,	5.57500427,	0.03601970,	0.03584933
2866912956.47823906,	0.12729165,	73.28111239,	0.13291006,	0.03823507
2866916958.47923946,	0.04990826,	66.54866664,	0.05440194,	0.02165034
2866920960.48024034,	0.04235766,	34.98971572,	0.07386727,	0.06051613
2866924962.48124075,	0.03176278,	92.75659365,	0.03179957,	-0.00152934
2866928964.48224115,	0.00121978,	0.75935135,	0.09203973,	0.09203165
2866932966.48324156,	-0.00708663,	-175.48815628,	0.09008603,	-0.08980686
2866936968.48424196,	0.08112733,	58.49788986,	0.09515053,	0.04971900
2866940970.48524284,	-0.07180192,	-55.09884468,	0.08754833,	0.05009186
2866944972.48624325,	0.12239591,	51.86735971,	0.15560450,	0.09608330
2866948974.48724365,	0.06588896,	58.99398367,	0.07687312,	0.03959950
2866952976.48824406,	0.03089726,	21.01643521,	0.08615220,	0.08042115
2866956978.48924446,	0.05688074,	26.67778491,	0.12669090,	0.11320408
2866960980.49024534,	-0.10063924,	-44.02757100,	0.14480374,	0.10411467
2866964982.49124575,	-0.09493101,	-66.05909523,	0.10386729,	0.04214874
2866968984.49224615,	-0.06793933,	-20.67243945,	0.19244916,	0.18005812
2866972986.49324655,	0.13628347,	70.45753028,	0.14461414,	0.04837422
2866976988.49424696,	-0.01505865,	-8.39727212,	0.10311605,	0.10201057
2866980990.49524784,	-0.01493100,	-118.04174196,	0.01691696,	-0.00795291
2866984992.49624824,	0.11030050,	73.99876284,	0.11474625,	0.03163074
2866988994.49724865,	-0.00211348,	-153.94650569,	0.00481199,	-0.00432302
2866992996.49824905,	-0.15368500,	-108.65107843,	0.16220332,	-0.05187329
2866996998.49924946,	0.06243215,	23.59436818,	0.15597939,	0.14293984
2867001000.50025034,	-0.01777664,	-11.04485575,	0.09279087,	0.09107215
2867005002.50125074,	0.02966464,	64.61564411,	0.03283476,	0.01407588
2867009004.50225115,	-0.01314237,	-4.65322259,	0.16200186,	0.16146789
2867013006.50325155,	0.04951914,	35.53746548,	0.08519639,	0.06932734
2867017008.50425196,	0.00663365,	6.62955017,	0.05745932,	0.05707511
2867021010.50525284,	-0.04723985,	-16.20241393,	0.16929932,	0.16257508
2867025012.50625324,	-0.10046963,	-76.84132248,	0.10317876,	0.02348850
2867029014.50725365,	-0.09941093,	-58.43681959,	0.11667080,	0.06106998
2867033016.50825405,	0.00054153,	175.87575875,	0.00752961,	-0.00751011
2867037018.50925445,	0.07332187,	56.44259089,	0.08798635,	0.04863641
2867041020.51025534,	0.03875320,	22.58151636,	0.10092045,	0.09318329
2867045022.51125574,	0.02769155,	15.18870677,	0.10569336,	0.10200129
2867049024.51225614,	-0.02380636,	-21.04882334,	0.06628283,	0.06186008
2867053026.51325655,	-0.00029038,	-0.21211579,	0.07843571,	0.07843518
2867057028.51425695,	0.00195954,	175.67561010,	0.02598748,	-0.02591350
2867061030.51525783,	-0.03755659,	-28.60759905,	0.07843763,	0.06886192
2867065032.51625824,	0.03097522,	37.48718753,	0.05089720,	0.04038639
2867069034.51725864,	0.00844031,	9.38835545,	0.05174124,	0.05104818
2867073036.51825905,	-0.00210110,	-1.05359726,	0.11426654,	0.11424722
2867077038.51925945,	0.07782456,	62.82415881,	0.08748175,	0.03995492
2867081040.52026033,	0.05878157,	28.91732607,	0.12156328,	0.10640657
2867085042.52126074,	-0.05614974,	-45.53158902,	0.07868112,	0.05511738
2867089044.52226114,	-0.11029027,	-90.56755999,	0.11029568,	-0.00109255
2867093046.52326155,	0.04691683,	135.70703428,	0.06718457,	-0.04808927
2867097048.52426195,	0.05349167,	27.70982609,	0.11503737,	0.10184418
2867101050.52526283,	-0.00575284,	-165.44453308,	0.02289075,	-0.02215607
2867105052.52626324,	0.01801951,	30.01400102,	0.03602377,	0.03119310
2867109054.52726364,	-0.05095113,	-150.68358390,	0.10405998,	-0.09073292
2867113056.52826404,	0.09707664,	55.88818810,	0.11725014,	0.06575502
2867117058.52926445,	0.02189003,	46.87187448,	0.02999346,	0.02050449
2867121060.53026533,	-0.02047008,	-10.89444586,	0.10830716,	0.10635515
2867125062.53126573,	-0.01339180,	-20.36324199,	0.03848544,	0.03608031
2867129064.53226614,	0.00450306,	13.87879801,	0.01877303,	0.01822496
2867133066.53326654,	-0.06819966,	-46.42425263,	0.09413813,	0.06489063
2867137068.53426695,	0.14868371,	71.48611971,	0.15679854,	0.04978893
2867141070.53526783,	-0.01877566,	-7.42544854,	0.14528195,	0.14406359
2867145072.53626823,	-0.10805455,	-35.23634016,	0.18728566,	0.15297101
2867149074.53726864,	-0.01326779,	-134.71701474,	0.01867150,	-0.01313738
2867153076.53826904,	-0.03464299,	-31.76718528,	0.06580253,	0.05594494
2867157078.53926945,	-0.02433203,	-41.09012047,	0.03702124,	0.02790204
2867161080.54027033,	0.13358216,	46.42825126,	0.18437541,	0.12708303
2867165082.54127073,	0.10729557,	92.34910038,	0.10738582,	-0.00440154
2867169084.54227114,	0.03205153,	25.25104256,	0.07513512,	0.06795576
2867173086.54327154,	-0.00881393,	-13.35986471,	0.03814459,	0.03711232
2867177088.54427195,	-0.02187507,	-13.32424041,	0.09491857,	0.09236350
2867181090.54527283,	-0.05869010,	-89.58780267,	0.05869162,	0.00042224
2867185092.54627323,	-0.02422633,	-24.44745844,	0.05853769,	0.05328927
2867189094.54727364,	0.12506293,	63.09499267,	0.14024313,	0.06346179
2867193096.54827404,	-0.10535385,	-92.64900735,	0.10546655,	-0.00487439
2867197098.54927444,	0.01825592,	12.13388310,	0.08685160,	0.08491126
2867201100.55027532,	0.07247968,	109.42559820,	0.07685470,	-0.02556053
2867205102.55127573,	0.05041315,	38.16080019,	0.08159176,	0.06415395
2867209104.55227613,	0.11615098,	93.77746065,	0.11640387,	-0.00766885
2867213106.55327654,	-0.01921557,	-6.72895332,	0.16399372,	0.16286406
2867217108.55427694,	0.14408365,	75.53734447,	0.14879900,	0.03716239
2867221110.55527782,	-0.02346498,	-16.09198102,	0.08465605,	0.08133905
2867225112.55627823,	0.13088895,	74.65196494,	0.13572964,	0.03592514
2867229114.55727863,	0.05973004,	45.56461625,	0.08365078,	0.05856428
2867233116.55827904,	-0.05356675,	-69.50828167,	0.05718527,	0.02001896
2867237118.55927944,	0.02283755,	14.56375833,	0.09082084,	0.08790262
2867241120.56028032,	-0.02163468,	-51.12284853,	0.02779045,	0.01744275
2867245122.56128073,	0.01139883,	142.74949037,	0.01883166,	-0.01498994
2867249124.56228113,	0.05248572,	151.54576549,	0.11015844,	-0.09685108
2867253126.56328154,	0.03370972,	104.82935969,	0.03487120,	-0.00892497
2867257128.56428194,	0.05914996,	40.01040966,	0.09200109,	0.07046618
2867261130.56528282,	0.04024522,	25.41937826,	0.09375912,	0.08468232
2867265132.56628323,	-0.00045802,	-0.12667642,	0.20716108,	0.20716058
2867269134.56728363,	0.12713896,	46.90649937,	0.17410577,	0.11894748
2867273136.56828403,	0.05380864,	23.73491367,	0.13368417,	0.12237683
2867277138.56928444,	0.09990926,	52.71540105,	0.12557152,	0.07606803
2867281140.57028532,	0.00666828,	158.34385516,	0.01806947,	-0.01679404
2867285142.57128572,	0.14097059,	42.62768103,	0.20815716,	0.15315579
2867289144.57228613,	-0.02509832,	-15.17125643,	0.09590310,	0.09256067
2867293146.57328653,	-0.01041483,	-6.72979010,	0.08887348,	0.08826113
2867297148.57428694,	0.02853143,	30.09911479,	0.05689247,	0.04922105
2867301150.57528782,	0.03253756,	71.38825988,	0.03433307,	0.01095752
2867305152.57628822,	0.06333260,	135.25471620,	0.08996667,	-0.06389823
2867309154.57728863,	-0.04610118,	-48.43053621,	0.06162008,	0.04088662
2867313156.57828903,	-0.00864923,	-8.23142193,	0.06041157,	0.05978920
2867317158.57928944,	-0.01352853,	-5.30041666,	0.14644781,	0.14582160
2867321160.58029032,	0.06056779,	74.64215173,	0.06281073,	0.01663522
2867325162.58129072,	-0.03912809,	-39.55421967,	0.06144409,	0.04737476
2867329164.58229113,	0.09063712,	36.62103228,	0.15194325,	0.12194943
2867333166.58329153,	0.06947996,	40.36469999,	0.10728001,	0.08174066
2867337168.58429193,	-0.02781171,	-152.73526703,	0.06071067,	-0.05396568
2867341170.58529282,	-0.03745127,	-54.76545424,	0.04585137,	0.02645279
2867345172.58629322,	0.05333724,	109.01251371,	0.05641481,	-0.01837852
2867349174.58729362,	-0.06845628,	-26.68992943,	0.15240889,	0.13616978
2867353176.58829403,	0.03080297,	53.07695330,	0.03853054,	0.02314691
2867357178.58929443,	0.04045627,	57.36688655,	0.04803979,	0.02590582
2867361180.59029531,	-0.00534217,	-7.48919333,	0.04098664,	0.04063701
2867365182.59129572,	0.09232700,	48.02656689,	0.12418640,	0.08305412
2867369184.59229612,	0.04453068,	14.27347506,	0.18061494,	0.17503935
2867373186.59329653,	0.00092662,	1.79935206,	0.02951076,	0.02949621
2867377188.59429693,	-0.13237229,	-54.92927854,	0.16173664,	0.09293178
2867381190.59529781,	0.00879359,	22.05244639,	0.02342114,	0.02170766
2867385192.59629822,	0.04765412,	47.84125611,	0.06428556,	0.04314763
2867389194.59729862,	-0.09598108,	-82.05538848,	0.09691122,	0.01339465
2867393196.59829903,	-0.01573143,	-8.13646049,	0.11115166,	0.11003279
2867397198.59929943,	0.09371634,	53.07399714,	0.11723158,	0.07043075
2867401200.60030031,	-0.10807473,	-27.97678060,	0.23038068,	0.20345788
2867405202.60130072,	-0.12693875,	-56.85635169,	0.15160441,	0.08288819
2867409204.60230112,	-0.03134004,	-30.53535287,	0.06168450,	0.05312983
2867413206.60330152,	0.04017349,	30.94875874,	0.07811730,	0.06699555
2867417208.60430193,	0.02901579,	13.19778545,	0.12708762,	0.12373095
2867421210.60530281,	-0.04998234,	-13.88722487,	0.20824967,	0.20216253
2867425212.60630321,	-0.01646159,	-18.39322500,	0.05217011,	0.04950491
2867429214.60730362,	0.03866343,	21.29840249,	0.10644478,	0.09917475
2867433216.60830402,	0.05449791,	19.54125946,	0.16293053,	0.15354587
2867437218.60930443,	0.07279365,	128.39883117,	0.09288386,	-0.05769312
2867441220.61030531,	0.00733231,	15.83162961,	0.02687685,	0.02585734
2867445222.61130571,	0.05331903,	62.98249181,	0.05985066,	0.02718793
2867449224.61230612,	0.00669165,	4.33651998,	0.08849717,	0.08824381
2867453226.61330652,	0.06139377,	27.42130314,	0.13331117,	0.11833289
2867457228.61430693,	0.03724068,	18.49067166,	0.11742284,	0.11136092
2867461230.61530781,	0.05289771,	128.50318706,	0.06759456,	-0.04208155
2867465232.61630821,	-0.01522505,	-4.58196120,	0.19058690,	0.18997779
2867469234.61730862,	-0.00105125,	-0.38616179,	0.15597842,	0.15597488
2867473236.61830902,	0.05427839,	21.19853944,	0.15010583,	0.13994862
2867477238.61930942,	0.05328195,	16.88735313,	0.18342032,	0.17551082
2867481240.62031031,	0.06234270,	32.71276577,	0.11535806,	0.09706116
2867485242.62131071,	-0.04918031,	-58.52101083,	0.05766708,	0.03011293
2867489244.62231111,	-0.06854058,	-80.74802633,	0.06944399,	0.01116497
2867493246.62331152,	-0.11041057,	-57.83472889,	0.13042940,	0.06943582
2867497248.62431192,	-0.00070424,	-0.70962941,	0.05686208,	0.05685772
2867501250.62531280,	-0.02626924,	-18.72927193,	0.08181096,	0.07747877
2867505252.62631321,	-0.00327251,	-7.56171390,	0.02486825,	0.02465199
2867509254.62731361,	0.03210464,	8.55027857,	0.21593514,	0.21353519
2867513256.62831402,	0.05682403,	49.79113265,	0.07440660,	0.04803510
2867517258.62931442,	-0.03385576,	-32.80766001,	0.06248519,	0.05251844
2867521260.63031530,	0.00695171,	11.37332782,	0.03525189,	0.03455966
2867525262.63131571,	0.06736965,	16.21486174,	0.24126058,	0.23166354
2867529264.63231611,	0.08032695,	32.40938001,	0.14987350,	0.12652923
2867533266.63331652,	0.06573039,	46.66439149,	0.09037014,	0.06201836
2867537268.63431692,	-0.00108501,	-178.06201991,	0.03208402,	-0.03206567
2867541270.63531780,	0.04940249,	72.32233447,	0.05185089,	0.01574513
2867545272.63631821,	-0.19886222,	-90.29813915,	0.19886492,	-0.00103479
2867549274.63731861,	-0.01093528,	-14.68721235,	0.04313004,	0.04172074
2867553276.63831901,	0.21795461,	64.15432123,	0.24217945,	0.10557783
2867557278.63931990,	0.05809295,	27.49556278,	0.12582949,	0.11161662
2867561280.64032030,	0.06988693,	28.69717626,	0.14554311,	0.12766603
2867565282.64132070,	0.08547556,	84.49633188,	0.08587142,	0.00823588
2867569284.64232111,	-0.16575192,	-47.58706490,	0.22450389,	0.15142094
2867573286.64332151,	-0.06880973,	-31.10806692,	0.13318341,	0.11403088
2867577288.64432239,	0.16613095,	55.22254723,	0.20225987,	0.11536708
2867581290.64532280,	0.04733884,	154.36329279,	0.10941262,	-0.09864155
2867585292.64632320,	0.06234194,	23.51275201,	0.15626380,	0.14328942
2867589294.64732361,	-0.04084971,	-24.66758953,	0.09787806,	0.08894614
2867593296.64832401,	0.13560927,	77.03650537,	0.13915591,	0.03121687
2867597298.64932489,	0.04156161,	15.71963145,	0.15340333,	0.14766589
2867601300.65032530,	0.10904831,	35.97777501,	0.18562319,	0.15021463
2867605302.65132570,	-0.07264232,	-57.26539330,	0.08635720,	0.04669752
2867609304.65232611,	-0.03998831,	-62.40580385,	0.04512077,	0.02090022
2867613306.65332651,	0.16461073,	93.80578708,	0.16497454,	-0.01095013
2867617308.65432739,	-0.01642415,	-21.31734807,	0.04517921,	0.04208811
2867621310.65532780,	-0.09913371,	-65.33737249,	0.10908432,	0.04551809
2867625312.65632820,	-0.01636137,	-5.38471985,	0.17434872,	0.17357932
2867629314.65732860,	-0.06910247,	-68.37299843,	0.07433548,	0.02739728
2867633316.65832901,	0.03506193,	20.88331859,	0.09835980,	0.09189838
2867637318.65932989,	0.01037861,	8.05330058,	0.07408307,	0.07335248
2867641320.66033029,	-0.08718469,	-123.31278020,	0.10432723,	-0.05729748
2867645322.66133070,	0.12702052,	61.84644191,	0.14406546,	0.06797531
2867649324.66233110,	-0.06826440,	-39.33655660,	0.10769388,	0.08329432
2867653326.66333151,	0.13975663,	71.63160945,	0.14725951,	0.04640523
2867657328.66433239,	0.00073307,	145.01225482,	0.00127847,	-0.00104741
2867661330.66533279,	0.16054016,	46.22634485,	0.22233065,	0.15381084
2867665332.66633320,	0.00135094,	1.64833891,	0.04696479,	0.04694536
2867669334.66733360,	0.11306591,	40.47865098,	0.17417138,	0.13248309
2867673336.66833401,	0.03475675,	15.43861150,	0.13056346,	0.12585224
2867677338.66933489,	0.03544181,	79.28017502,	0.03607131,	0.00670950
2867681340.67033529,	-0.02147129,	-12.82736923,	0.09671129,	0.09429771
2867685342.67133570,	0.03575836,	64.89776372,	0.03948790,	0.01675214
2867689344.67233610,	0.00309861,	1.36801587,	0.12978954,	0.12975255
2867693346.67333650,	0.09519354,	102.28240387,	0.09742347,	-0.02072493
2867697348.67433739,	-0.08261110,	-35.81192876,	0.14118502,	0.11449286
2867701350.67533779,	0.02470659,	9.84329562,	0.14452178,	0.14239427
2867705352.67633820,	0.01554566,	77.24957309,	0.01593869,	0.00351774
2867709354.67733860,	0.00215287,	1.00212512,	0.12309507,	0.12307625
2867713356.67833900,	0.02158324,	123.68641707,	0.02593873,	-0.01438684
2867717358.67933988,	0.11293823,	42.35359166,	0.16763775,	0.12388451
2867721360.68034029,	0.08580663,	52.29939939,	0.10844890,	0.06632034
2867725362.68134069,	-0.01572806,	-8.13372575,	0.11116500,	0.11004674
2867729364.68234110,	0.05479369,	22.38784306,	0.14386297,	0.13301957
2867733366.68334150,	0.01877915,	13.84062582,	0.07850096,	0.07622167
2867737368.68434238,	0.01786911,	76.44854226,	0.01838083,	0.00430697
2867741370.68534279,	0.07841020,	80.35205260,	0.07953514,	0.01332960
2867745372.68634319,	-0.06507852,	-22.95885235,	0.16683807,	0.15362203
2867749374.68734360,	0.10030262,	60.84381737,	0.11485538,	0.05595662
2867753376.68834400,	0.00796655,	4.30706566,	0.10607687,	0.10577729
2867757378.68934488,	0.08820289,	38.19579475,	0.14264218,	0.11210281
2867761380.69034529,	-0.05153623,	-43.59343334,	0.07474039,	0.05413079
2867765382.69134569,	0.00921740,	8.36248705,	0.06337803,	0.06270418
2867769384.69234610,	0.01993165,	55.96352569,	0.02405225,	0.01346254
2867773386.69334650,	-0.03613221,	-37.97945089,	0.05871539,	0.04628132
2867777388.69434738,	-0.02121411,	-7.49346332,	0.16266857,	0.16127934
2867781390.69534779,	0.11727528,	47.10278911,	0.16008615,	0.10896827
2867785392.69634819,	0.11422375,	26.81057388,	0.25324401,	0.22602093
2867789394.69734859,	0.03937989,	57.40089124,	0.04674388,	0.02518363
2867793396.69834900,	0.03272283,	21.56214695,	0.08903925,	0.08280824
2867797398.69934988,	0.01509465,	13.85573900,	0.06303144,	0.06119734
2867801400.70035028,	0.00899979,	5.36473824,	0.09625901,	0.09583736
2867805402.70135069,	-0.04687398,	-40.25257431,	0.07254256,	0.05536473
2867809404.70235109,	0.01172386,	13.91687366,	0.04874504,	0.04731416
2867813406.70335150,	0.07247621,	27.24650210,	0.15830734,	0.14074236
2867817408.70435238,	0.05490987,	152.25913569,	0.11796564,	-0.10440689
2867821410.70535278,	-0.00172153,	-4.88242218,	0.02022679,	0.02015340
2867825412.70635319,	0.00151547,	0.64943123,	0.13370410,	0.13369551
2867829414.70735359,	0.05320168,	30.04985897,	0.10624326,	0.09196310
2867833416.70835400,	-0.01475889,	-7.19643406,	0.11781525,	0.11688716
2867837418.70935488,	-0.08805787,	-36.87932092,	0.14673094,	0.11737027
2867841420.71035528,	-0.06605593,	-29.58858062,	0.13377914,	0.11633345
2867845422.71135569,	0.04257575,	18.61609390,	0.13337203,	0.12639384
2867849424.71235609,	0.02472967,	43.42732647,	0.03597389,	0.02612592
2867853426.71335649,	0.04988379,	13.99315545,	0.20629674,	0.20017481
2867857428.71435738,	-0.03417140,	-36.85200432,	0.05697606,	0.04559153
2867861430.71535778,	0.10605425,	55.56548455,	0.12858598,	0.07271074
2867865432.71635818,	-0.06961872,	-24.86388628,	0.16557594,	0.15022857
2867869434.71735859,	0.03468990,	51.96532235,	0.04404295,	0.02713655
2867873436.71835899,	-0.07315195,	-48.42384022,	0.09778702,	0.06489293
2867877438.71935987,	0.13700175,	67.74738452,	0.14802627,	0.05605620
2867881440.72036028,	0.17963214,	66.79437118,	0.19544424,	0.07701132
2867885442.72136068,	0.00804260,	3.43958660,	0.13405206,	0.13381058
2867889444.72236109,	-0.00321121,	-1.41646184,	0.12990630,	0.12986660
2867893446.72336149,	0.11817827,	52.20333992,	0.14955664,	0.09165743
2867897448.72436237,	0.00216468,	1.86811778,	0.06640328,	0.06636798
2867901450.72536278,	-0.01746069,	-15.06986141,	0.06715736,	0.06484778
2867905452.72636318,	0.03127933,	21.16828344,	0.08662034,	0.08077553
2867909454.72736359,	0.03184519,	11.06388249,	0.16594390,	0.16285963
2867913456.72836399,	0.06610686,	99.95950469,	0.06711832,	-0.01160825
2867917458.72936487,	0.07184528,	59.92475517,	0.08302280,	0.04160579
2867921460.73036528,	0.03808743,	15.66060719,	0.14109669,	0.13585883
2867925462.73136568,	0.01286948,	114.73080086,	0.01416902,	-0.00592769
2867929464.73236608,	0.06109104,	19.75473100,	0.18074571,	0.17010848
2867933466.73336649,	-0.02589652,	-5.54523637,	0.26799223,	0.26673809
2867937468.73436737,	0.07290053,	23.13077018,	0.18557732,	0.17065889
2867941470.73536777,	0.10106196,	79.25909499,	0.10286414,	0.01917059
2867945472.73636818,	0.08325350,	35.55482764,	0.14317474,	0.11648116
2867949474.73736858,	0.06478607,	70.73398887,	0.06862954,	0.02264462
2867953476.73836899,	0.09744009,	68.98694472,	0.10438159,	0.03742922
2867957478.73936987,	-0.03641745,	-135.27110584,	0.05174748,	-0.03676372
2867961480.74037027,	0.04973403,	29.41389816,	0.10126757,	0.08821364
2867965482.74137068,	0.00924550,	14.40015793,	0.03717644,	0.03600845
2867969484.74237108,	-0.00291833,	-2.16043873,	0.07741371,	0.07735869
2867973486.74337149,	0.04228767,	14.56386515,	0.16816923,	0.16276561
2867977488.74437237,	-0.12511702,	-50.18204292,	0.16289521,	0.10431002
2867981490.74537277,	0.03276093,	30.19955843,	0.06512934,	0.05628990
2867985492.74637318,	0.01169916,	8.20998363,	0.08192608,	0.08108645
2867989494.74737358,	0.00005397,	0.03051204,	0.10135257,	0.10135256
2867993496.74837398,	0.08297308,	61.56973453,	0.09435222,	0.04492003
2867997498.74937487,	-0.07648593,	-35.75503271,	0.13089712,	0.10622598
2868001500.75037527,	-0.02508877,	-14.87886019,	0.09770675,	0.09443073
2868005502.75137567,	-0.02916955,	-12.51877357,	0.13457105,	0.13137163
2868009504.75237608,	0.00479882,	7.39773205,	0.03727059,	0.03696036
2868013506.75337648,	-0.09906325,	-49.49426559,	0.13028793,	0.08462515
2868017508.75437736,	-0.05568337,	-50.59872831,	0.07206156,	0.04574091
2868021510.75537777,	0.01962814,	11.69083513,	0.09686661,	0.09485713
2868025512.75637817,	-0.07377477,	-71.96625623,	0.07758624,	0.02401892
2868029514.75737858,	0.10372590,	41.73171014,	0.15582801,	0.11628975
2868033516.75837898,	-0.00533253,	-2.05249788,	0.14889017,	0.14879465
2868037518.75937986,	0.02223876,	8.40361626,	0.15216866,	0.15053484
2868041520.76038027,	0.08056569,	77.79541886,	0.08242866,	0.01742566
2868045522.76138067,	0.06390997,	103.44437948,	0.06571070,	-0.01527782
2868049524.76238108,	-0.04087200,	-29.29953243,	0.08351872,	0.07283445
2868053526.76338148,	0.01247878,	11.99793152,	0.06002982,	0.05871848
2868057528.76438236,	0.04406347,	32.08660763,	0.08295072,	0.07027967
2868061530.76538277,	0.06351472,	47.49134194,	0.08615960,	0.05821818
2868065532.76638317,	-0.05656279,	-37.85537369,	0.09217128,	0.07277497
2868069534.76738357,	-0.01126636,	-3.45654763,	0.18686465,	0.18652470
2868073536.76838398,	0.14254422,	38.84798396,	0.22725038,	0.17698553
2868077538.76938486,	0.06480649,	19.89967412,	0.19039778,	0.17902914
2868081540.77038526,	-0.02680102,	-85.51918415,	0.02688319,	0.00210026
2868085542.77138567,	0.11064015,	44.72942751,	0.15721296,	0.11169008
2868089544.77238607,	0.02570008,	71.65820017,	0.02707562,	0.00852029
2868093546.77338648,	0.00380091,	2.44200620,	0.08920609,	0.08912508
2868097548.77438736,	0.01765909,	153.57221114,	0.03967716,	-0.03553073
2868101550.77538776,	0.00737806,	4.42657488,	0.09559371,	0.09530856
2868105552.77638817,	0.04739025,	14.50233244,	0.18924352,	0.18321374
2868109554.77738857,	0.01429346,	4.92470076,	0.16650025,	0.16588560
2868113556.77838898,	0.14499381,	43.88663311,	0.20915574,	0.15074123
2868117558.77938986,	-0.01223510,	-21.28525353,	0.03370446,	0.03140530
2868121560.78039026,	0.08008149,	74.58821951,	0.08306857,	0.02207583
2868125562.78139067,	0.00374430,	1.16246978,	0.18456175,	0.18452376
2868129564.78239107,	0.00230098,	1.72938860,	0.07624459,	0.07620987
2868133566.78339147,	0.05784209,	39.69528010,	0.09056159,	0.06968281
2868137568.78439236,	-0.06945069,	-38.50903464,	0.11154264,	0.08728323
2868141570.78539276,	0.03197571,	11.60897690,	0.15890018,	0.15564968
2868145572.78639316,	0.07617712,	45.93627192,	0.10601259,	0.07372731
2868149574.78739357,	0.05311170,	21.40456423,	0.14553106,	0.13549331
2868153576.78839397,	0.06021366,	16.15122085,	0.21646083,	0.20791730
2868157578.78939485,	-0.00496444,	-1.61133228,	0.17654890,	0.17647909
2868161580.79039526,	-0.11827774,	-30.41444005,	0.23363452,	0.20148316
2868165582.79139566,	-0.02341553,	-21.39070952,	0.06420038,	0.05977793
2868169584.79239607,	-0.01597233,	-33.70019138,	0.02878691,	0.02394933
2868173586.79339647,	-0.10442346,	-70.75155542,	0.11060659,	0.03646312
2868177588.79439735,	-0.03009891,	-10.16809747,	0.17049659,	0.16781878
2868181590.79539776,	0.02381983,	8.12708271,	0.16849381,	0.16680162
2868185592.79639816,	-0.00467359,	-1.36593957,	0.19605730,	0.19600159
2868189594.79739857,	-0.07936749,	-20.13169597,	0.23059935,	0.21651065
2868193596.79839897,	-0.04587405,	-13.77341233,	0.19268108,	0.18714051
2868197598.79939985,	-0.00826474,	-167.64143216,	0.03861504,	-0.03772022
2868201600.80040026,	0.00634560,	124.20984985,	0.00767319,	-0.00431406
2868205602.80140066,	0.00463322,	7.32252804,	0.03635189,	0.03605542
2868209604.80240106,	0.00613467,	29.59515195,	0.01242167,	0.01080110
2868213606.80340147,	-0.09064382,	-50.69141971,	0.11714943,	0.07421378
2868217608.80440235,	0.06881717,	16.75667383,	0.23869339,	0.22855794
2868221610.80540275,	-0.00817424,	-4.05371614,	0.11563232,	0.11534303
2868225612.80640316,	-0.01735648,	-13.52417768,	0.07421875,	0.07216077
2868229614.80740356,	0.11602421,	50.14206319,	0.15114486,	0.09686666
2868233616.80840397,	0.02554641,	17.36999925,	0.08557082,	0.08166851
2868237618.80940485,	-0.00461706,	-1.98022161,	0.13361670,	0.13353691
2868241620.81040525,	0.12361073,	103.59138226,	0.12717201,	-0.02988490
2868245622.81140566,	-0.02487253,	-6.43546769,	0.22190957,	0.22051126
2868249624.81240606,	0.18033560,	42.24332049,	0.26824457,	0.19858052
2868253626.81340647,	-0.11441543,	-95.07072535,	0.11486497,	-0.01015238
2868257628.81440735,	0.11172059,	38.55129834,	0.17926491,	0.14019421
2868261630.81540775,	0.04853609,	16.08465516,	0.17518428,	0.16832641
2868265632.81640816,	0.01338308,	3.79952081,	0.20196132,	0.20151742
2868269634.81740856,	0.03054057,	34.37906002,	0.05408613,	0.04463836
2868273636.81840897,	-0.00813203,	-4.54905731,	0.10253136,	0.10220837
2868277638.81940985,	0.04420513,	18.05720657,	0.14261263,	0.13558860
2868281640.82041025,	-0.00803400,	-6.21830326,	0.07417127,	0.07373488
2868285642.82141066,	0.10653070,	43.00100295,	0.15620081,	0.11423618
2868289644.82241106,	0.05028440,	42.56258551,	0.07434175,	0.05475559
2868293646.82341194,	0.08603710,	28.53857304,	0.18008801,	0.15820654
2868297648.82441234,	-0.05181121,	-19.88329727,	0.15233867,	0.14325735
2868301650.82541275,	-0.01870885,	-6.48486246,	0.16565197,	0.16459209
2868305652.82641315,	0.12409453,	44.90636998,	0.17578366,	0.12450077
2868309654.82741356,	-0.00356400,	-2.09603212,	0.09744483,	0.09737963
