Frequency,	Imag,	phase,	LinMag,	Real
2847326366.06253147,	-0.12344886,	-128.83115887,	0.15847153,	-0.09936602
2847330368.06353187,	-0.04571456,	-160.65403048,	0.13799727,	-0.13020532
2847334370.06453228,	-0.11198068,	-142.96002389,	0.18589952,	-0.14838786
2847338372.06553268,	-0.15073840,	-102.09191422,	0.15415875,	-0.03229326
2847342374.06653309,	-0.16577727,	-120.39680271,	0.19219619,	-0.09724851
2847346376.06753397,	-0.11507351,	-140.91296732,	0.18251147,	-0.14166342
2847350378.06853437,	-0.09887540,	-150.18784447,	0.19888121,	-0.17256127
2847354380.06953478,	-0.00912361,	-175.84488802,	0.12591790,	-0.12558693
2847358382.07053518,	-0.11816363,	-132.16432650,	0.15941718,	-0.10701025
2847362384.07153559,	-0.15040496,	-132.22896954,	0.20312234,	-0.13651752
2847366386.07253647,	-0.08580787,	-144.48592397,	0.14771465,	-0.12023571
2847370388.07353687,	-0.11886077,	-106.79236846,	0.12415499,	-0.03586891
2847374390.07453728,	-0.07403655,	-154.17879158,	0.16997846,	-0.15300740
2847378392.07553768,	-0.12784550,	-105.30791429,	0.13254818,	-0.03499355
2847382394.07653809,	-0.16168092,	-113.62859737,	0.17647619,	-0.07073278
2847386396.07753897,	-0.00170483,	-4.71036203,	0.02076058,	0.02069046
2847390398.07853937,	-0.19204496,	-129.84824644,	0.25014184,	-0.16027999
2847394400.07953978,	-0.11722559,	-117.90472302,	0.13264909,	-0.06208013
2847398402.08054018,	-0.05260630,	-142.35729232,	0.08613596,	-0.06820544
2847402404.08154058,	-0.02914339,	-161.29277008,	0.09086511,	-0.08606469
2847406406.08254146,	-0.12088428,	-135.89340932,	0.17368547,	-0.12471420
2847410408.08354187,	-0.10680511,	-146.19752979,	0.19198108,	-0.15952869
2847414410.08454227,	-0.10058089,	-137.94021607,	0.15014188,	-0.11147227
2847418412.08554268,	-0.10792346,	-125.49021496,	0.13254914,	-0.07695325
2847422414.08654308,	-0.12751935,	-116.96209047,	0.14307012,	-0.06486811
2847426416.08754396,	-0.07422977,	-143.94765618,	0.12612868,	-0.10197248
2847430418.08854437,	-0.06962859,	-139.09166590,	0.10632742,	-0.08035782
2847434420.08954477,	-0.11884043,	-137.39765497,	0.17556414,	-0.12922738
2847438422.09054518,	-0.11035976,	-125.94268716,	0.13631316,	-0.08001252
2847442424.09154558,	-0.12816209,	-124.57607186,	0.15565487,	-0.08833413
2847446426.09254646,	-0.04974297,	-154.13632130,	0.11402885,	-0.10260709
2847450428.09354687,	-0.13767172,	-119.69425801,	0.15848361,	-0.07850828
2847454430.09454727,	-0.05880036,	-147.61671032,	0.10978809,	-0.09271430
2847458432.09554768,	-0.12422207,	-122.40542075,	0.14713422,	-0.07885021
2847462434.09654808,	-0.03383733,	-169.03489858,	0.17789362,	-0.17464586
2847466436.09754896,	-0.08519374,	-122.81875706,	0.10137414,	-0.05494310
2847470438.09854937,	-0.08471656,	-142.26285858,	0.13841674,	-0.10946369
2847474440.09954977,	-0.07604782,	-107.26690556,	0.07963686,	-0.02363808
2847478442.10055017,	-0.08529756,	-118.25569328,	0.09683621,	-0.04584296
2847482444.10155058,	-0.11968146,	-125.42204153,	0.14686555,	-0.08512250
2847486446.10255146,	-0.06129849,	-153.39243287,	0.13686450,	-0.12236988
2847490448.10355186,	-0.09734245,	-132.84405520,	0.13276253,	-0.09027922
2847494450.10455227,	-0.08408049,	-148.93275212,	0.16293286,	-0.13956213
2847498452.10555267,	-0.09104031,	-99.56943578,	0.09232503,	-0.01534837
2847502454.10655308,	-0.17401212,	-132.07696938,	0.23444019,	-0.15710501
2847506456.10755396,	-0.08381134,	-136.50273932,	0.12176220,	-0.08832718
2847510458.10855436,	-0.11957683,	-125.29553155,	0.14650743,	-0.08465111
2847514460.10955477,	-0.04818078,	-162.79059475,	0.16284725,	-0.15555654
2847518462.11055517,	-0.10354662,	-126.92840370,	0.12953254,	-0.07782530
2847522464.11155558,	-0.05566814,	-148.91896563,	0.10783178,	-0.09235124
2847526466.11255646,	-0.06656084,	-145.31592749,	0.11696816,	-0.09618318
2847530468.11355686,	-0.03354124,	-152.77661529,	0.07332044,	-0.06519872
2847534470.11455727,	-0.09744410,	-140.46301454,	0.15307532,	-0.11805380
2847538472.11555767,	-0.02650011,	-163.36995307,	0.09259593,	-0.08872288
2847542474.11655807,	-0.16137105,	-118.42372130,	0.18349055,	-0.08733936
2847546476.11755896,	-0.12509221,	-118.03363753,	0.14171995,	-0.06660694
2847550478.11855936,	-0.09578372,	-144.97800703,	0.16690233,	-0.13668163
2847554480.11955976,	-0.03615090,	-158.42995204,	0.09833274,	-0.09144638
2847558482.12056017,	-0.08996388,	-152.68159845,	0.19602752,	-0.17416455
2847562484.12156057,	-0.10836177,	-99.17311772,	0.10976554,	-0.01749860
2847566486.12256145,	-0.08985216,	-122.50185023,	0.10653892,	-0.05724622
2847570488.12356186,	-0.05488096,	-149.82995270,	0.10920105,	-0.09440842
2847574490.12456226,	-0.19609500,	-97.75909172,	0.19790694,	-0.02671905
2847578492.12556267,	-0.01951350,	-156.72293433,	0.04937904,	-0.04535982
2847582494.12656307,	-0.09276158,	-131.87868004,	0.12458576,	-0.08316792
2847586496.12756395,	-0.08151171,	-140.94154355,	0.12936047,	-0.10044885
2847590498.12856436,	-0.15910296,	-121.35648915,	0.18631497,	-0.09695110
2847594500.12956476,	-0.09432705,	-128.69105053,	0.12085031,	-0.07554603
2847598502.13056517,	-0.14765804,	-109.95647124,	0.15709101,	-0.05361613
2847602504.13156557,	-0.07977743,	-131.73941525,	0.10691440,	-0.07117760
2847606506.13256645,	-0.09801202,	-101.18149416,	0.09990850,	-0.01937401
2847610508.13356686,	-0.04292979,	-158.12347908,	0.11521450,	-0.10691779
2847614510.13456726,	-0.05569960,	-149.12346556,	0.10853606,	-0.09315380
2847618512.13556766,	-0.08869159,	-114.44748766,	0.09742678,	-0.04032096
2847622514.13656807,	-0.07523245,	-123.61163200,	0.09033580,	-0.05000634
2847626516.13756895,	-0.11990757,	-112.19290772,	0.12950138,	-0.04891606
2847630518.13856935,	-0.07013464,	-126.80949349,	0.08759908,	-0.05248554
2847634520.13956976,	-0.03572103,	-161.89775915,	0.11496449,	-0.10927416
2847638522.14057016,	-0.08103235,	-116.56249293,	0.09059490,	-0.04051165
2847642524.14157057,	-0.06277081,	-119.32494485,	0.07199675,	-0.03526128
2847646526.14257145,	-0.10084746,	-124.17610179,	0.12189730,	-0.06847439
2847650528.14357185,	-0.10168624,	-121.76447746,	0.11960002,	-0.06296089
2847654530.14457226,	-0.09666791,	-131.44681394,	0.12896440,	-0.08536470
2847658532.14557266,	-0.07983357,	-148.57955521,	0.15313907,	-0.13068350
2847662534.14657307,	-0.09368830,	-139.94042298,	0.14557281,	-0.11141788
2847666536.14757395,	-0.12996294,	-112.49826912,	0.14066911,	-0.05382781
2847670538.14857435,	-0.07818557,	-138.79936043,	0.11869717,	-0.08930865
2847674540.14957476,	-0.08211439,	-133.99959680,	0.11415166,	-0.07929583
2847678542.15057516,	-0.03901912,	-163.11727576,	0.13435703,	-0.12856640
2847682544.15157556,	-0.07749563,	-137.11809662,	0.11388220,	-0.08344807
2847686546.15257645,	0.00305042,	177.41238617,	0.06756628,	-0.06749739
2847690548.15357685,	-0.17417629,	-118.16403054,	0.19756840,	-0.09325177
2847694550.15457725,	-0.03266002,	-146.76533504,	0.05959103,	-0.04984390
2847698552.15557766,	-0.03522092,	-157.09541628,	0.09049623,	-0.08336099
2847702554.15657806,	-0.05384503,	-115.84557366,	0.05982965,	-0.02608256
2847706556.15757894,	-0.00261625,	-178.14846209,	0.08097374,	-0.08093146
2847710558.15857935,	-0.05947472,	-159.48390315,	0.16969964,	-0.15893623
2847714560.15957975,	-0.09221265,	-139.38946066,	0.14166645,	-0.10754631
2847718562.16058016,	-0.04123033,	-130.29686292,	0.05405812,	-0.03496198
2847722564.16158056,	-0.02930926,	-129.30806465,	0.03787944,	-0.02399624
2847726566.16258144,	-0.04383504,	-165.26537940,	0.17234661,	-0.16667886
2847730568.16358185,	-0.08053691,	-134.90013964,	0.11369840,	-0.08025666
2847734570.16458225,	-0.11409950,	-133.14625597,	0.15638414,	-0.10694533
2847738572.16558266,	-0.02344989,	-166.60219889,	0.10120337,	-0.09844910
2847742574.16658306,	-0.11367381,	-127.27043934,	0.14284469,	-0.08650359
2847746576.16758394,	-0.00623934,	-173.17664572,	0.05251583,	-0.05214387
2847750578.16858435,	-0.08946126,	-118.22684540,	0.10153569,	-0.04802269
2847754580.16958475,	-0.14447211,	-146.00509065,	0.25839230,	-0.21422976
2847758582.17058515,	-0.08607500,	-116.02821378,	0.09579023,	-0.04203406
2847762584.17158556,	-0.09791949,	-84.96017892,	0.09829952,	0.00863543
2847766586.17258644,	-0.04809477,	-145.78810164,	0.08553906,	-0.07073770
2847770588.17358684,	-0.07362739,	-126.50999419,	0.09160449,	-0.05450128
2847774590.17458725,	-0.02294986,	-129.14035535,	0.02958974,	-0.01867770
2847778592.17558765,	-0.08139092,	-133.81481041,	0.11279522,	-0.07809148
2847782594.17658806,	-0.05750293,	-111.16291240,	0.06166153,	-0.02226111
2847786596.17758894,	-0.12776037,	-120.61873328,	0.14845921,	-0.07561366
2847790598.17858934,	-0.09334538,	-132.34818902,	0.12630203,	-0.08508138
2847794600.17958975,	-0.13783094,	-111.01858871,	0.14765532,	-0.05295965
2847798602.18059015,	-0.02386013,	-163.93866550,	0.08624157,	-0.08287522
2847802604.18159103,	-0.00801057,	-175.40823263,	0.10006246,	-0.09974129
2847806606.18259144,	-0.08528429,	-133.07576834,	0.11675564,	-0.07974000
2847810608.18359184,	-0.05225072,	-155.16662387,	0.12441216,	-0.11290814
2847814610.18459225,	-0.05929539,	-121.53186094,	0.06956699,	-0.03638163
2847818612.18559265,	-0.11191259,	-121.84707694,	0.13174566,	-0.06951611
2847822614.18659353,	-0.05204618,	-137.18447729,	0.07657903,	-0.05617423
2847826616.18759394,	-0.07861013,	-141.37820763,	0.12594209,	-0.09839643
2847830618.18859434,	-0.06894004,	-134.70134242,	0.09699169,	-0.06822506
2847834620.18959474,	-0.07731965,	-107.57279407,	0.08110446,	-0.02448684
2847838622.19059515,	-0.06654792,	-83.19890920,	0.06701951,	0.00793664
2847842624.19159603,	-0.07889026,	-141.06871635,	0.12554388,	-0.09766061
2847846626.19259643,	-0.09539790,	-153.83387382,	0.21633389,	-0.19416383
2847850628.19359684,	-0.03241244,	-161.46684778,	0.10197295,	-0.09668462
2847854630.19459724,	-0.07557204,	-145.27823859,	0.13267755,	-0.10905136
2847858632.19559765,	-0.03170091,	-158.06781054,	0.08487323,	-0.07873066
2847862634.19659853,	-0.07940185,	-121.23071504,	0.09285827,	-0.04814567
2847866636.19759893,	-0.13976929,	-125.98509816,	0.17273170,	-0.10149280
2847870638.19859934,	-0.06618996,	-148.54382643,	0.12683806,	-0.10819788
2847874640.19959974,	-0.07314116,	-123.13896327,	0.08734867,	-0.04775103
2847878642.20060015,	-0.10243466,	-129.34840499,	0.13246350,	-0.08398642
2847882644.20160103,	-0.05859080,	-148.84347983,	0.11324569,	-0.09691080
2847886646.20260143,	-0.02733055,	-132.43913837,	0.03703353,	-0.02499047
2847890648.20360184,	-0.07105420,	-134.80946231,	0.10015330,	-0.07058318
2847894650.20460224,	-0.05419216,	-147.18790190,	0.10000663,	-0.08405079
2847898652.20560264,	-0.06578653,	-150.01846510,	0.13164654,	-0.11403046
2847902654.20660353,	-0.05785254,	-147.25235497,	0.10694818,	-0.08994997
2847906656.20760393,	0.01536441,	163.16143279,	0.05303996,	-0.05076586
2847910658.20860434,	0.03235462,	101.59053597,	0.03302812,	-0.00663588
2847914660.20960474,	-0.09181582,	-109.45752183,	0.09737716,	-0.03243710
2847918662.21060514,	-0.07580338,	-90.51045799,	0.07580639,	-0.00067536
2847922664.21160602,	-0.06452088,	-148.08818197,	0.12205683,	-0.10360949
2847926666.21260643,	-0.00496638,	-177.80292131,	0.12954582,	-0.12945059
2847930668.21360683,	-0.01892615,	-165.10434849,	0.07362559,	-0.07115145
2847934670.21460724,	-0.06097161,	-154.39497235,	0.14108414,	-0.12722892
2847938672.21560764,	-0.03773788,	-155.00264053,	0.08930426,	-0.08093888
2847942674.21660852,	-0.10369734,	-130.34748522,	0.13606217,	-0.08808959
2847946676.21760893,	-0.08939502,	-109.96319929,	0.09510998,	-0.03247212
2847950678.21860933,	-0.07399647,	-148.17716342,	0.14033234,	-0.11923794
2847954680.21960974,	-0.05581848,	-143.58879270,	0.09403758,	-0.07567935
2847958682.22061014,	-0.06910460,	-151.55801691,	0.14509585,	-0.12758276
2847962684.22161102,	-0.01324342,	-12.37881137,	0.06177713,	0.06034091
2847966686.22261143,	-0.07272830,	-138.25450220,	0.10923067,	-0.08149806
2847970688.22361183,	-0.02396984,	-162.52125812,	0.07980584,	-0.07612108
2847974690.22461224,	0.00453631,	176.66537192,	0.07798722,	-0.07785518
2847978692.22561264,	-0.04703978,	-159.22953767,	0.13264654,	-0.12402566
2847982694.22661352,	-0.10118736,	-138.13517166,	0.15161982,	-0.11291452
2847986696.22761393,	-0.06920855,	-141.25091205,	0.11057250,	-0.08623488
2847990698.22861433,	-0.06928448,	-71.82953877,	0.07292082,	0.02274000
2847994700.22961473,	-0.02203089,	-164.30573491,	0.08144385,	-0.07840753
2847998702.23061514,	-0.07797797,	-140.23478860,	0.12190856,	-0.09370770
2848002704.23161602,	-0.11221867,	-101.98388605,	0.11471885,	-0.02381983
2848006706.23261642,	-0.05546509,	-151.19717444,	0.11512131,	-0.10087883
2848010708.23361683,	-0.06060335,	-151.84796756,	0.12844789,	-0.11325234
2848014710.23461723,	-0.13437290,	-116.96795604,	0.15076730,	-0.06837178
2848018712.23561764,	-0.04480221,	-154.49821813,	0.10406072,	-0.09392228
2848022714.23661852,	-0.06171831,	-149.08719382,	0.12013694,	-0.10307150
2848026716.23761892,	-0.04383951,	-145.32344825,	0.07705431,	-0.06336769
2848030718.23861933,	-0.08357129,	-118.98917934,	0.09554157,	-0.04630369
2848034720.23961973,	-0.00569025,	-176.48626120,	0.09284465,	-0.09267011
2848038722.24062014,	0.00681725,	175.46460026,	0.08621238,	-0.08594242
2848042724.24162102,	-0.05770878,	-156.15873625,	0.14277137,	-0.13058852
2848046726.24262142,	-0.05852265,	-155.30113607,	0.14005691,	-0.12724401
2848050728.24362183,	-0.07064401,	-114.34894749,	0.07754120,	-0.03196968
2848054730.24462223,	-0.08121951,	-138.39292304,	0.12231512,	-0.09145698
2848058732.24562263,	-0.07754347,	-115.88672347,	0.08619208,	-0.03763089
2848062734.24662352,	-0.08824545,	-127.20121461,	0.11078915,	-0.06698489
2848066736.24762392,	-0.13735920,	-87.61642338,	0.13747815,	0.00571761
2848070738.24862432,	-0.04867383,	-154.56710795,	0.11333895,	-0.10235515
2848074740.24962473,	-0.03165413,	-163.75747216,	0.11317019,	-0.10865316
2848078742.25062513,	-0.07784087,	-105.04130485,	0.08060239,	-0.02091756
2848082744.25162601,	-0.10740159,	-132.90147446,	0.14661825,	-0.09980886
2848086746.25262642,	-0.07303403,	-132.01190450,	0.09829538,	-0.06578762
2848090748.25362682,	-0.10036641,	-147.77482168,	0.18821711,	-0.15922394
2848094750.25462723,	-0.00523267,	-177.36889569,	0.11398843,	-0.11386827
2848098752.25562763,	-0.09972221,	-109.14062467,	0.10555780,	-0.03461112
2848102754.25662851,	-0.14228752,	-95.52008006,	0.14295045,	-0.01375106
2848106756.25762892,	-0.05235204,	-98.41262006,	0.05292147,	-0.00774246
2848110758.25862932,	-0.00811445,	-168.86683070,	0.04202419,	-0.04123334
2848114760.25962973,	-0.08735556,	-135.50307330,	0.12463857,	-0.08890320
2848118762.26063013,	-0.03672202,	-146.33745897,	0.06624930,	-0.05514040
2848122764.26163101,	-0.03776622,	-152.96484299,	0.08308720,	-0.07400808
2848126766.26263142,	-0.08507988,	-120.36734786,	0.09860882,	-0.04985091
2848130768.26363182,	-0.10909612,	-127.91372766,	0.13828245,	-0.08497100
2848134770.26463222,	-0.01944758,	-62.48733468,	0.02192737,	0.01012923
2848138772.26563263,	-0.12778623,	-118.88179009,	0.14593832,	-0.07048881
2848142774.26663351,	-0.09512006,	-128.60575320,	0.12172129,	-0.07594898
2848146776.26763391,	-0.09274326,	-126.16934826,	0.11488418,	-0.06780164
2848150778.26863432,	-0.08131476,	-140.87044522,	0.12885097,	-0.09995240
2848154780.26963472,	-0.04772250,	-125.65965462,	0.05873580,	-0.03424116
2848158782.27063513,	-0.12880620,	-115.44370776,	0.14264129,	-0.06128214
2848162784.27163601,	-0.08327287,	-122.00925051,	0.09820347,	-0.05205336
2848166786.27263641,	-0.10165197,	-143.00735413,	0.16893778,	-0.13493276
2848170788.27363682,	-0.04436319,	-120.36283069,	0.05141521,	-0.02598906
2848174790.27463722,	-0.07637106,	-110.16591073,	0.08135847,	-0.02804750
2848178792.27563763,	-0.14132103,	-117.09521093,	0.15874293,	-0.07230272
2848182794.27663851,	-0.01665455,	-146.31335205,	0.03002710,	-0.02498505
2848186796.27763891,	-0.03951685,	-118.98119949,	0.04517353,	-0.02188760
2848190798.27863932,	-0.03834201,	-95.21802437,	0.03850157,	-0.00350156
2848194800.27963972,	-0.05318664,	-153.87823621,	0.12080179,	-0.10846315
2848198802.28064012,	-0.04669555,	-154.69770950,	0.10925643,	-0.09877497
2848202804.28164101,	-0.05649678,	-136.58295398,	0.08220062,	-0.05970808
2848206806.28264141,	-0.06079999,	-113.04688432,	0.06607367,	-0.02586680
2848210808.28364181,	-0.03746038,	-93.37075956,	0.03752530,	-0.00220637
2848214810.28464222,	0.00128950,	178.84984989,	0.06424214,	-0.06422920
2848218812.28564262,	-0.05279015,	-95.60110924,	0.05304340,	-0.00517715
2848222814.28664350,	-0.11149944,	-147.68719737,	0.20858904,	-0.17628744
2848226816.28764391,	0.03694974,	160.32281476,	0.10973419,	-0.10332623
2848230818.28864431,	-0.08110235,	-130.68201606,	0.10694736,	-0.06971475
2848234820.28964472,	0.03300585,	155.50084055,	0.07959357,	-0.07242755
2848238822.29064512,	-0.00328391,	-177.73631312,	0.08314019,	-0.08307531
2848242824.29164600,	-0.04816664,	-139.88445711,	0.07475449,	-0.05716825
2848246826.29264641,	-0.04287431,	-154.07956973,	0.09808306,	-0.08821610
2848250828.29364681,	0.02699973,	166.19212687,	0.11312727,	-0.10985806
2848254830.29464722,	-0.02689010,	-158.86943064,	0.07459227,	-0.06957678
2848258832.29564762,	-0.08611903,	-121.65596729,	0.10117192,	-0.05309681
2848262834.29664850,	-0.06906972,	-106.61150697,	0.07207788,	-0.02060568
2848266836.29764891,	0.00370608,	177.76608212,	0.09507805,	-0.09500579
2848270838.29864931,	0.01245659,	132.89380783,	0.01700288,	-0.01157287
2848274840.29964971,	-0.13211881,	-88.23437404,	0.13218156,	0.00407266
2848278842.30065012,	-0.04281660,	-139.43450166,	0.06583959,	-0.05001590
2848282844.30165100,	0.01166170,	155.90070430,	0.02856026,	-0.02607092
2848286846.30265140,	-0.02781031,	-145.44825278,	0.04903516,	-0.04038606
2848290848.30365181,	-0.00254648,	-177.13324145,	0.05091591,	-0.05085219
2848294850.30465221,	-0.02174011,	-159.09819760,	0.06093637,	-0.05692634
2848298852.30565262,	-0.06156522,	-118.96552619,	0.07036738,	-0.03407775
2848302854.30665350,	-0.04156736,	-96.64193587,	0.04184823,	-0.00484034
2848306856.30765390,	0.00017426,	179.92349280,	0.13050438,	-0.13050427
2848310858.30865431,	-0.14043084,	-131.62681145,	0.18787053,	-0.12479790
2848314860.30965471,	-0.13067342,	-96.68492237,	0.13156791,	-0.01531574
2848318862.31065512,	-0.05268554,	-56.82584705,	0.06294484,	0.03444251
2848322864.31165600,	-0.10786997,	-98.01689066,	0.10893459,	-0.01519256
2848326866.31265640,	-0.01820328,	-22.62909458,	0.04731023,	0.04366805
2848330868.31365681,	-0.01118611,	-170.14535636,	0.06535880,	-0.06439444
2848334870.31465721,	0.01545415,	167.72872264,	0.07271151,	-0.07105022
2848338872.31565761,	-0.05059658,	-137.22234696,	0.07449931,	-0.05468211
2848342874.31665850,	0.00795120,	171.79012927,	0.05568087,	-0.05511023
2848346876.31765890,	-0.00002324,	-179.97889006,	0.06307333,	-0.06307332
2848350878.31865930,	-0.02872458,	-157.61844207,	0.07543759,	-0.06975477
2848354880.31965971,	-0.05571596,	-103.51638988,	0.05730308,	-0.01339308
2848358882.32066011,	-0.00740566,	-176.04739931,	0.10743549,	-0.10717995
2848362884.32166099,	-0.04508820,	-144.80378045,	0.07822673,	-0.06392555
2848366886.32266140,	0.00505753,	174.90501600,	0.05694961,	-0.05672459
2848370888.32366180,	-0.07989464,	-112.64662252,	0.08656938,	-0.03333323
2848374890.32466221,	0.01306976,	162.91897082,	0.04449675,	-0.04253401
2848378892.32566261,	-0.02309463,	-85.32541866,	0.02317171,	0.00188841
2848382894.32666349,	-0.07049988,	-108.39257389,	0.07429511,	-0.02344204
2848386896.32766390,	-0.12059947,	-102.54884902,	0.12355097,	-0.02684415
2848390898.32866430,	-0.04824105,	-143.54313948,	0.08118418,	-0.06529680
2848394900.32966471,	-0.04234169,	-106.44071646,	0.04414671,	-0.01249454
2848398902.33066511,	-0.05679217,	-150.60476969,	0.11570611,	-0.10080949
2848402904.33166599,	-0.02333233,	-113.56576364,	0.02545526,	-0.01017705
2848406906.33266640,	-0.05780769,	-157.84647097,	0.15329957,	-0.14198250
2848410908.33366680,	-0.02159492,	-170.68576460,	0.13342632,	-0.13166717
2848414910.33466720,	0.07398387,	148.25559826,	0.14061877,	-0.11958271
2848418912.33566761,	-0.05285471,	-98.37500376,	0.05342443,	-0.00778134
2848422914.33666849,	-0.04564243,	-129.85361099,	0.05945469,	-0.03810025
2848426916.33766889,	-0.11071339,	-119.18804484,	0.12681599,	-0.06184531
2848430918.33866930,	-0.02472947,	-150.79761573,	0.05068594,	-0.04424385
2848434920.33966970,	-0.12744606,	-91.86709703,	0.12751375,	-0.00415455
2848438922.34067011,	-0.00515787,	-174.78358821,	0.05673108,	-0.05649612
2848442924.34167099,	-0.06050856,	-115.84205840,	0.06723181,	-0.02930580
2848446926.34267139,	-0.03238891,	-157.97692198,	0.08637502,	-0.08007248
2848450928.34367180,	-0.00143156,	-172.18598458,	0.01052941,	-0.01043164
2848454930.34467220,	-0.05796450,	-153.99852092,	0.13222001,	-0.11883706
2848458932.34567261,	-0.06451730,	-128.26289481,	0.08216905,	-0.05088488
2848462934.34667349,	-0.06792403,	-124.08985960,	0.08201805,	-0.04597050
2848466936.34767389,	-0.03659536,	-149.15901657,	0.07138369,	-0.06128957
2848470938.34867430,	-0.03340080,	-156.87330548,	0.08504002,	-0.07820608
2848474940.34967470,	-0.03589485,	-155.72850411,	0.08732246,	-0.07960384
2848478942.35067511,	-0.05962365,	-131.96097626,	0.08018238,	-0.05361189
2848482944.35167599,	-0.07045501,	-140.40686601,	0.11054686,	-0.08518627
2848486946.35267639,	-0.06190814,	-158.42718868,	0.16837355,	-0.15657917
2848490948.35367680,	-0.05854008,	-143.79735874,	0.09911248,	-0.07997714
2848494950.35467720,	-0.05719616,	-143.53215706,	0.09622965,	-0.07738698
2848498952.35567760,	-0.00544631,	-175.94181637,	0.07695849,	-0.07676553
2848502954.35667848,	-0.07487182,	-137.28349243,	0.11036995,	-0.08109092
2848506956.35767889,	0.00229530,	179.01521466,	0.13354930,	-0.13352957
2848510958.35867929,	-0.01828734,	-61.56763895,	0.02079572,	0.00990128
2848514960.35967970,	-0.07061985,	-66.06789929,	0.07726234,	0.03134176
2848518962.36068010,	-0.03630779,	-134.88755215,	0.05124650,	-0.03616556
2848522964.36168098,	-0.02141843,	-164.06882347,	0.07803203,	-0.07503498
2848526966.36268139,	-0.05186943,	-105.44002861,	0.05381151,	-0.01432622
2848530968.36368179,	-0.04265570,	-159.24946224,	0.12039437,	-0.11258461
2848534970.36468220,	-0.12259172,	-135.97703863,	0.17640452,	-0.12684567
2848538972.36568308,	0.02004910,	159.34848917,	0.05684737,	-0.05319452
2848542974.36668348,	-0.07350568,	-110.51816307,	0.07848466,	-0.02750921
2848546976.36768389,	-0.08048075,	-117.75124766,	0.09094102,	-0.04234521
2848550978.36868429,	-0.04807170,	-132.56646077,	0.06527107,	-0.04415229
2848554980.36968470,	0.03041648,	136.11283672,	0.04387581,	-0.03162158
2848558982.37068558,	-0.00196580,	-177.79522315,	0.05109808,	-0.05106025
2848562984.37168598,	-0.09851309,	-132.07593873,	0.13272094,	-0.08893829
2848566986.37268639,	-0.06584576,	-157.07941446,	0.16907159,	-0.15572263
2848570988.37368679,	-0.03635357,	-139.46421551,	0.05593521,	-0.04251077
2848574990.37468719,	-0.05463684,	-158.40379726,	0.14844429,	-0.13802363
2848578992.37568808,	-0.02651643,	-45.48116304,	0.03718890,	0.02607476
2848582994.37668848,	-0.00910537,	-153.60633363,	0.02048286,	-0.01834774
2848586996.37768888,	-0.07405908,	-141.34744835,	0.11857115,	-0.09259789
2848590998.37868929,	-0.03864168,	-139.67457406,	0.05971257,	-0.04552374
2848595000.37968969,	-0.03392749,	-164.67654703,	0.12838296,	-0.12381886
2848599002.38069057,	0.05268304,	148.94924875,	0.10213907,	-0.08750364
2848603004.38169098,	-0.04021721,	-151.80389128,	0.08511742,	-0.07501701
2848607006.38269138,	-0.02950674,	-53.30865678,	0.03679760,	0.02198672
2848611008.38369179,	-0.05561681,	-110.04821201,	0.05920433,	-0.02029588
2848615010.38469219,	-0.07135250,	-138.61782647,	0.10793349,	-0.08098431
2848619012.38569307,	-0.04597329,	-93.02999380,	0.04603765,	-0.00243349
2848623014.38669348,	-0.06636067,	-130.48551450,	0.08725121,	-0.05664835
2848627016.38769388,	-0.01986389,	-165.94887845,	0.08181595,	-0.07936797
2848631018.38869429,	-0.09236821,	-132.43698411,	0.12515679,	-0.08445317
2848635020.38969469,	-0.01813979,	-171.44642561,	0.12196119,	-0.12060464
2848639022.39069557,	-0.02009795,	-139.00024783,	0.03063451,	-0.02312024
2848643024.39169598,	-0.00833327,	-175.31819245,	0.10209581,	-0.10175515
2848647026.39269638,	-0.06296085,	-157.00126395,	0.16114437,	-0.14833556
2848651028.39369678,	-0.02246768,	-168.84436706,	0.11612724,	-0.11393305
2848655030.39469719,	-0.02395871,	-165.96174286,	0.09877043,	-0.09582055
2848659032.39569807,	0.00415485,	176.98987371,	0.07912128,	-0.07901211
2848663034.39669847,	-0.04340559,	-42.49882425,	0.06424984,	0.04737084
2848667036.39769888,	0.03224903,	152.94170151,	0.07089307,	-0.06313340
2848671038.39869928,	-0.01871775,	-114.08596366,	0.02050285,	-0.00836735
2848675040.39969969,	-0.08878619,	-132.60077137,	0.12061900,	-0.08164530
2848679042.40070057,	-0.07378111,	-87.69971785,	0.07384061,	0.00296372
2848683044.40170097,	-0.07784809,	-90.11905984,	0.07784826,	-0.00016177
2848687046.40270138,	-0.07584696,	-88.36286429,	0.07587793,	0.00216780
2848691048.40370178,	-0.06280544,	-126.24710167,	0.07787653,	-0.04604597
2848695050.40470219,	-0.03029526,	-150.76158079,	0.06202391,	-0.05412174
2848699052.40570307,	-0.07804345,	-143.56380782,	0.13140239,	-0.10571569
2848703054.40670347,	-0.01561712,	-170.85979069,	0.09831301,	-0.09706469
2848707056.40770388,	-0.03475683,	-157.54761184,	0.09100658,	-0.08410803
2848711058.40870428,	-0.11913212,	-98.40246247,	0.12042476,	-0.01759713
2848715060.40970468,	-0.10904767,	-82.94821888,	0.10987883,	0.01348942
2848719062.41070557,	0.00461354,	174.01305504,	0.04423259,	-0.04399133
2848723064.41170597,	0.00217012,	177.95354913,	0.06077102,	-0.06073226
2848727066.41270637,	-0.03920540,	-115.75355795,	0.04352909,	-0.01891344
