Frequency,	Imag,	phase,	LinMag,	Real
2868073536.79939985,	0.07469383,	25.78226401,	0.17172875,	0.15463375
2868077538.80040026,	0.08363366,	26.84607884,	0.18519607,	0.16523618
2868081540.80140066,	0.08479997,	33.03631247,	0.15554762,	0.13039950
2868085542.80240106,	-0.04075174,	-45.01353467,	0.05761805,	0.04073249
2868089544.80340147,	0.05056893,	21.37321139,	0.13875735,	0.12921450
2868093546.80440235,	0.09367913,	19.57691289,	0.27957915,	0.26341739
2868097548.80540275,	0.02339090,	5.76896365,	0.23270506,	0.23152648
2868101550.80640316,	0.15952404,	41.01522559,	0.24308071,	0.18341295
2868105552.80740356,	-0.02590057,	-5.80327292,	0.25615434,	0.25484154
2868109554.80840397,	0.13483785,	41.94567970,	0.20172450,	0.15003842
2868113556.80940485,	0.12637606,	24.41683346,	0.30571996,	0.27837706
2868117558.81040525,	0.14910986,	23.34047302,	0.37635549,	0.34555709
2868121560.81140566,	-0.05094047,	-15.37679021,	0.19210817,	0.18523125
2868125562.81240606,	0.00609018,	1.89214024,	0.18444985,	0.18434928
2868129564.81340647,	0.07717897,	17.46460003,	0.25716338,	0.24530880
2868133566.81440735,	-0.07814571,	-27.30988580,	0.17032525,	0.15134047
2868137568.81540775,	0.05735918,	22.57735911,	0.14939991,	0.13795020
2868141570.81640816,	-0.01267399,	-3.74143258,	0.19422568,	0.19381173
2868145572.81740856,	-0.05261788,	-11.31224201,	0.26824552,	0.26303425
2868149574.81840897,	0.13623562,	23.96456536,	0.33541397,	0.30650023
2868153576.81940985,	0.00757943,	1.83880223,	0.23621013,	0.23608850
2868157578.82041025,	-0.06550110,	-16.07561810,	0.23654653,	0.22729687
2868161580.82141066,	0.01352867,	3.95197884,	0.19629421,	0.19582745
2868165582.82241106,	0.01220565,	4.52241874,	0.15479741,	0.15431546
2868169584.82341194,	0.06504498,	14.88108804,	0.25327680,	0.24478212
2868173586.82441234,	0.10802648,	20.87796728,	0.30312270,	0.28322014
2868177588.82541275,	0.03989017,	11.93859434,	0.19283350,	0.18866248
2868181590.82641315,	0.04424499,	11.73515953,	0.21753966,	0.21299268
2868185592.82741356,	0.02280906,	4.30427476,	0.30390559,	0.30304843
2868189594.82841444,	-0.19863273,	-37.43611987,	0.32676493,	0.25946167
2868193596.82941484,	0.06661190,	13.37257905,	0.28801121,	0.28020227
2868197598.83041525,	0.05008954,	7.79795425,	0.36917353,	0.36575967
2868201600.83141565,	0.04697217,	9.67311328,	0.27955164,	0.27557710
2868205602.83241606,	-0.12828365,	-28.29297612,	0.27065188,	0.23831858
2868209604.83341694,	-0.01340475,	-5.76734856,	0.13339482,	0.13271959
2868213606.83441734,	0.03505871,	20.13203462,	0.10186017,	0.09563671
2868217608.83541775,	-0.00133744,	-0.30262778,	0.25321631,	0.25321278
2868221610.83641815,	-0.18900077,	-44.72273006,	0.26859038,	0.19083893
2868225612.83741856,	-0.05604836,	-14.18615527,	0.22870055,	0.22172624
2868229614.83841944,	0.01797131,	4.74600965,	0.21720540,	0.21646066
2868233616.83941984,	-0.03355185,	-11.36606063,	0.17024774,	0.16690886
2868237618.84042025,	0.05963459,	10.97124920,	0.31334448,	0.30761743
2868241620.84142065,	0.06811474,	11.33510285,	0.34655717,	0.33979738
2868245622.84242105,	-0.06285427,	-13.67278496,	0.26590727,	0.25837186
2868249624.84342194,	0.04274231,	9.14060904,	0.26906009,	0.26564342
2868253626.84442234,	-0.05388906,	-20.33721223,	0.15505649,	0.14539079
2868257628.84542274,	0.01953783,	6.26654495,	0.17899340,	0.17792389
2868261630.84642315,	0.02400461,	4.64445453,	0.29645472,	0.29548126
2868265632.84742355,	0.02118547,	4.85044096,	0.25055230,	0.24965502
2868269634.84842443,	0.00744888,	1.45154154,	0.29405654,	0.29396218
2868273636.84942484,	0.04859674,	10.88971972,	0.25723549,	0.25260335
2868277638.85042524,	0.02039557,	3.95528247,	0.29568273,	0.29497847
2868281640.85142565,	0.05719353,	13.94569588,	0.23731541,	0.23032044
2868285642.85242605,	-0.07027535,	-12.39226405,	0.32746607,	0.31983653
2868289644.85342693,	-0.04162642,	-9.59254600,	0.24979776,	0.24630502
2868293646.85442734,	0.09921740,	21.61937344,	0.26929131,	0.25034720
2868297648.85542774,	0.00750883,	1.58208042,	0.27197032,	0.27186665
2868301650.85642815,	0.11669885,	23.60904902,	0.29138745,	0.26699817
2868305652.85742855,	-0.01419834,	-4.39757094,	0.18517134,	0.18462619
2868309654.85842943,	0.01196996,	2.95209403,	0.23242198,	0.23211354
2868313656.85942984,	0.01163925,	2.15266049,	0.30986635,	0.30964768
2868317658.86043024,	-0.12934926,	-21.64732579,	0.35064224,	0.32591218
2868321660.86143064,	0.09995891,	14.01999737,	0.41260914,	0.40031803
2868325662.86243105,	0.11441603,	37.31514549,	0.18874345,	0.15011017
2868329664.86343193,	0.05370953,	27.80775715,	0.11513140,	0.10183577
2868333666.86443233,	-0.05657552,	-11.23549409,	0.29036613,	0.28480116
2868337668.86543274,	-0.01400907,	-2.97960806,	0.26950602,	0.26914167
2868341670.86643314,	0.01423439,	2.96134986,	0.27552768,	0.27515975
2868345672.86743355,	-0.03638169,	-5.73176313,	0.36428552,	0.36246422
2868349674.86843443,	-0.00280870,	-0.48804627,	0.32974104,	0.32972908
2868353676.86943483,	-0.06154852,	-15.14918281,	0.23551744,	0.22733289
2868357678.87043524,	-0.06395289,	-14.20401960,	0.26063287,	0.25266483
2868361680.87143564,	0.03283203,	3.88871760,	0.48411383,	0.48299924
2868365682.87243605,	-0.01962547,	-4.16319294,	0.27033258,	0.26961926
2868369684.87343693,	-0.03685595,	-6.75548769,	0.31331436,	0.31113908
2868373686.87443733,	0.01063629,	1.63392711,	0.37302602,	0.37287435
2868377688.87543774,	0.01203408,	2.18535958,	0.31558602,	0.31535649
2868381690.87643814,	0.06551366,	16.33147328,	0.23298394,	0.22358327
2868385692.87743854,	-0.06290593,	-10.47910262,	0.34587093,	0.34010226
2868389694.87843943,	-0.00037759,	-0.06960251,	0.31082644,	0.31082621
2868393696.87943983,	-0.07007769,	-12.55369589,	0.32241202,	0.31470403
2868397698.88044023,	-0.05044416,	-10.78954488,	0.26946367,	0.26469994
2868401700.88144064,	0.06792130,	11.13676487,	0.35164765,	0.34502575
2868405702.88244104,	-0.09158196,	-19.85576467,	0.26963351,	0.25360397
2868409704.88344192,	-0.05747866,	-13.30653144,	0.24973275,	0.24302809
2868413706.88444233,	-0.00678548,	-1.24691670,	0.31181731,	0.31174347
2868417708.88544273,	0.04911470,	12.07783087,	0.23472878,	0.22953288
2868421710.88644314,	0.00199499,	0.37307797,	0.30638403,	0.30637753
2868425712.88744354,	-0.04921981,	-7.37922886,	0.38322419,	0.38005024
2868429714.88844442,	-0.01366801,	-2.29968669,	0.34062449,	0.34035015
2868433716.88944483,	-0.00425736,	-0.75307424,	0.32392021,	0.32389224
2868437718.89044523,	-0.00201033,	-0.30531211,	0.37726649,	0.37726113
2868441720.89144564,	-0.08698461,	-12.86160647,	0.39077192,	0.38096768
2868445722.89244604,	0.02743966,	5.15901678,	0.30515569,	0.30391949
2868449724.89344692,	-0.13281572,	-29.29063893,	0.27147357,	0.23676546
2868453726.89444733,	-0.05271769,	-10.27805213,	0.29546084,	0.29071972
2868457728.89544773,	-0.01647151,	-3.29512554,	0.28656522,	0.28609145
2868461730.89644813,	-0.05782468,	-9.20745381,	0.36138257,	0.35672632
2868465732.89744854,	-0.12599576,	-16.19368261,	0.45178355,	0.43385878
2868469734.89844942,	-0.02992294,	-4.23070268,	0.40561048,	0.40450522
2868473736.89944982,	-0.08875663,	-11.00713494,	0.46486175,	0.45630988
2868477738.90045023,	-0.09353630,	-14.19404451,	0.38145913,	0.36981350
2868481740.90145063,	-0.04717794,	-6.19259926,	0.43735538,	0.43480337
2868485742.90245104,	-0.02011035,	-2.84940866,	0.40454470,	0.40404454
2868489744.90345192,	-0.23472454,	-30.42905107,	0.46345107,	0.39961392
2868493746.90445232,	0.02053089,	2.63840868,	0.44600726,	0.44553447
2868497748.90545273,	0.06917825,	8.44398664,	0.47110524,	0.46599841
2868501750.90645313,	-0.06596684,	-11.97188187,	0.31801724,	0.31110021
2868505752.90745354,	-0.01985474,	-3.16782182,	0.35929185,	0.35874283
2868509754.90845442,	0.03579342,	5.62465691,	0.36519727,	0.36343896
2868513756.90945482,	0.09733158,	16.52198313,	0.34225501,	0.32812354
2868517758.91045523,	-0.11386681,	-15.32056404,	0.43095580,	0.41564077
2868521760.91145563,	-0.06924897,	-9.46137330,	0.42126693,	0.41553628
2868525762.91245603,	-0.13333385,	-18.08142921,	0.42959875,	0.40838361
2868529764.91345692,	-0.13306658,	-18.00297989,	0.43054358,	0.40946436
2868533766.91445732,	0.03913549,	5.25692687,	0.42714075,	0.42534414
2868537768.91545772,	-0.12727936,	-17.42426360,	0.42505105,	0.40554699
2868541770.91645813,	-0.12085268,	-14.87008539,	0.47092516,	0.45515397
2868545772.91745853,	-0.17137788,	-23.40075995,	0.43150835,	0.39601651
2868549774.91845941,	-0.16982900,	-20.18139606,	0.49226730,	0.46204460
2868553776.91945982,	-0.16193587,	-30.03577316,	0.32352193,	0.28007716
2868557778.92046022,	-0.17022851,	-21.18699947,	0.47100825,	0.43917084
2868561780.92146063,	-0.11767580,	-15.70123416,	0.43483587,	0.41861036
2868565782.92246103,	-0.15026020,	-15.74399628,	0.55377172,	0.53299624
2868569784.92346191,	-0.22439466,	-24.20642675,	0.54727023,	0.49915102
2868573786.92446232,	-0.16958217,	-16.93079454,	0.58232356,	0.55708402
2868577788.92546272,	-0.25432017,	-29.65731353,	0.51397398,	0.44664359
2868581790.92646313,	-0.09512005,	-10.35263348,	0.52930937,	0.52069241
2868585792.92746353,	-0.12536556,	-12.43423515,	0.58223210,	0.56857514
2868589794.92846441,	-0.02369835,	-2.65966575,	0.51070456,	0.51015443
2868593796.92946482,	-0.28813240,	-35.23675467,	0.49940066,	0.40789795
2868597798.93046522,	-0.27941751,	-29.28140689,	0.57128980,	0.49829498
2868601800.93146562,	-0.11629552,	-10.75252757,	0.62334330,	0.61239874
2868605802.93246603,	-0.24880606,	-23.18814219,	0.63188571,	0.58083999
2868609804.93346691,	-0.29483548,	-30.47543793,	0.58133583,	0.50102234
2868613806.93446731,	-0.13029592,	-13.68619772,	0.55069172,	0.53505546
2868617808.93546772,	-0.19845213,	-24.02486236,	0.48743806,	0.44521075
2868621810.93646812,	-0.19871284,	-20.80857341,	0.55936554,	0.52287954
2868625812.93746853,	-0.25659943,	-24.57689015,	0.61695305,	0.56105953
2868629814.93846941,	-0.27862629,	-28.98500592,	0.57498427,	0.50296551
2868633816.93946981,	-0.38626376,	-35.05601532,	0.67249168,	0.55049556
2868637818.94047022,	-0.30612323,	-33.15825609,	0.55968791,	0.46855003
2868641820.94147062,	-0.31127748,	-29.39304209,	0.63422734,	0.55258542
2868645822.94247103,	-0.25100398,	-22.09926420,	0.66718695,	0.61817104
2868649824.94347191,	-0.24327405,	-18.41317923,	0.77017803,	0.73074752
2868653826.94447231,	-0.41465366,	-36.95115860,	0.68978572,	0.55124104
2868657828.94547272,	-0.38157684,	-34.07061302,	0.68112667,	0.56420976
2868661830.94647312,	-0.42993939,	-44.20863171,	0.61660114,	0.44198313
2868665832.94747353,	-0.45025751,	-36.25229707,	0.76141645,	0.61402214
2868669834.94847441,	-0.41517770,	-38.99997150,	0.65972431,	0.51270229
2868673836.94947481,	-0.46074980,	-51.58451402,	0.58804695,	0.36538860
2868677838.95047522,	-0.35820317,	-33.56784453,	0.64783436,	0.53979611
2868681840.95147562,	-0.51338696,	-35.71258173,	0.87950967,	0.71412259
2868685842.95247602,	-0.47744405,	-41.49447868,	0.72061820,	0.53975713
2868689844.95347690,	-0.51523960,	-43.95280340,	0.74235001,	0.53442651
2868693846.95447731,	-0.52585429,	-47.28375928,	0.71571839,	0.48552042
2868697848.95547771,	-0.59907293,	-50.34732964,	0.77809061,	0.49652454
2868701850.95647812,	-0.55488324,	-41.71311215,	0.83390778,	0.62250042
2868705852.95747852,	-0.65532541,	-52.73158920,	0.82347231,	0.49865344
2868709854.95847940,	-0.60171002,	-43.81284336,	0.86914015,	0.62717593
2868713856.95947981,	-0.54613268,	-41.35141685,	0.82662762,	0.62052584
2868717858.96048021,	-0.52959043,	-39.05204496,	0.84058496,	0.65277642
2868721860.96148062,	-0.61158723,	-46.41484786,	0.84432493,	0.58210450
2868725862.96248102,	-0.61610311,	-56.20292744,	0.74138815,	0.41239950
2868729864.96348190,	-0.74595553,	-57.85336515,	0.88102647,	0.46878353
2868733866.96448231,	-0.61173344,	-54.77418619,	0.74886104,	0.43194336
2868737868.96548271,	-0.70972794,	-57.82672472,	0.83848422,	0.44647735
2868741870.96648312,	-0.72061294,	-56.54832281,	0.86368078,	0.47608978
2868745872.96748352,	-0.65070832,	-59.66827133,	0.75390596,	0.38072678
2868749874.96848440,	-0.78672069,	-65.99913905,	0.86117877,	0.35028479
2868753876.96948481,	-0.69503862,	-65.19175483,	0.76569959,	0.32127431
2868757878.97048521,	-0.66473061,	-65.14017109,	0.73261550,	0.30799139
2868761880.97148561,	-0.69865042,	-59.73977395,	0.80886136,	0.40760800
2868765882.97248602,	-0.66174096,	-66.14271093,	0.72356550,	0.29265326
2868769884.97348690,	-0.66084290,	-76.08737441,	0.68081563,	0.16369663
2868773886.97448730,	-0.83849269,	-74.83715620,	0.86873661,	0.22722962
2868777888.97548771,	-0.81196636,	-83.22560728,	0.81767510,	0.09645309
2868781890.97648811,	-0.71489191,	-68.76587818,	0.76696230,	0.27777821
2868785892.97748852,	-0.85076988,	-77.92354750,	0.87002412,	0.18202357
2868789894.97848940,	-0.95142460,	-78.14769671,	0.97215055,	0.19966955
2868793896.97948980,	-0.81558150,	-75.25026822,	0.84337306,	0.21472061
2868797898.98049021,	-0.81460083,	-77.09818731,	0.83569877,	0.18659562
2868801900.98149061,	-0.76739883,	-87.99124135,	0.76787071,	0.02691561
2868805902.98249102,	-0.81432617,	-84.03673431,	0.81875670,	0.08506130
2868809904.98349190,	-0.94270217,	-85.28605232,	0.94590177,	0.07773527
2868813906.98449230,	-0.84020913,	-78.54573184,	0.85728319,	0.17024420
2868817908.98549271,	-0.84116030,	-85.15480241,	0.84417693,	0.07130247
2868821910.98649311,	-0.73280317,	-86.25982688,	0.73436728,	0.04790423
2868825912.98749351,	-0.66733891,	-84.62105976,	0.67029054,	0.06283463
2868829914.98849440,	-0.78744441,	-93.69889299,	0.78908819,	-0.05090647
2868833916.98949480,	-0.85125989,	-101.04287917,	0.86731907,	-0.16612940
2868837918.99049520,	-0.68229026,	-93.86056589,	0.68384199,	-0.04604213
2868841920.99149561,	-0.67356700,	-94.58639080,	0.67573075,	-0.05403289
2868845922.99249601,	-0.89516538,	-85.31917966,	0.89816097,	0.07329432
2868849924.99349689,	-0.84699541,	-89.95969605,	0.84699562,	0.00059581
2868853926.99449730,	-0.74818462,	-100.05943096,	0.75986596,	-0.13272548
2868857928.99549770,	-0.69030225,	-100.63520907,	0.70236743,	-0.12962566
2868861930.99649811,	-0.74703592,	-92.30912982,	0.74764302,	-0.03012329
2868865932.99749851,	-0.76221395,	-95.81156911,	0.76615175,	-0.07757837
2868869934.99849939,	-0.72279108,	-100.19165783,	0.73437856,	-0.12994200
2868873936.99949980,	-0.61759591,	-101.99324996,	0.63137756,	-0.13119802
2868877939.00050020,	-0.59030306,	-103.84997694,	0.60797955,	-0.14553842
2868881941.00150061,	-0.57075799,	-96.38592141,	0.57432149,	-0.06387876
2868885943.00250149,	-0.63547224,	-99.85889340,	0.64499729,	-0.11043791
2868889945.00350189,	-0.53871238,	-103.88476121,	0.55492717,	-0.13316579
2868893947.00450230,	-0.54865611,	-120.25937993,	0.63520022,	-0.32008716
2868897949.00550270,	-0.64760035,	-110.50130937,	0.69139011,	-0.24214472
2868901951.00650310,	-0.63478267,	-110.32524222,	0.67693111,	-0.23513122
2868905953.00750399,	-0.69962597,	-109.33270213,	0.74143383,	-0.24545391
2868909955.00850439,	-0.62068236,	-113.26602168,	0.67562353,	-0.26687181
2868913957.00950479,	-0.54031545,	-113.58484366,	0.58956242,	-0.23588783
2868917959.01050520,	-0.51096916,	-126.33172224,	0.63427125,	-0.37577990
2868921961.01150560,	-0.50438911,	-118.81366701,	0.57566065,	-0.27744696
2868925963.01250648,	-0.58607793,	-110.89075073,	0.62731642,	-0.22369300
2868929965.01350689,	-0.50269204,	-104.14942332,	0.51842013,	-0.12672859
2868933967.01450729,	-0.49618626,	-131.40844016,	0.66156964,	-0.43757695
2868937969.01550770,	-0.59671229,	-116.95286135,	0.66942546,	-0.30342197
2868941971.01650810,	-0.55600470,	-124.43058675,	0.67409889,	-0.38114050
2868945973.01750898,	-0.46596369,	-115.07491841,	0.51444816,	-0.21802466
2868949975.01850939,	-0.54340065,	-112.40474636,	0.58776868,	-0.22402625
2868953977.01950979,	-0.53020751,	-119.41149636,	0.60865366,	-0.29889676
2868957979.02051020,	-0.33869269,	-125.81042201,	0.41764548,	-0.24436654
2868961981.02151060,	-0.46151355,	-118.67403923,	0.52602309,	-0.25239956
2868965983.02251148,	-0.49271500,	-108.53647706,	0.51967498,	-0.16520901
2868969985.02351189,	-0.54494458,	-120.86018678,	0.63482165,	-0.32562852
2868973987.02451229,	-0.36538205,	-139.80761319,	0.56617113,	-0.43248782
2868977989.02551269,	-0.45996076,	-125.00769538,	0.56156122,	-0.32216007
2868981991.02651310,	-0.41949987,	-128.65853994,	0.53721245,	-0.33558467
2868985993.02751398,	-0.48406214,	-123.54596577,	0.58079830,	-0.32095250
2868989995.02851438,	-0.32009840,	-133.51337796,	0.44138498,	-0.30390412
2868993997.02951479,	-0.42644083,	-126.66554617,	0.53163234,	-0.31746048
2868997999.03051519,	-0.24646652,	-135.35627334,	0.35074403,	-0.24955086
2869002001.03151560,	-0.35215059,	-128.61264403,	0.45067616,	-0.28124538
2869006003.03251648,	-0.32159445,	-134.11175550,	0.44791342,	-0.31177467
2869010005.03351688,	-0.46388331,	-125.87745896,	0.57250301,	-0.33551747
2869014007.03451729,	-0.31398511,	-127.30810905,	0.39475731,	-0.23926279
2869018009.03551769,	-0.25634518,	-131.85197462,	0.34414706,	-0.22961782
2869022011.03651810,	-0.43562162,	-123.74355478,	0.52387829,	-0.29100218
2869026013.03751898,	-0.42117545,	-117.75426966,	0.47592977,	-0.22163120
2869030015.03851938,	-0.38902414,	-130.32346127,	0.51026022,	-0.33019042
2869034017.03951979,	-0.32229102,	-129.17732802,	0.41575502,	-0.26264185
2869038019.04052019,	-0.25865635,	-124.53038177,	0.31396974,	-0.17797160
2869042021.04152059,	-0.34255332,	-119.44274051,	0.39335632,	-0.19335568
2869046023.04252148,	-0.29044917,	-139.68880195,	0.44895925,	-0.34235024
2869050025.04352188,	-0.34604248,	-122.49949878,	0.41029650,	-0.22044912
2869054027.04452228,	-0.40316552,	-117.41771398,	0.45418244,	-0.20913932
2869058029.04552269,	-0.26759356,	-127.76719278,	0.33850928,	-0.20732154
2869062031.04652309,	-0.36428007,	-127.84063870,	0.46127746,	-0.28297865
2869066033.04752397,	-0.34173161,	-119.80127376,	0.39381144,	-0.19572163
2869070035.04852438,	-0.24272226,	-145.16351360,	0.42490687,	-0.34875745
2869074037.04952478,	-0.34851950,	-128.79551198,	0.44717128,	-0.28017193
2869078039.05052519,	-0.29324964,	-117.09830025,	0.32941021,	-0.15005244
2869082041.05152559,	-0.26671755,	-124.70141556,	0.32442261,	-0.18469374
2869086043.05252647,	-0.27930734,	-143.35072890,	0.46791808,	-0.37541276
2869090045.05352688,	-0.23050468,	-142.89770687,	0.38211112,	-0.30475646
2869094047.05452728,	-0.26513091,	-124.14432771,	0.32035098,	-0.17980643
2869098049.05552769,	-0.27491114,	-125.77854985,	0.33885983,	-0.19811575
2869102051.05652809,	-0.18555780,	-130.69117249,	0.24472340,	-0.15955515
2869106053.05752897,	-0.27529824,	-116.27066639,	0.30700814,	-0.13588554
2869110055.05852938,	-0.30965713,	-126.17509487,	0.38361078,	-0.22642812
2869114057.05952978,	-0.36737379,	-122.39163218,	0.43506763,	-0.23306724
2869118059.06053018,	-0.27561924,	-135.88719580,	0.39596297,	-0.28428984
2869122061.06153059,	-0.23259257,	-142.00144920,	0.37780519,	-0.29772043
2869126063.06253147,	-0.30694652,	-127.60382852,	0.38743699,	-0.23641331
2869130065.06353187,	-0.28016227,	-113.70642751,	0.30598178,	-0.12302013
2869134067.06453228,	-0.24447073,	-140.43463404,	0.38380974,	-0.29587832
2869138069.06553268,	-0.15570419,	-147.13229626,	0.28690598,	-0.24097976
2869142071.06653309,	-0.29427004,	-128.14393279,	0.37416959,	-0.23110177
2869146073.06753397,	-0.22630124,	-139.74436843,	0.35020364,	-0.26726454
2869150075.06853437,	-0.23942669,	-141.12220874,	0.38145839,	-0.29696020
2869154077.06953478,	-0.32294530,	-120.26461845,	0.37390610,	-0.18844657
2869158079.07053518,	-0.16656207,	-145.76360124,	0.29605313,	-0.24475403
2869162081.07153559,	-0.15432499,	-139.39384803,	0.23711091,	-0.18001494
2869166083.07253647,	-0.04636505,	-168.32762797,	0.22917245,	-0.22443327
2869170085.07353687,	-0.20554785,	-133.21963549,	0.28206157,	-0.19315489
2869174087.07453728,	-0.14618511,	-155.34013031,	0.35037003,	-0.31841651
2869178089.07553768,	-0.05941091,	-163.68047434,	0.21143142,	-0.20291276
2869182091.07653809,	-0.09747304,	-155.63070115,	0.23623162,	-0.21518454
2869186093.07753897,	-0.10220227,	-153.79847377,	0.23147313,	-0.20768848
2869190095.07853937,	-0.28590578,	-134.50737059,	0.40089975,	-0.28103113
2869194097.07953978,	-0.11146320,	-143.20927258,	0.18611507,	-0.14904621
2869198099.08054018,	-0.16031647,	-130.39056344,	0.21048711,	-0.13639449
2869202101.08154058,	-0.18476246,	-131.55748019,	0.24691272,	-0.16379476
2869206103.08254146,	-0.23154372,	-133.42401192,	0.31880486,	-0.21914390
2869210105.08354187,	-0.19148143,	-145.71044455,	0.33988245,	-0.28081122
2869214107.08454227,	-0.21225986,	-133.09224647,	0.29066550,	-0.19857539
2869218109.08554268,	-0.14018451,	-139.24290420,	0.21472580,	-0.16265139
2869222111.08654308,	-0.18478175,	-141.28202351,	0.29542037,	-0.23049708
2869226113.08754396,	-0.12960280,	-148.80916802,	0.25025154,	-0.21407697
2869230115.08854437,	-0.24992667,	-126.27329945,	0.31000423,	-0.18341014
2869234117.08954477,	-0.12524760,	-155.34478828,	0.30024108,	-0.27286947
2869238119.09054518,	-0.13286787,	-143.78912342,	0.22491051,	-0.18146864
2869242121.09154558,	-0.19136931,	-119.84728550,	0.22063550,	-0.10980807
2869246123.09254646,	-0.22930764,	-118.75303539,	0.26155732,	-0.12581828
2869250125.09354687,	-0.09381518,	-152.30130164,	0.20183036,	-0.17870145
2869254127.09454727,	-0.12973863,	-151.91105030,	0.27554615,	-0.24309169
2869258129.09554768,	-0.20902503,	-129.92434878,	0.27256105,	-0.17492303
2869262131.09654808,	-0.18785536,	-139.96220260,	0.29202154,	-0.22357760
2869266133.09754896,	-0.26346114,	-118.54984039,	0.29993241,	-0.14334461
2869270135.09854937,	-0.24243057,	-110.70664692,	0.25917232,	-0.09163902
2869274137.09954977,	-0.23806329,	-124.58288129,	0.28915530,	-0.16412391
2869278139.10055017,	-0.13151875,	-122.11884312,	0.15528567,	-0.08256184
2869282141.10155058,	-0.05366176,	-165.01401218,	0.20752255,	-0.20046452
2869286143.10255146,	-0.15243573,	-142.81088445,	0.25219008,	-0.20090590
2869290145.10355186,	-0.17902128,	-142.73846424,	0.29568095,	-0.23532659
2869294147.10455227,	-0.07237498,	-161.83615036,	0.23216792,	-0.22059874
2869298149.10555267,	-0.00289496,	-179.29905622,	0.23664268,	-0.23662497
2869302151.10655308,	-0.22938789,	-147.28981151,	0.42448586,	-0.35716864
2869306153.10755396,	-0.15264151,	-124.29360670,	0.18475996,	-0.10410002
2869310155.10855436,	-0.12934211,	-148.63075991,	0.24847139,	-0.21215242
2869314157.10955477,	-0.00895874,	-177.86763882,	0.24077366,	-0.24060693
2869318159.11055517,	-0.13086201,	-146.71875018,	0.23847323,	-0.19936052
2869322161.11155558,	-0.03433398,	-166.28467142,	0.14480919,	-0.14068006
2869326163.11255646,	-0.20544006,	-119.17974498,	0.23530106,	-0.11472128
2869330165.11355686,	-0.03283770,	-173.49698752,	0.28994366,	-0.28807813
2869334167.11455727,	-0.16543445,	-136.81415617,	0.24173354,	-0.17625704
2869338169.11555767,	-0.11583599,	-147.38021212,	0.21488448,	-0.18098995
2869342171.11655807,	-0.15791757,	-145.81061230,	0.28102704,	-0.23246126
2869346173.11755896,	-0.06798611,	-157.36840869,	0.17667710,	-0.16307265
2869350175.11855936,	-0.24804379,	-107.21375125,	0.25967533,	-0.07684762
2869354177.11955976,	-0.12967189,	-121.55550390,	0.15217319,	-0.07963593
2869358179.12056017,	-0.13903674,	-150.64515855,	0.28362289,	-0.24720584
2869362181.12156057,	-0.20936505,	-130.48766578,	0.27528265,	-0.17873672
2869366183.12256145,	-0.12570162,	-143.28430305,	0.21025795,	-0.16854528
2869370185.12356186,	-0.05781027,	-167.72836545,	0.27198861,	-0.26577392
2869374187.12456226,	-0.03175211,	-172.01380534,	0.22854017,	-0.22632369
2869378189.12556267,	-0.17399563,	-118.98597394,	0.19891162,	-0.09639168
2869382191.12656307,	-0.06420270,	-154.31922498,	0.14815209,	-0.13351800
2869386193.12756395,	-0.11568721,	-146.01977111,	0.20698837,	-0.17164107
2869390195.12856436,	-0.06643906,	-164.97660235,	0.25631022,	-0.24754955
2869394197.12956476,	-0.16142328,	-147.98893642,	0.30452453,	-0.25822029
2869398199.13056517,	-0.10455122,	-153.21108535,	0.23197270,	-0.20707577
2869402201.13156557,	-0.02868162,	-163.85679416,	0.10315678,	-0.09908928
2869406203.13256645,	-0.11440282,	-115.81841723,	0.12708899,	-0.05534986
2869410205.13356686,	-0.01260894,	-174.11698977,	0.12301692,	-0.12236902
2869414207.13456726,	-0.16078003,	-121.92317171,	0.18942978,	-0.10016699
2869418209.13556766,	-0.17254382,	-127.58072232,	0.21772232,	-0.13278417
2869422211.13656807,	-0.19337694,	-115.66546292,	0.21454425,	-0.09292252
2869426213.13756895,	-0.12880912,	-152.26286639,	0.27676141,	-0.24495935
2869430215.13856935,	-0.06413002,	-149.93048911,	0.12799118,	-0.11076589
2869434217.13956976,	-0.14407414,	-130.93750071,	0.19071938,	-0.12496608
2869438219.14057016,	-0.05596589,	-167.17533297,	0.25213462,	-0.24584484
2869442221.14157057,	-0.02272883,	-173.66951647,	0.20613265,	-0.20487574
2869446223.14257145,	-0.22347932,	-118.55481136,	0.25442786,	-0.12161633
2869450225.14357185,	-0.19657537,	-122.87022245,	0.23404559,	-0.12702544
2869454227.14457226,	-0.15491335,	-125.49957694,	0.19028324,	-0.11049689
2869458229.14557266,	-0.10595077,	-144.50578299,	0.18247842,	-0.14856921
2869462231.14657307,	-0.04277476,	-164.12144116,	0.15634090,	-0.15037552
2869466233.14757395,	0.00888792,	176.99500259,	0.16954215,	-0.16930902
2869470235.14857435,	-0.11499269,	-145.14622545,	0.20121769,	-0.16512190
2869474237.14957476,	0.01272345,	174.55330700,	0.13404445,	-0.13343923
2869478239.15057516,	-0.13777423,	-151.44234519,	0.28820477,	-0.25314078
2869482241.15157556,	0.00053289,	179.63844455,	0.08444725,	-0.08444557
2869486243.15257645,	-0.14181446,	-145.38533620,	0.24964943,	-0.20545924
2869490245.15357685,	-0.14894593,	-147.81249989,	0.27961003,	-0.23663659
2869494247.15457725,	-0.10254218,	-150.07059028,	0.20552308,	-0.17811468
2869498249.15557766,	-0.09353401,	-154.88208468,	0.22034830,	-0.19951130
