Frequency,	Imag,	phase,	LinMag,	Real
2657209103.10255146,	0.00139223,	2.11777434,	0.03767491,	0.03764918
2657249123.11255646,	-0.00320306,	-158.60738401,	0.00878135,	-0.00817634
2657289143.12256145,	0.00622053,	108.77157489,	0.00657000,	-0.00211420
2657329163.13256645,	-0.01752665,	-114.41762513,	0.01924828,	-0.00795694
2657369183.14257145,	0.02556517,	121.97708922,	0.03013837,	-0.01596068
2657409203.15257645,	-0.03771162,	-42.33559479,	0.05599583,	0.04139284
2657449223.16258144,	-0.01135074,	-19.47664618,	0.03404309,	0.03209506
2657489243.17258644,	0.00426041,	163.70970463,	0.01518841,	-0.01457864
2657529263.18259144,	0.04316853,	133.29557669,	0.05931163,	-0.04067367
2657569283.19259643,	-0.04239127,	-100.45858661,	0.04310744,	-0.00782507
2657609303.20260143,	0.05091120,	64.96756910,	0.05618913,	0.02377537
2657649323.21260643,	0.01803788,	58.36745449,	0.02118542,	0.01111111
2657689343.22261143,	0.01557186,	62.86061444,	0.01749845,	0.00798203
2657729363.23261642,	0.02111458,	101.33424721,	0.02153456,	-0.00423224
2657769383.24262142,	0.02450539,	121.18133799,	0.02864342,	-0.01483008
2657809403.25262642,	-0.01107627,	-136.83088539,	0.01618973,	-0.01180778
2657849423.26263142,	0.00416968,	168.56259001,	0.02102739,	-0.02060983
2657889443.27263641,	-0.02388826,	-99.88992054,	0.02424861,	-0.00416484
2657929463.28264141,	-0.03759860,	-104.89360548,	0.03890564,	-0.00999972
2657969483.29264641,	-0.01195980,	-124.78748470,	0.01456250,	-0.00830840
2658009503.30265140,	0.00957978,	33.92695099,	0.01716389,	0.01424174
2658049523.31265640,	0.02796468,	88.35089159,	0.02797627,	0.00080511
2658089543.32266140,	-0.01123113,	-20.97517380,	0.03137507,	0.02929602
2658129563.33266640,	-0.02013944,	-114.31054901,	0.02209901,	-0.00909777
2658169583.34267139,	0.01161130,	166.74670791,	0.05064768,	-0.04929873
2658209603.35267639,	-0.04350904,	-56.19455394,	0.05236176,	0.02913276
2658249623.36268139,	0.00230016,	3.15710716,	0.04176485,	0.04170146
2658289643.37268639,	-0.00992381,	-124.43345652,	0.01203202,	-0.00680349
2658329663.38269138,	0.00491739,	154.87473767,	0.01158127,	-0.01048547
2658369683.39269638,	0.02018519,	56.18039370,	0.02429627,	0.01352281
2658409703.40270138,	-0.03518027,	-35.51978839,	0.06055289,	0.04928490
2658449723.41270637,	0.03072929,	122.80627908,	0.03656042,	-0.01980845
2658489743.42271137,	0.02320945,	122.85561034,	0.02762896,	-0.01498937
2658529763.43271637,	0.00716084,	11.90738593,	0.03470570,	0.03395891
2658569783.44272137,	0.03747188,	63.93894157,	0.04171299,	0.01832571
2658609803.45272636,	-0.03759012,	-50.57029822,	0.04866637,	0.03090952
2658649823.46273136,	0.00229090,	174.12558001,	0.02238332,	-0.02226578
2658689843.47273636,	0.03985415,	77.12745650,	0.04088158,	0.00910772
2658729863.48274136,	0.00835678,	33.26099515,	0.01523699,	0.01274088
2658769883.49274635,	0.03289714,	133.14243777,	0.04508583,	-0.03083034
2658809903.50275135,	0.00875259,	22.70739715,	0.02267361,	0.02091614
2658849923.51275635,	-0.01955556,	-57.98241552,	0.02306392,	0.01222802
2658889943.52276134,	-0.00031455,	-168.62137246,	0.00159432,	-0.00156298
2658929963.53276634,	0.02413023,	126.61373233,	0.03006228,	-0.01792967
2658969983.54277134,	-0.03252646,	-48.18479261,	0.04364216,	0.02909755
2659010003.55277634,	-0.03530738,	-69.01790727,	0.03781479,	0.01354057
2659050023.56278133,	0.01200977,	66.02622012,	0.01314365,	0.00534051
2659090043.57278633,	0.05830791,	85.52813092,	0.05848596,	0.00456013
2659130063.58279133,	-0.01434102,	-54.37955304,	0.01764196,	0.01027491
2659170083.59279632,	-0.02214902,	-93.28872348,	0.02218555,	-0.00127273
2659210103.60280132,	0.02225424,	40.81674655,	0.03404653,	0.02576655
2659250123.61280632,	-0.00514239,	-5.59275139,	0.05276574,	0.05251456
2659290143.62281132,	-0.00873065,	-16.38158528,	0.03095610,	0.02969943
2659330163.63281631,	0.00257017,	5.35269454,	0.02755146,	0.02743132
2659370183.64282131,	0.02360801,	35.03464170,	0.04112380,	0.03367238
2659410203.65282631,	-0.03925326,	-87.80746357,	0.03928202,	0.00150284
2659450223.66283131,	-0.06703991,	-95.33985167,	0.06733211,	-0.00626614
2659490243.67283630,	-0.01049659,	-14.77672349,	0.04115455,	0.03979345
2659530263.68284130,	0.01272985,	146.86581120,	0.02328908,	-0.01950211
2659570283.69284630,	0.00091390,	175.62025360,	0.01196733,	-0.01193239
2659610303.70285129,	0.02003033,	86.49904736,	0.02006778,	0.00122544
2659650323.71285629,	-0.02953969,	-50.16430938,	0.03846891,	0.02464273
2659690343.72286129,	-0.00882927,	-156.18448392,	0.02186584,	-0.02000397
2659730363.73286629,	0.05765495,	101.63844155,	0.05886522,	-0.01187518
2659770383.74287128,	0.04269970,	94.40307545,	0.04282610,	-0.00328787
2659810403.75287628,	-0.01726071,	-46.35169206,	0.02385427,	0.01646493
2659850423.76288128,	0.01993150,	155.39459149,	0.04787008,	-0.04352333
2659890443.77288628,	0.03375552,	148.34010986,	0.06431143,	-0.05474053
2659930463.78289127,	0.03581584,	57.18673272,	0.04261553,	0.02309348
2659970483.79289627,	-0.02372836,	-39.10897227,	0.03761646,	0.02918840
2660010503.80290127,	-0.01499968,	-40.02891066,	0.02332133,	0.01785761
2660050523.81290626,	-0.00672406,	-13.25573484,	0.02932457,	0.02854326
2660090543.82291126,	-0.00236665,	-172.78451292,	0.01884256,	-0.01869334
2660130563.83291626,	-0.00037885,	-1.04033030,	0.02086609,	0.02086265
2660170583.84292126,	0.01368468,	29.30623707,	0.02795773,	0.02437959
2660210603.85292625,	0.02434287,	42.40481856,	0.03609749,	0.02665434
2660250623.86293125,	0.00902963,	158.69648790,	0.02485391,	-0.02315562
2660290643.87293625,	-0.00631319,	-24.71420830,	0.01509999,	0.01371690
2660330663.88294125,	-0.05258215,	-94.52114309,	0.05274628,	-0.00415783
2660370683.89294624,	-0.04764342,	-99.31888052,	0.04828060,	-0.00781803
2660410703.90295124,	-0.01844816,	-36.75345973,	0.03083053,	0.02470197
2660450723.91295624,	0.03131776,	144.79678851,	0.05432601,	-0.04439047
2660490743.92296171,	0.02100529,	21.29667884,	0.05783440,	0.05388502
2660530763.93296671,	0.03428055,	35.83052186,	0.05856023,	0.04747783
2660570783.94297171,	-0.06140249,	-61.99043479,	0.06954880,	0.03266143
2660610803.95297670,	-0.00330068,	-8.47014965,	0.02240880,	0.02216438
2660650823.96298170,	-0.04990271,	-64.29421395,	0.05538388,	0.02402276
2660690843.97298670,	-0.01567869,	-31.06497059,	0.03038448,	0.02602682
2660730863.98299169,	-0.03366488,	-76.86079992,	0.03456990,	0.00785835
2660770883.99299669,	0.03247489,	90.60503735,	0.03247670,	-0.00034294
2660810904.00300169,	0.00557099,	8.74548956,	0.03664027,	0.03621427
2660850924.01300669,	0.02319907,	143.85490249,	0.03933164,	-0.03176132
2660890944.02301168,	-0.00241220,	-3.40647387,	0.04059636,	0.04052463
2660930964.03301668,	-0.02071559,	-87.80865713,	0.02073075,	0.00079268
2660970984.04302168,	-0.00383730,	-17.00329438,	0.01312226,	0.01254866
2661011004.05302668,	0.03116446,	127.02803445,	0.03903653,	-0.02350802
2661051024.06303167,	0.04774205,	48.56955411,	0.06367648,	0.04213539
2661091044.07303667,	-0.00058528,	-36.37641151,	0.00098684,	0.00079454
2661131064.08304167,	0.02780816,	137.55508143,	0.04120453,	-0.03040592
2661171084.09304666,	0.00401343,	6.84265432,	0.03368574,	0.03344580
2661211104.10305166,	0.03216904,	115.64826895,	0.03568516,	-0.01544616
2661251124.11305666,	0.00006279,	0.09427307,	0.03816051,	0.03816046
2661291144.12306166,	0.03236420,	82.03324689,	0.03267960,	0.00452934
2661331164.13306665,	-0.03380160,	-46.86508187,	0.04631970,	0.03166964
2661371184.14307165,	0.00460783,	11.01839227,	0.02410908,	0.02366465
2661411204.15307665,	-0.00005098,	-0.06981104,	0.04183947,	0.04183944
2661451224.16308165,	0.00469757,	3.81396441,	0.07062205,	0.07046565
2661491244.17308664,	-0.01476289,	-116.76484060,	0.01653434,	-0.00744591
2661531264.18309164,	0.04269557,	57.90055252,	0.05040044,	0.02678231
2661571284.19309664,	0.01675941,	157.64131479,	0.04405692,	-0.04074474
2661611304.20310163,	-0.02985294,	-44.34148310,	0.04271215,	0.03054717
2661651324.21310663,	-0.01215869,	-146.89292501,	0.02226029,	-0.01864636
2661691344.22311163,	0.01603941,	124.67011940,	0.01950220,	-0.01109384
2661731364.23311663,	0.05771391,	98.98997450,	0.05843171,	-0.00913063
2661771384.24312162,	0.06116435,	60.53447810,	0.07025121,	0.03455655
2661811404.25312662,	-0.01036707,	-15.83995587,	0.03798142,	0.03653918
2661851424.26313162,	0.02465672,	55.79239846,	0.02981444,	0.01676147
2661891444.27313662,	0.01862738,	86.97151313,	0.01865343,	0.00098551
2661931464.28314161,	-0.01209616,	-81.28610228,	0.01223741,	0.00185398
2661971484.29314661,	-0.01695683,	-17.63975338,	0.05595739,	0.05332631
2662011504.30315161,	0.01121444,	136.74616388,	0.01636591,	-0.01191970
2662051524.31315660,	-0.08170471,	-89.45787829,	0.08170837,	0.00077310
2662091544.32316160,	0.00532748,	116.06645703,	0.00593072,	-0.00260604
2662131564.33316660,	0.00102715,	1.82940342,	0.03217502,	0.03215862
2662171584.34317160,	-0.03100750,	-104.23765146,	0.03199011,	-0.00786779
2662211604.35317659,	0.00966856,	44.38627748,	0.01382226,	0.00987794
2662251624.36318159,	0.05593416,	80.23807394,	0.05675595,	0.00962323
2662291644.37318659,	-0.01682767,	-137.65438412,	0.02498165,	-0.01846382
2662331664.38319158,	-0.05148800,	-55.62132304,	0.06238523,	0.03522643
2662371684.39319658,	-0.01879385,	-57.25318293,	0.02234520,	0.01208714
2662411704.40320158,	-0.00645611,	-129.24783702,	0.00833674,	-0.00527446
2662451724.41320658,	-0.01904648,	-56.16381144,	0.02293008,	0.01276794
2662491744.42321157,	-0.00190946,	-170.47964042,	0.01154462,	-0.01138561
2662531764.43321657,	0.00294528,	115.94030565,	0.00327526,	-0.00143271
2662571784.44322157,	0.00841993,	101.40223513,	0.00858946,	-0.00169810
2662611804.45322657,	0.05300212,	45.35755375,	0.07449290,	0.05234470
2662651824.46323156,	0.02746367,	96.83252013,	0.02766011,	-0.00329066
2662691844.47323656,	-0.01561770,	-128.72401190,	0.02001838,	-0.01252289
2662731864.48324156,	0.00553057,	9.99973477,	0.03185012,	0.03136627
2662771884.49324655,	0.02496281,	36.64892674,	0.04182004,	0.03355256
2662811904.50325155,	0.01257738,	13.58349130,	0.05355221,	0.05205429
2662851924.51325655,	0.01391192,	30.56541486,	0.02735757,	0.02355621
2662891944.52326155,	-0.03361797,	-99.65766722,	0.03410126,	-0.00572086
2662931964.53326654,	0.04958516,	60.62947053,	0.05689855,	0.02790621
2662971984.54327154,	0.00234271,	173.75337370,	0.02153057,	-0.02140274
2663012004.55327654,	-0.02911023,	-82.62271666,	0.02935321,	0.00376902
2663052024.56328154,	-0.00080466,	-152.38508369,	0.00173596,	-0.00153821
2663092044.57328653,	0.01646426,	69.71811090,	0.01755254,	0.00608440
2663132064.58329153,	-0.00262753,	-165.32706136,	0.01037315,	-0.01003485
2663172084.59329653,	0.01704263,	30.47680749,	0.03360208,	0.02895944
2663212104.60330152,	0.00083806,	173.38404769,	0.00727396,	-0.00722552
2663252124.61330652,	0.00375342,	34.28523121,	0.00666312,	0.00550536
2663292144.62331152,	0.01956797,	149.87665613,	0.03899064,	-0.03372484
2663332164.63331652,	-0.04234003,	-52.93069693,	0.05306387,	0.03198587
2663372184.64332151,	-0.02896926,	-132.20066039,	0.03910554,	-0.02626833
2663412204.65332651,	-0.04432974,	-65.28621311,	0.04879940,	0.02040233
2663452224.66333151,	0.01327311,	166.81616245,	0.05819593,	-0.05666208
2663492244.67333651,	0.04887758,	95.42348612,	0.04909738,	-0.00464051
2663532264.68334150,	-0.03427038,	-56.31613838,	0.04118489,	0.02284156
2663572284.69334650,	-0.00272788,	-167.93845105,	0.01305442,	-0.01276623
2663612304.70335150,	-0.02370851,	-31.67068085,	0.04515596,	0.03843133
2663652324.71335649,	0.03284935,	35.40039532,	0.05670655,	0.04622285
2663692344.72336149,	0.02236787,	38.88299405,	0.03563283,	0.02773765
2663732364.73336649,	-0.00883127,	-128.18431787,	0.01123534,	-0.00694561
2663772384.74337149,	0.00007973,	0.18410490,	0.02481169,	0.02481157
2663812404.75337648,	-0.02564579,	-21.35642841,	0.07042284,	0.06558712
2663852424.76338148,	0.01345502,	144.97706816,	0.02344472,	-0.01919940
2663892444.77338648,	-0.02020730,	-144.82734706,	0.03507954,	-0.02867472
2663932464.78339147,	-0.00261174,	-170.16641061,	0.01529236,	-0.01506768
2663972484.79339647,	-0.00843183,	-167.95653146,	0.04041063,	-0.03952118
2664012504.80340147,	-0.01652916,	-135.75831563,	0.02369139,	-0.01697259
2664052524.81340647,	0.03204762,	65.84209012,	0.03512372,	0.01437448
2664092544.82341194,	0.00333155,	114.51910770,	0.00366176,	-0.00151962
2664132564.83341694,	0.04037878,	112.33136757,	0.04365265,	-0.01658637
2664172584.84342194,	-0.00207300,	-107.50961442,	0.00217372,	-0.00065400
2664212604.85342693,	-0.01923857,	-123.83101288,	0.02315994,	-0.01289419
2664252624.86343193,	0.04417893,	91.66386507,	0.04419757,	-0.00128331
2664292644.87343693,	0.01277899,	23.54833780,	0.03198565,	0.02932199
2664332664.88344192,	0.00423714,	15.37691124,	0.01597910,	0.01540708
2664372684.89344692,	-0.03275193,	-113.28035695,	0.03565488,	-0.01409190
2664412704.90345192,	0.03412036,	110.07610655,	0.03632773,	-0.01247015
2664452724.91345692,	-0.06263185,	-85.97959561,	0.06278635,	0.00440206
2664492744.92346191,	0.01999833,	41.79893851,	0.03000415,	0.02236775
2664532764.93346691,	-0.02697271,	-91.85006249,	0.02698678,	-0.00087124
2664572784.94347191,	0.01278635,	59.69328805,	0.01481039,	0.00747375
2664612804.95347690,	0.02416761,	60.46569731,	0.02777693,	0.01369249
2664652824.96348190,	0.02850401,	52.05004082,	0.03614745,	0.02222971
2664692844.97348690,	0.03084191,	50.20686741,	0.04013991,	0.02569025
2664732864.98349190,	0.00406499,	13.51491594,	0.01739416,	0.01691250
2664772884.99349689,	-0.00890913,	-21.90000058,	0.02388584,	0.02216215
2664812905.00350189,	0.03566627,	85.72026430,	0.03576600,	0.00266907
2664852925.01350689,	-0.00602523,	-25.27122263,	0.01411380,	0.01276307
2664892945.02351189,	0.00980065,	143.01052360,	0.01628912,	-0.01301087
2664932965.03351688,	-0.02538843,	-38.06103676,	0.04118152,	0.03242445
2664972985.04352188,	-0.03138936,	-45.63249034,	0.04390923,	0.03070389
2665013005.05352688,	0.05407655,	65.81065630,	0.05928170,	0.02429088
2665053025.06353187,	0.02601357,	29.01625311,	0.05362985,	0.04689834
2665093045.07353687,	0.00535825,	14.78559452,	0.02099604,	0.02030081
2665133065.08354187,	0.01628987,	108.61268043,	0.01718889,	-0.00548616
2665173085.09354687,	0.00315892,	167.82842446,	0.01498258,	-0.01464578
2665213105.10355186,	-0.03506116,	-104.75276533,	0.03625640,	-0.00923264
2665253125.11355686,	0.02289724,	26.00862824,	0.05221642,	0.04692836
2665293145.12356186,	-0.02632918,	-97.93884131,	0.02658396,	-0.00367167
2665333165.13356686,	-0.03770667,	-112.72335426,	0.04087973,	-0.01579111
2665373185.14357185,	-0.00110364,	-175.23200303,	0.01327752,	-0.01323157
2665413205.15357685,	-0.03903666,	-70.14730898,	0.04150324,	0.01409463
2665453225.16358185,	0.02110339,	146.88585275,	0.03862904,	-0.03235506
2665493245.17358684,	-0.04615295,	-35.55936786,	0.07936248,	0.06456244
2665533265.18359184,	-0.01001179,	-31.70077649,	0.01905254,	0.01620998
2665573285.19359684,	0.03421497,	78.47038389,	0.03491959,	0.00697953
2665613305.20360184,	-0.02199135,	-142.09185213,	0.03579336,	-0.02824085
2665653325.21360683,	0.03246570,	49.72282225,	0.04255419,	0.02751069
2665693345.22361183,	-0.04213177,	-34.94596910,	0.07355360,	0.06029134
2665733365.23361683,	0.01707998,	18.61591577,	0.05350494,	0.05070554
2665773385.24362183,	-0.05573987,	-57.79462892,	0.06587522,	0.03510857
2665813405.25362682,	0.00598105,	56.65377392,	0.00715981,	0.00393572
2665853425.26363182,	0.00916451,	8.50898883,	0.06193720,	0.06125544
2665893445.27363682,	-0.05812708,	-86.97985775,	0.05820792,	0.00306680
2665933465.28364181,	0.02334977,	26.40451833,	0.05250611,	0.04702850
2665973485.29364681,	0.01623913,	35.76801232,	0.02778271,	0.02254262
2666013505.30365181,	0.01614349,	26.74547043,	0.03587221,	0.03203440
2666053525.31365681,	0.00267659,	172.61649777,	0.02082785,	-0.02065515
2666093545.32366180,	0.01304585,	16.89283851,	0.04489548,	0.04295824
2666133565.33366680,	0.03077677,	31.40174338,	0.05906846,	0.05041699
2666173585.34367180,	-0.01616780,	-49.06666005,	0.02140091,	0.01402146
2666213605.35367680,	-0.04148315,	-38.93990741,	0.06600289,	0.05133742
2666253625.36368179,	0.02568572,	79.57069128,	0.02611720,	0.00472779
2666293645.37368679,	0.03488759,	111.06973845,	0.03738717,	-0.01344084
2666333665.38369179,	-0.00956571,	-33.60937893,	0.01728135,	0.01439243
2666373685.39369678,	-0.04251518,	-37.54047388,	0.06977460,	0.05532589
2666413705.40370178,	-0.01605576,	-157.15518168,	0.04135562,	-0.03811168
2666453725.41370678,	-0.00235470,	-173.55451039,	0.02097577,	-0.02084318
2666493745.42371178,	-0.02514966,	-23.30955052,	0.06355761,	0.05837006
2666533765.43371677,	-0.00666465,	-7.30626575,	0.05240613,	0.05198062
2666573785.44372177,	0.00404501,	40.35527400,	0.00624687,	0.00476039
2666613805.45372677,	-0.00014610,	-0.14707737,	0.05691667,	0.05691648
2666653825.46373176,	-0.01647427,	-20.50974210,	0.04702009,	0.04403961
2666693845.47373676,	0.00073754,	2.23400999,	0.01892044,	0.01890606
2666733865.48374176,	-0.00946944,	-46.72585132,	0.01300601,	0.00891549
2666773885.49374676,	-0.03807412,	-38.83051341,	0.06072246,	0.04730305
2666813905.50375175,	0.02135036,	65.85690467,	0.02339697,	0.00956976
2666853925.51375675,	0.02438380,	26.95016407,	0.05380179,	0.04795898
2666893945.52376175,	-0.00208378,	-3.19855954,	0.03734619,	0.03728801
2666933965.53376675,	-0.08024685,	-80.84769739,	0.08128165,	0.01292861
2666973985.54377174,	0.00244993,	4.87579321,	0.02882409,	0.02871978
2667014005.55377674,	0.00101607,	5.56614507,	0.01047549,	0.01042610
2667054025.56378174,	-0.04896568,	-51.32521732,	0.06271978,	0.03919354
2667094045.57378673,	-0.01948680,	-59.33656059,	0.02265439,	0.01155360
2667134065.58379173,	-0.03333745,	-62.33100840,	0.03764200,	0.01747954
2667174085.59379673,	-0.02984736,	-53.41955664,	0.03716885,	0.02215081
2667214105.60380173,	0.00182786,	9.51056636,	0.01106256,	0.01091051
2667254125.61380672,	0.03232636,	43.57296976,	0.04689888,	0.03397810
2667294145.62381172,	0.01696769,	106.37618691,	0.01768515,	-0.00498620
2667334165.63381672,	-0.01624344,	-27.59493176,	0.03506655,	0.03107754
2667374185.64382172,	-0.05451703,	-65.85235433,	0.05974507,	0.02444107
2667414205.65382671,	0.00743717,	17.88770533,	0.02421328,	0.02304282
2667454225.66383171,	-0.01238768,	-33.99136101,	0.02215775,	0.01837147
2667494245.67383671,	-0.02227724,	-27.75294649,	0.04784014,	0.04233678
2667534265.68384170,	-0.04428855,	-68.73905862,	0.04752304,	0.01723261
2667574285.69384670,	-0.00248106,	-13.32904024,	0.01076181,	0.01047191
2667614305.70385170,	-0.01056286,	-82.77015720,	0.01064752,	0.00133999
2667654325.71385670,	0.02588457,	44.00437183,	0.03725936,	0.02680017
2667694345.72386169,	0.00234136,	6.59615102,	0.02038266,	0.02024773
2667734365.73386717,	0.00347079,	3.67841243,	0.05409900,	0.05398755
2667774385.74387216,	-0.03214592,	-42.71356358,	0.04738955,	0.03481966
2667814405.75387716,	0.01364529,	19.53224001,	0.04081294,	0.03846430
2667854425.76388216,	0.05962380,	60.32793200,	0.06862200,	0.03397030
2667894445.77388716,	0.04325738,	66.89783677,	0.04702878,	0.01845277
2667934465.78389215,	-0.01795215,	-52.13899833,	0.02273857,	0.01395575
2667974485.79389715,	-0.01012292,	-93.80926837,	0.01014533,	-0.00067401
2668014505.80390215,	-0.02940188,	-44.53666865,	0.04192091,	0.02988129
2668054525.81390715,	-0.02443640,	-64.18459826,	0.02714547,	0.01182112
2668094545.82391214,	0.04571728,	40.58713390,	0.07026901,	0.05336351
2668134565.83391714,	0.01096843,	34.72238098,	0.01925635,	0.01582721
2668174585.84392214,	-0.03719182,	-44.66999533,	0.05290276,	0.03762273
2668214605.85392713,	0.00223093,	2.37822483,	0.05376270,	0.05371640
2668254625.86393213,	-0.00374313,	-4.55742553,	0.04710816,	0.04695922
2668294645.87393713,	0.03524991,	47.86543196,	0.04753409,	0.03188939
2668334665.88394213,	0.03383158,	51.84549407,	0.04302369,	0.02657936
2668374685.89394712,	0.01801144,	30.13691872,	0.03587449,	0.03102527
2668414705.90395212,	-0.00568157,	-14.03743026,	0.02342377,	0.02272427
2668454725.91395712,	-0.01692607,	-65.86942488,	0.01854675,	0.00758224
2668494745.92396212,	-0.03687470,	-124.18769695,	0.04457767,	-0.02504845
2668534765.93396711,	-0.04381628,	-64.97644872,	0.04835519,	0.02045380
2668574785.94397211,	0.00449265,	11.10468516,	0.02332607,	0.02288934
2668614805.95397711,	-0.03300680,	-24.34173614,	0.08007896,	0.07296021
2668654825.96398210,	0.01040003,	29.17498296,	0.02133435,	0.01862776
2668694845.97398710,	0.00245431,	3.30885125,	0.04252233,	0.04245144
2668734865.98399210,	-0.03767430,	-39.94076900,	0.05868313,	0.04499286
2668774885.99399710,	-0.00600533,	-10.04457999,	0.03443138,	0.03390363
2668814906.00400209,	-0.02017592,	-76.95274723,	0.02071058,	0.00467551
2668854926.01400709,	-0.04290594,	-94.34881694,	0.04302983,	-0.00326288
2668894946.02401209,	-0.03917505,	-56.57523823,	0.04693816,	0.02585548
2668934966.03401709,	-0.01688603,	-12.66319108,	0.07702796,	0.07515430
2668974986.04402208,	0.02169232,	109.38635073,	0.02299616,	-0.00763326
2669015006.05402708,	0.00352245,	4.71636373,	0.04284010,	0.04269504
2669055026.06403208,	0.02924141,	39.34870784,	0.04611930,	0.03566412
2669095046.07403707,	-0.03041190,	-22.81013765,	0.07844614,	0.07231122
2669135066.08404207,	-0.01598594,	-17.96141152,	0.05183906,	0.04931265
2669175086.09404707,	-0.05520351,	-67.39612658,	0.05979685,	0.02298338
2669215106.10405207,	-0.05061926,	-74.45019128,	0.05254243,	0.01408536
2669255126.11405706,	-0.02699322,	-33.62389975,	0.04874719,	0.04059131
2669295146.12406206,	-0.06531551,	-32.07844057,	0.12298626,	0.10420894
2669335166.13406706,	-0.02487442,	-20.68144185,	0.07043151,	0.06589279
2669375186.14407206,	-0.01538653,	-24.33288299,	0.03734257,	0.03402531
2669415206.15407705,	-0.05842347,	-34.27223312,	0.10374855,	0.08573482
2669455226.16408205,	-0.03412950,	-78.84262333,	0.03478699,	0.00673144
2669495246.17408705,	-0.01927767,	-25.12301669,	0.04540590,	0.04111043
2669535266.18409204,	-0.00277353,	-2.69528554,	0.05898081,	0.05891556
2669575286.19409704,	-0.04379177,	-72.66480023,	0.04587553,	0.01366914
2669615306.20410204,	-0.06195975,	-56.17146802,	0.07458673,	0.04152313
2669655326.21410704,	-0.00814531,	-9.45674180,	0.04957498,	0.04890125
2669695346.22411203,	0.01902421,	13.85399529,	0.07945011,	0.07713883
2669735366.23411703,	-0.05418188,	-58.96110326,	0.06323620,	0.03260584
2669775386.24412203,	-0.04562166,	-57.93872652,	0.05383208,	0.02857546
2669815406.25412702,	-0.09151243,	-62.72386112,	0.10296083,	0.04718483
2669855426.26413202,	-0.01535589,	-37.53174118,	0.02520661,	0.01998924
2669895446.27413702,	-0.00662456,	-8.05819994,	0.04725787,	0.04679126
2669935466.28414202,	0.00330441,	155.62038858,	0.00800526,	-0.00729143
2669975486.29414701,	-0.03487086,	-26.10731242,	0.07924226,	0.07115728
2670015506.30415201,	-0.07641359,	-50.46676878,	0.09907688,	0.06306498
2670055526.31415701,	-0.04200423,	-31.76527345,	0.07978911,	0.06783766
2670095546.32416201,	-0.03487718,	-31.31309451,	0.06710836,	0.05733336
2670135566.33416700,	-0.01437867,	-28.10511552,	0.03052209,	0.02692307
2670175586.34417200,	-0.00411128,	-4.32755136,	0.05448421,	0.05432887
2670215606.35417700,	-0.08882230,	-50.00748288,	0.11593657,	0.07451099
2670255626.36418199,	-0.02767764,	-31.82622365,	0.05248491,	0.04459388
2670295646.37418699,	-0.07093972,	-66.49578263,	0.07735806,	0.03085168
2670335666.38419199,	-0.08711741,	-83.73095217,	0.08764150,	0.00957022
2670375686.39419699,	-0.07506751,	-72.42184801,	0.07874441,	0.02378132
2670415706.40420198,	-0.00627710,	-6.33050324,	0.05692824,	0.05658111
2670455726.41420698,	-0.04268040,	-82.70118500,	0.04302906,	0.00546659
2670495746.42421198,	-0.03812890,	-49.70519856,	0.04999024,	0.03232972
2670535766.43421698,	-0.04206038,	-45.79941981,	0.05866951,	0.04090276
2670575786.44422197,	-0.07869112,	-62.50952712,	0.08870728,	0.04094738
2670615806.45422697,	-0.02400254,	-25.59866034,	0.05555313,	0.05010018
2670655826.46423197,	0.00474852,	35.22676942,	0.00823232,	0.00672478
2670695846.47423696,	-0.04525907,	-42.19163977,	0.06738867,	0.04992844
2670735866.48424196,	-0.03117219,	-42.06142522,	0.04653073,	0.03454567
2670775886.49424696,	-0.05265941,	-90.70195510,	0.05266337,	-0.00064519
2670815906.50425196,	-0.05197533,	-74.68411205,	0.05388925,	0.01423433
2670855926.51425695,	-0.04237976,	-41.51129336,	0.06394361,	0.04788258
2670895946.52426195,	-0.04744647,	-65.31040069,	0.05222024,	0.02181251
2670935966.53426695,	-0.08612058,	-107.67054538,	0.09038516,	-0.02743581
2670975986.54427195,	-0.02074867,	-119.37517744,	0.02381001,	-0.01167944
2671016006.55427694,	-0.05497028,	-120.95568858,	0.06410039,	-0.03297164
2671056026.56428194,	-0.06541681,	-79.95717070,	0.06643475,	0.01158518
2671096046.57428694,	-0.00544743,	-7.73450322,	0.04047636,	0.04010812
2671136066.58429193,	-0.05752918,	-75.10169189,	0.05953038,	0.01530551
2671176086.59429693,	-0.03048115,	-74.33457022,	0.03165706,	0.00854803
2671216106.60430193,	-0.04783938,	-85.13167135,	0.04801260,	0.00407464
2671256126.61430693,	-0.04715220,	-37.46251779,	0.07752207,	0.06153325
2671296146.62431192,	-0.05712289,	-116.72558454,	0.06395518,	-0.02876179
2671336166.63431740,	-0.03174165,	-43.28556918,	0.04629526,	0.03370042
2671376186.64432239,	-0.05111751,	-116.47839667,	0.05710799,	-0.02546219
2671416206.65432739,	-0.07320031,	-113.04103586,	0.07954612,	-0.03113358
2671456226.66433239,	-0.02394556,	-107.59674320,	0.02512103,	-0.00759448
2671496246.67433739,	-0.06948149,	-83.62254969,	0.06991414,	0.00776591
2671536266.68434238,	-0.03291152,	-120.50235295,	0.03819777,	-0.01938819
2671576286.69434738,	-0.05197736,	-105.29706711,	0.05388651,	-0.01421654
2671616306.70435238,	-0.08534107,	-84.31017139,	0.08576361,	0.00850287
2671656326.71435738,	-0.06940169,	-83.05115363,	0.06991525,	0.00845857
2671696346.72436237,	-0.05511348,	-64.80402160,	0.06090851,	0.02592971
