Frequency,	Imag,	phase,	LinMag,	Real
2786013505.93646812,	0.00052622,	178.83914591,	0.02597424,	-0.02596891
2786053525.94647312,	-0.04543698,	-54.77835528,	0.05561938,	0.03207798
2786093545.95647812,	-0.02996712,	-118.17466901,	0.03399513,	-0.01605118
2786133565.96648312,	0.02313867,	23.93507564,	0.05703378,	0.05212921
2786173585.97648811,	-0.00715133,	-172.01274901,	0.05146592,	-0.05096665
2786213605.98649311,	-0.00426343,	-17.86160121,	0.01390013,	0.01323015
2786253625.99649811,	0.03940180,	101.13679642,	0.04015802,	-0.00775661
2786293646.00650310,	-0.01658819,	-17.77541108,	0.05433644,	0.05174245
2786333666.01650810,	0.01823292,	126.64449746,	0.02272428,	-0.01356295
2786373686.02651310,	0.01526162,	71.80905399,	0.01606450,	0.00501509
2786413706.03651810,	-0.01366743,	-30.76992968,	0.02671548,	0.02295471
2786453726.04652309,	0.02900579,	106.20460467,	0.03020583,	-0.00842949
2786493746.05652809,	-0.01511696,	-42.00885560,	0.02258806,	0.01678387
2786533766.06653309,	0.04747975,	72.27200514,	0.04984684,	0.01517829
2786573786.07653809,	0.01133252,	70.40500384,	0.01202917,	0.00403422
2786613806.08654308,	-0.01284337,	-88.40571466,	0.01284834,	0.00035747
2786653826.09654808,	0.03574290,	101.80557427,	0.03651530,	-0.00747071
2786693846.10655308,	-0.03709929,	-95.32700679,	0.03726022,	-0.00345924
2786733866.11655807,	0.03027302,	76.19815061,	0.03117309,	0.00743680
2786773886.12656307,	-0.01195014,	-144.17996070,	0.02041917,	-0.01655707
2786813906.13656807,	-0.07877068,	-70.03456146,	0.08380762,	0.02861639
2786853926.14657307,	0.00469209,	26.64925431,	0.01046110,	0.00934980
2786893946.15657806,	0.01203116,	156.79723745,	0.03053700,	-0.02806706
2786933966.16658306,	-0.02154385,	-102.53514900,	0.02206993,	-0.00479002
2786973986.17658806,	0.03665660,	95.71478760,	0.03683969,	-0.00366837
2787014006.18659305,	0.00900545,	154.53387180,	0.02094401,	-0.01890908
2787054026.19659853,	-0.05919283,	-78.94291506,	0.06031244,	0.01156714
2787094046.20660353,	0.01296414,	52.97709839,	0.01623776,	0.00977731
2787134066.21660852,	-0.00745099,	-158.71248330,	0.02052341,	-0.01912310
2787174086.22661352,	-0.00994603,	-164.85263624,	0.03806327,	-0.03674084
2787214106.23661852,	-0.00955226,	-150.95336557,	0.01967424,	-0.01719971
2787254126.24662352,	-0.02419074,	-124.56522905,	0.02937620,	-0.01666641
2787294146.25662851,	-0.00191209,	-3.28098487,	0.03340904,	0.03335427
2787334166.26663351,	-0.00050839,	-177.72764895,	0.01282195,	-0.01281187
2787374186.27663851,	-0.01010927,	-34.00441926,	0.01807626,	0.01498512
2787414206.28664350,	0.00090841,	3.74631544,	0.01390310,	0.01387339
2787454226.29664850,	-0.02699780,	-112.07468529,	0.02913344,	-0.01094878
2787494246.30665350,	-0.03043394,	-125.14907334,	0.03722092,	-0.02142830
2787534266.31665850,	0.02087444,	28.03154787,	0.04441769,	0.03920701
2787574286.32666349,	0.01701146,	76.58574845,	0.01748858,	0.00405717
2787614306.33666849,	-0.03121348,	-57.99728822,	0.03680736,	0.01950640
2787654326.34667349,	-0.02325643,	-149.14576199,	0.04534692,	-0.03892919
2787694346.35667848,	-0.03469078,	-106.62401008,	0.03620401,	-0.01035760
2787734366.36668348,	0.01469519,	65.78060090,	0.01611348,	0.00661026
2787774386.37668848,	0.00163627,	177.57219467,	0.03862732,	-0.03859264
2787814406.38669348,	-0.05938523,	-95.54562491,	0.05966448,	-0.00576588
2787854426.39669847,	0.03762848,	53.41101954,	0.04686384,	0.02793415
2787894446.40670347,	-0.04265927,	-100.18025089,	0.04334161,	-0.00766043
2787934466.41670847,	-0.00921516,	-139.68759584,	0.01424390,	-0.01086138
2787974486.42671347,	0.00557391,	167.67050282,	0.02610325,	-0.02550120
2788014506.43671846,	0.01373613,	153.94806509,	0.03127636,	-0.02809857
2788054526.44672346,	-0.03271564,	-79.51378321,	0.03327131,	0.00605534
2788094546.45672846,	0.03579868,	97.70129839,	0.03612452,	-0.00484100
2788134566.46673345,	0.03152282,	80.70630294,	0.03194211,	0.00515850
2788174586.47673845,	0.00761093,	161.45942147,	0.02393553,	-0.02269324
2788214606.48674345,	0.00726229,	145.52751757,	0.01283067,	-0.01057758
2788254626.49674845,	-0.07391363,	-116.43530980,	0.08254471,	-0.03674784
2788294646.50675344,	0.02552943,	116.44778663,	0.02851365,	-0.01269947
2788334666.51675844,	0.00466625,	27.35663708,	0.01015445,	0.00901881
2788374686.52676344,	0.00057943,	174.50558156,	0.00605154,	-0.00602374
2788414706.53676844,	0.05126484,	144.20665525,	0.08765267,	-0.07109787
2788454726.54677343,	-0.01498271,	-144.02698432,	0.02550665,	-0.02064237
2788494746.55677843,	0.00479999,	26.76281668,	0.01065959,	0.00951772
2788534766.56678343,	0.00334760,	20.42282517,	0.00959348,	0.00899047
2788574786.57678842,	-0.02540570,	-106.93411027,	0.02655721,	-0.00773536
2788614806.58679342,	-0.03367272,	-121.87674765,	0.03965294,	-0.02094047
2788654826.59679842,	0.01530127,	129.99461663,	0.01997281,	-0.01283684
2788694846.60680342,	-0.04498824,	-97.62169915,	0.04538923,	-0.00602005
2788734866.61680841,	-0.02337032,	-50.75582792,	0.03017640,	0.01909039
2788774886.62681341,	-0.00253220,	-6.41574319,	0.02266110,	0.02251918
2788814906.63681841,	0.00198692,	4.37363704,	0.02605447,	0.02597860
2788854926.64682341,	0.00392795,	175.18859839,	0.04683035,	-0.04666533
2788894946.65682840,	-0.00682686,	-9.98166669,	0.03938581,	0.03878964
2788934966.66683340,	-0.01800149,	-138.54362931,	0.02719056,	-0.02037824
2788974986.67683840,	0.00553899,	145.12390154,	0.00968687,	-0.00794702
2789015006.68684339,	-0.03541524,	-108.28511818,	0.03729855,	-0.01170227
2789055026.69684839,	0.03625491,	89.97580429,	0.03625491,	0.00001531
2789095046.70685339,	0.02134806,	124.67533595,	0.02595859,	-0.01476850
2789135066.71685839,	-0.03226143,	-116.44407224,	0.03603141,	-0.01604565
2789175086.72686338,	0.03557391,	103.14869787,	0.03653167,	-0.00831019
2789215106.73686838,	-0.00327553,	-173.14644328,	0.02744882,	-0.02725268
2789255126.74687338,	0.02850755,	127.93190951,	0.03614306,	-0.02221803
2789295146.75687838,	0.00243808,	177.41553668,	0.05406883,	-0.05401384
2789335166.76688337,	-0.01154529,	-170.64777923,	0.07104656,	-0.07010221
2789375186.77688837,	0.04781211,	73.30197422,	0.04991699,	0.01434252
2789415206.78689337,	0.01643598,	98.97438463,	0.01663968,	-0.00259567
2789455226.79689836,	-0.04458319,	-120.70071995,	0.05185021,	-0.02647232
2789495246.80690336,	0.02388071,	142.07405236,	0.03885300,	-0.03064748
2789535266.81690836,	-0.00992354,	-74.41637561,	0.01030226,	0.00276764
2789575286.82691336,	0.03775370,	101.39676716,	0.03851309,	-0.00761026
2789615306.83691835,	-0.01169132,	-102.08558740,	0.01195632,	-0.00250333
2789655326.84692335,	-0.04029110,	-133.58672138,	0.05562521,	-0.03835090
2789695346.85692835,	0.02403082,	113.05502573,	0.02611679,	-0.01022773
2789735366.86693334,	-0.00295031,	-5.05769397,	0.03346581,	0.03333551
2789775386.87693834,	-0.00369704,	-75.55695929,	0.00381769,	0.00095220
2789815406.88694334,	-0.01033271,	-105.07854115,	0.01070115,	-0.00278383
2789855426.89694834,	-0.00436487,	-170.30873758,	0.02592903,	-0.02555900
2789895446.90695333,	0.03185624,	125.33450542,	0.03904958,	-0.02258429
2789935466.91695833,	0.00751651,	165.00762842,	0.02905602,	-0.02806696
2789975486.92696333,	-0.04001093,	-61.39741781,	0.04557254,	0.02181701
2790015506.93696833,	-0.01125355,	-167.58836061,	0.05235825,	-0.05113456
2790055526.94697332,	-0.00276703,	-169.38985638,	0.01502795,	-0.01477102
2790095546.95697832,	-0.00388677,	-174.97673243,	0.04438970,	-0.04421921
2790135566.96698332,	0.00905646,	162.85778499,	0.03072648,	-0.02936149
2790175586.97698831,	-0.00812327,	-78.31829809,	0.00829508,	0.00167954
2790215606.98699331,	0.04024715,	126.01664353,	0.04975872,	-0.02925913
2790255626.99699831,	-0.00947536,	-131.65759923,	0.01268234,	-0.00842967
2790295647.00700331,	-0.03008448,	-147.90951424,	0.05662877,	-0.04797647
2790335667.01700830,	0.00565568,	129.79651053,	0.00736108,	-0.00471155
2790375687.02701330,	-0.02538336,	-132.04114748,	0.03417879,	-0.02288831
2790415707.03701830,	0.01033167,	133.13186406,	0.01415719,	-0.00967899
2790455727.04702330,	0.02005576,	59.41464154,	0.02329702,	0.01185403
2790495747.05702829,	0.05757579,	90.23213068,	0.05757626,	-0.00023327
2790535767.06703329,	0.01665769,	162.20399149,	0.05450297,	-0.05189504
2790575787.07703829,	0.00915824,	164.56856759,	0.03441846,	-0.03317766
2790615807.08704328,	0.01717292,	143.47173911,	0.02885142,	-0.02318394
2790655827.09704876,	-0.02214913,	-107.29144395,	0.02319753,	-0.00689506
2790695847.10705376,	-0.01599270,	-136.08175130,	0.02305649,	-0.01660828
2790735867.11705875,	0.01597935,	142.65222630,	0.02634025,	-0.02093965
2790775887.12706375,	-0.00471523,	-9.36124630,	0.02898853,	0.02860247
2790815907.13706875,	0.02057169,	113.97599064,	0.02251432,	-0.00914878
2790855927.14707374,	0.02491703,	98.00547823,	0.02516224,	-0.00350429
2790895947.15707874,	0.03993917,	105.33729388,	0.04141411,	-0.01095407
2790935967.16708374,	0.02101296,	74.33132027,	0.02182395,	0.00589408
2790975987.17708874,	-0.02587667,	-37.50017191,	0.04250692,	0.03372293
2791016007.18709373,	-0.00110868,	-168.85261598,	0.00573457,	-0.00562638
2791056027.19709873,	0.00708414,	162.98022329,	0.02420260,	-0.02314262
2791096047.20710373,	-0.03272219,	-97.39355050,	0.03299653,	-0.00424612
2791136067.21710873,	0.02001691,	155.75854387,	0.04875243,	-0.04445360
2791176087.22711372,	-0.02839748,	-112.55265207,	0.03074893,	-0.01179321
2791216107.23711872,	-0.03531090,	-43.90073413,	0.05092348,	0.03669252
2791256127.24712372,	0.00144321,	166.39685471,	0.00613621,	-0.00596408
2791296147.25712871,	0.00593877,	153.14153847,	0.01314504,	-0.01172703
2791336167.26713371,	0.02701473,	80.82594456,	0.02736477,	0.00436288
2791376187.27713871,	-0.01281200,	-131.38571674,	0.01707638,	-0.01128962
2791416207.28714371,	0.02021590,	132.02696696,	0.02721471,	-0.01821971
2791456227.29714870,	0.02369083,	53.76026714,	0.02937302,	0.01736431
2791496247.30715370,	-0.02106585,	-67.11912820,	0.02286497,	0.00889028
2791536267.31715870,	0.00057748,	7.16197018,	0.00463191,	0.00459577
2791576287.32716370,	-0.05563286,	-67.42847084,	0.06024777,	0.02312530
2791616307.33716869,	-0.00925490,	-170.49963631,	0.05607199,	-0.05530293
2791656327.34717369,	0.03063726,	118.87159609,	0.03498586,	-0.01689287
2791696347.35717869,	-0.02940684,	-83.46365837,	0.02959924,	0.00336938
2791736367.36718368,	-0.01157611,	-95.96475255,	0.01163912,	-0.00120950
2791776387.37718868,	-0.02840773,	-123.50287956,	0.03406782,	-0.01880472
2791816407.38719368,	-0.00450049,	-73.34132860,	0.00469766,	0.00134667
2791856427.39719868,	-0.01912589,	-73.54246070,	0.01994295,	0.00564993
2791896447.40720367,	0.02636943,	135.02696981,	0.03730957,	-0.02639427
2791936467.41720867,	-0.01069233,	-33.32074068,	0.01946447,	0.01626468
2791976487.42721367,	0.00014374,	179.22205493,	0.01058697,	-0.01058599
2792016507.43721867,	0.02814613,	74.94926841,	0.02914594,	0.00756845
2792056527.44722366,	-0.00621203,	-20.43494812,	0.01779219,	0.01667251
2792096547.45722866,	0.00015917,	179.80485204,	0.04673131,	-0.04673104
2792136567.46723366,	0.01382494,	153.52256957,	0.03100839,	-0.02775592
2792176587.47723865,	-0.06998751,	-89.49736085,	0.06999020,	0.00061400
2792216607.48724365,	-0.00392279,	-174.98264324,	0.04485364,	-0.04468178
2792256627.49724865,	0.02257670,	37.44362965,	0.03713391,	0.02948254
2792296647.50725365,	0.00809434,	38.85376046,	0.01290275,	0.01004801
2792336667.51725864,	0.00283700,	35.40553039,	0.00489679,	0.00399123
2792376687.52726364,	-0.01462816,	-61.66562815,	0.01661927,	0.00788778
2792416707.53726864,	0.00903477,	170.74672489,	0.05618676,	-0.05545561
2792456727.54727364,	-0.00309729,	-170.80945865,	0.01939220,	-0.01914325
2792496747.55727863,	0.00412212,	175.62984165,	0.05409624,	-0.05393896
2792536767.56728363,	-0.02061861,	-155.67011095,	0.05004642,	-0.04560173
2792576787.57728863,	0.00634161,	153.11960521,	0.01402610,	-0.01251061
2792616807.58729362,	-0.00829208,	-156.53723359,	0.02082636,	-0.01910442
2792656827.59729862,	-0.00159005,	-12.06587161,	0.00760660,	0.00743856
2792696847.60730362,	0.01285681,	140.09822228,	0.02004263,	-0.01537561
2792736867.61730862,	0.00118323,	3.44440909,	0.01969419,	0.01965862
2792776887.62731361,	-0.00932864,	-58.80895903,	0.01090501,	0.00564763
2792816907.63731861,	-0.00759620,	-19.18169098,	0.02311933,	0.02183578
2792856927.64732361,	0.04724069,	129.15556224,	0.06092158,	-0.03846760
2792896947.65732860,	-0.02512301,	-152.45851889,	0.05433287,	-0.04817567
2792936967.66733360,	-0.02940021,	-33.91463571,	0.05269260,	0.04372799
2792976987.67733860,	-0.00727784,	-171.28291734,	0.04802097,	-0.04746627
2793017007.68734360,	0.04432423,	89.78939494,	0.04432453,	0.00016293
2793057027.69734859,	0.00258214,	3.35174331,	0.04416505,	0.04408951
2793097047.70735359,	-0.02203016,	-124.26397382,	0.02665629,	-0.01500766
2793137067.71735859,	-0.01604421,	-151.33184517,	0.03344384,	-0.02934406
2793177087.72736359,	0.03768960,	122.05057227,	0.04446731,	-0.02359736
2793217107.73736858,	-0.01422418,	-89.59350335,	0.01422454,	0.00010092
2793257127.74737358,	-0.02386608,	-125.55108542,	0.02933402,	-0.01705564
2793297147.75737858,	-0.00933118,	-47.73282551,	0.01260942,	0.00848095
2793337167.76738357,	0.01441515,	162.09878140,	0.04689731,	-0.04462691
2793377187.77738857,	-0.03061556,	-98.33530677,	0.03094242,	-0.00448560
2793417207.78739357,	0.00328882,	176.21413725,	0.04980976,	-0.04970107
2793457227.79739857,	0.07252590,	105.01833730,	0.07509078,	-0.01945814
2793497247.80740356,	0.00865453,	89.24633171,	0.00865528,	0.00011385
2793537267.81740856,	0.05135828,	101.18112607,	0.05235196,	-0.01015163
2793577287.82741356,	-0.00935818,	-152.57499363,	0.02031793,	-0.01803449
2793617307.83741856,	-0.00453311,	-40.90670293,	0.00692258,	0.00523193
2793657327.84742355,	-0.03215891,	-149.58133658,	0.06351565,	-0.05477265
2793697347.85742855,	0.04453994,	144.42340771,	0.07655663,	-0.06226646
2793737367.86743355,	-0.01129029,	-153.81387646,	0.02558482,	-0.02295892
2793777387.87743854,	0.01387284,	94.74611443,	0.01392057,	-0.00115180
2793817407.88744354,	-0.02243147,	-150.30875526,	0.04528628,	-0.03934051
2793857427.89744854,	0.01013472,	132.16501525,	0.01367313,	-0.00917834
2793897447.90745354,	0.03930679,	77.37174977,	0.04028123,	0.00880646
2793937467.91745853,	-0.00257073,	-172.08071045,	0.01865851,	-0.01848057
2793977487.92746353,	-0.03882501,	-59.45486799,	0.04508093,	0.02291089
2794017507.93746853,	0.04084513,	66.22241560,	0.04463376,	0.01799577
2794057527.94747353,	-0.02609040,	-57.15470868,	0.03105489,	0.01684332
2794097547.95747852,	-0.04084311,	-136.37049036,	0.05919356,	-0.04284528
2794137567.96748352,	-0.06421770,	-102.42511076,	0.06575788,	-0.01414869
2794177587.97748852,	-0.02614173,	-82.38349468,	0.02637442,	0.00349572
2794217607.98749351,	0.00222479,	177.99499595,	0.06358954,	-0.06355061
2794257627.99749851,	0.01564968,	144.95132354,	0.02725133,	-0.02230970
2794297648.00750351,	-0.01804202,	-129.65787858,	0.02343519,	-0.01495638
2794337668.01750898,	-0.00464534,	-13.11822049,	0.02046758,	0.01993346
2794377688.02751398,	0.01371876,	96.33164491,	0.01380295,	-0.00152223
2794417708.03751898,	-0.00562534,	-156.29800043,	0.01399410,	-0.01281368
2794457728.04752397,	-0.00328561,	-175.53175020,	0.04217364,	-0.04204546
2794497748.05752897,	-0.00954892,	-112.43538617,	0.01033085,	-0.00394268
2794537768.06753397,	0.00370887,	172.10488306,	0.02700110,	-0.02674516
2794577788.07753897,	0.01941128,	28.44607279,	0.04075164,	0.03583152
2794617808.08754396,	0.02519272,	94.67500890,	0.02527682,	-0.00206016
2794657828.09754896,	-0.00316215,	-163.75146366,	0.01130128,	-0.01084988
2794697848.10755396,	-0.00335184,	-32.72192397,	0.00620065,	0.00521663
2794737868.11755896,	0.01765287,	146.00026780,	0.03156870,	-0.02617172
2794777888.12756395,	-0.02393742,	-134.57495603,	0.03360425,	-0.02358487
2794817908.13756895,	0.00289929,	175.51722480,	0.03709462,	-0.03698114
2794857928.14757395,	0.01247138,	160.68539383,	0.03770580,	-0.03558359
2794897948.15757894,	0.00300519,	9.12308749,	0.01895351,	0.01871375
2794937968.16758394,	-0.04345828,	-77.85115808,	0.04445386,	0.00935540
2794977988.17758894,	-0.02250196,	-120.67543717,	0.02616291,	-0.01334764
2795018008.18759394,	-0.02647867,	-127.03562805,	0.03317043,	-0.01997893
2795058028.19759893,	0.01255055,	30.76740743,	0.02453416,	0.02108100
2795098048.20760393,	-0.01357734,	-149.07476534,	0.02641921,	-0.02266342
2795138068.21760893,	-0.00913865,	-162.11732838,	0.02976093,	-0.02832310
2795178088.22761393,	0.00734642,	172.72129262,	0.05798462,	-0.05751736
2795218108.23761892,	-0.00933670,	-19.19945495,	0.02839131,	0.02681217
2795258128.24762392,	-0.00508417,	-170.50434617,	0.03081822,	-0.03039595
2795298148.25762892,	-0.02894240,	-114.78154448,	0.03187797,	-0.01336196
2795338168.26763391,	-0.00586849,	-170.44368410,	0.03534872,	-0.03485819
2795378188.27763891,	0.01820766,	59.27787374,	0.02118019,	0.01082043
2795418208.28764391,	-0.01035237,	-45.34300709,	0.01455360,	0.01022916
2795458228.29764891,	0.04416938,	71.89861693,	0.04646923,	0.01443796
2795498248.30765390,	-0.04391610,	-50.64351113,	0.05679672,	0.03601727
2795538268.31765890,	0.00558103,	79.79890237,	0.00567067,	0.00100430
2795578288.32766390,	0.00162280,	177.71701691,	0.04073792,	-0.04070558
2795618308.33766889,	-0.06109412,	-101.77929021,	0.06240837,	-0.01274018
2795658328.34767389,	0.02992448,	145.40325501,	0.05270279,	-0.04338328
2795698348.35767889,	-0.02127816,	-139.97628125,	0.03308662,	-0.02533701
2795738368.36768389,	0.01897536,	140.63905135,	0.02991998,	-0.02313311
2795778388.37768888,	-0.00602155,	-159.61975708,	0.01729093,	-0.01620856
2795818408.38769388,	-0.00141008,	-96.33844522,	0.00141875,	-0.00015663
2795858428.39769888,	-0.02129259,	-98.59162953,	0.02153424,	-0.00321702
2795898448.40770388,	-0.00381182,	-164.71140217,	0.01445617,	-0.01394456
2795938468.41770887,	0.03477686,	72.12300709,	0.03654115,	0.01121720
2795978488.42771387,	0.02107973,	153.02035070,	0.04646449,	-0.04140766
2796018508.43771887,	0.00335720,	169.66643713,	0.01871574,	-0.01841217
2796058528.44772386,	0.03887913,	44.42329587,	0.05554529,	0.03966979
2796098548.45772886,	-0.04151921,	-126.67015498,	0.05176398,	-0.03091384
2796138568.46773386,	-0.00594955,	-164.97230965,	0.02294593,	-0.02216119
2796178588.47773886,	-0.01229632,	-163.78698935,	0.04403983,	-0.04228838
2796218608.48774385,	-0.01800949,	-24.78584423,	0.04295871,	0.03900140
2796258628.49774885,	0.01636895,	149.65718732,	0.03240268,	-0.02796411
2796298648.50775385,	-0.03371465,	-129.49067909,	0.04368721,	-0.02778300
2796338668.51775885,	-0.01465676,	-116.59660006,	0.01639127,	-0.00733847
2796378688.52776384,	0.01093479,	42.19999389,	0.01627878,	0.01205939
2796418708.53776884,	-0.00104440,	-1.56135334,	0.03833035,	0.03831612
2796458728.54777384,	-0.02054418,	-151.67990258,	0.04330588,	-0.03812265
2796498748.55777883,	-0.02438142,	-154.81814129,	0.05730160,	-0.05185576
2796538768.56778383,	0.02788964,	136.88694481,	0.04080773,	-0.02978991
2796578788.57778883,	-0.01804953,	-156.97247494,	0.04614204,	-0.04246531
2796618808.58779383,	-0.00929273,	-52.15160792,	0.01176835,	0.00722076
2796658828.59779882,	-0.01402927,	-122.02068609,	0.01654675,	-0.00877350
2796698848.60780382,	0.02124583,	154.75483538,	0.04981526,	-0.04505746
2796738868.61780882,	-0.00274678,	-4.82272494,	0.03267129,	0.03255562
2796778888.62781382,	0.01039603,	19.59997274,	0.03099120,	0.02919550
2796818908.63781881,	-0.04587894,	-115.78905829,	0.05095385,	-0.02216794
2796858928.64782381,	-0.02659486,	-120.59971572,	0.03089750,	-0.01572798
2796898948.65782881,	-0.05483210,	-80.66527255,	0.05556795,	0.00901323
2796938968.66783380,	-0.00046814,	-1.16978677,	0.02293099,	0.02292621
2796978988.67783880,	0.04125216,	123.33852437,	0.04937788,	-0.02713733
2797019008.68784380,	0.00179297,	12.27848314,	0.00843101,	0.00823816
2797059028.69784880,	0.02346440,	50.87256838,	0.03024760,	0.01908766
2797099048.70785379,	-0.02453423,	-94.54053225,	0.02461147,	-0.00194835
2797139068.71785879,	0.00234003,	171.34634121,	0.01555235,	-0.01537530
2797179088.72786379,	0.03517498,	91.27419478,	0.03518368,	-0.00078238
2797219108.73786878,	-0.01621129,	-18.88849275,	0.05007698,	0.04738036
2797259128.74787378,	-0.03281935,	-38.97403611,	0.05217967,	0.04056609
2797299148.75787878,	-0.03742705,	-76.55988678,	0.03848091,	0.00894408
2797339168.76788378,	-0.03520793,	-151.91254759,	0.07478024,	-0.06597337
2797379188.77788877,	0.02291195,	162.30062354,	0.07536263,	-0.07179532
2797419208.78789377,	-0.00811288,	-120.94863457,	0.00945966,	-0.00486482
2797459228.79789877,	-0.01940923,	-83.68132885,	0.01952786,	0.00214920
2797499248.80790377,	0.01124961,	64.84799196,	0.01242799,	0.00528216
2797539268.81790876,	0.05194313,	113.11262901,	0.05647620,	-0.02216916
2797579288.82791376,	-0.01916230,	-163.18850038,	0.06625419,	-0.06342258
2797619308.83791876,	-0.00980630,	-109.33960715,	0.01039274,	-0.00344173
2797659328.84792375,	-0.00181410,	-176.68137267,	0.03133771,	-0.03128516
2797699348.85792875,	0.03879476,	99.16143583,	0.03929604,	-0.00625659
2797739368.86793375,	0.04694649,	125.78363587,	0.05787069,	-0.03383850
2797779388.87793875,	-0.00093450,	-1.77865779,	0.03010795,	0.03009344
2797819408.88794374,	-0.00679544,	-157.09892113,	0.01746267,	-0.01608623
2797859428.89794874,	0.01523762,	107.80779501,	0.01600442,	-0.00489455
2797899448.90795422,	-0.02299888,	-85.07091961,	0.02308425,	0.00198346
2797939468.91795921,	-0.05092479,	-68.98101801,	0.05455477,	0.01956755
2797979488.92796421,	-0.00415691,	-170.68304989,	0.02567644,	-0.02533771
2798019508.93796921,	-0.01087603,	-166.56137076,	0.04679799,	-0.04551663
2798059528.94797420,	-0.01367666,	-18.06817648,	0.04409714,	0.04192263
2798099548.95797920,	-0.00278060,	-13.00539982,	0.01235585,	0.01203891
2798139568.96798420,	-0.04505297,	-72.22857180,	0.04731055,	0.01444015
2798179588.97798920,	0.00651262,	27.48436074,	0.01411166,	0.01251897
2798219608.98799419,	-0.03794430,	-119.03305153,	0.04339766,	-0.02106149
2798259628.99799919,	-0.03088955,	-137.86422682,	0.04604266,	-0.03414326
2798299649.00800419,	-0.00421831,	-125.70679540,	0.00519487,	-0.00303192
2798339669.01800918,	0.03008861,	97.66409949,	0.03035981,	-0.00404894
2798379689.02801418,	0.01893660,	51.31102358,	0.02426057,	0.01516510
2798419709.03801918,	0.03965227,	65.59326182,	0.04354353,	0.01799269
2798459729.04802418,	0.00600616,	11.43055422,	0.03030657,	0.02970545
2798499749.05802917,	0.05297481,	134.39509166,	0.07413911,	-0.05186788
2798539769.06803417,	0.01163516,	51.16649771,	0.01493657,	0.00936612
2798579789.07803917,	0.03611846,	134.96199421,	0.05104537,	-0.03607058
2798619809.08804417,	0.01230361,	155.20484287,	0.02933795,	-0.02663337
2798659829.09804916,	-0.01587822,	-114.78895890,	0.01748975,	-0.00733305
2798699849.10805416,	0.01547013,	160.99543060,	0.04750632,	-0.04491688
2798739869.11805916,	0.04168407,	148.58035955,	0.07996143,	-0.06823686
2798779889.12806415,	-0.02589874,	-160.21381588,	0.07650781,	-0.07199097
2798819909.13806915,	-0.00300331,	-166.80188543,	0.01315400,	-0.01280656
2798859929.14807415,	-0.02795106,	-125.11918657,	0.03417179,	-0.01965832
2798899949.15807915,	0.01847258,	55.28039758,	0.02247412,	0.01280038
2798939969.16808414,	-0.01965227,	-118.10346371,	0.02227900,	-0.01049486
2798979989.17808914,	0.01109751,	152.15404959,	0.02375853,	-0.02100745
2799020009.18809414,	-0.00963909,	-148.69991899,	0.01855382,	-0.01585346
2799060029.19809914,	-0.00013367,	-177.91068536,	0.00366636,	-0.00366392
2799100049.20810413,	-0.04308410,	-93.81612356,	0.04317984,	-0.00287382
2799140069.21810913,	-0.02170495,	-155.20208578,	0.05175004,	-0.04697831
2799180089.22811413,	-0.00249196,	-173.78056335,	0.02300198,	-0.02286660
2799220109.23811912,	-0.00512877,	-47.21114221,	0.00698875,	0.00474745
2799260129.24812412,	0.05627569,	83.63862850,	0.05662433,	0.00627391
2799300149.25812912,	-0.01901765,	-144.02982173,	0.03237796,	-0.02620422
2799340169.26813412,	-0.03423788,	-47.05046227,	0.04677600,	0.03187101
2799380189.27813911,	0.00644113,	18.27173006,	0.02054431,	0.01950847
2799420209.28814411,	0.01850688,	153.82294152,	0.04195177,	-0.03764899
2799460229.29814911,	0.00535865,	153.41699745,	0.01197481,	-0.01070891
2799500249.30815411,	0.02004084,	128.51974639,	0.02561478,	-0.01595248
2799540269.31815910,	0.00584534,	133.56241927,	0.00806672,	-0.00555914
2799580289.32816410,	0.05401917,	77.20749831,	0.05539415,	0.01226542
2799620309.33816910,	0.02104879,	131.12760055,	0.02794409,	-0.01837989
2799660329.34817409,	-0.01484405,	-131.90485400,	0.01994485,	-0.01332108
2799700349.35817909,	-0.02898629,	-89.58909685,	0.02898704,	0.00020788
2799740369.36818409,	0.00907242,	35.39316760,	0.01566414,	0.01276936
2799780389.37818909,	0.01024528,	21.45015803,	0.02801617,	0.02607566
2799820409.38819408,	-0.03152705,	-53.38197928,	0.03927968,	0.02342944
2799860429.39819908,	-0.03384466,	-118.40887809,	0.03847843,	-0.01830652
2799900449.40820408,	-0.01690743,	-100.69660580,	0.01720641,	-0.00319365
2799940469.41820908,	0.03216237,	120.67331756,	0.03739419,	-0.01907636
2799980489.42821407,	0.04873144,	131.54540138,	0.06511152,	-0.04318282
2800020509.43821907,	-0.01588021,	-154.00456625,	0.03623142,	-0.03256585
2800060529.44822407,	-0.02462999,	-147.18671495,	0.04545090,	-0.03819880
2800100549.45822906,	-0.01166561,	-87.19916657,	0.01167957,	0.00057071
2800140569.46823406,	-0.00817534,	-158.92883967,	0.02273914,	-0.02121867
2800180589.47823906,	-0.04251472,	-117.75192237,	0.04804075,	-0.02236990
2800220609.48824406,	-0.00891100,	-166.62147224,	0.03851183,	-0.03746672
2800260629.49824905,	-0.01085711,	-58.04907141,	0.01279563,	0.00677135
2800300649.50825405,	-0.00038239,	-0.93379585,	0.02346358,	0.02346046
2800340669.51825905,	0.02652872,	31.14546882,	0.05129170,	0.04389836
2800380689.52826404,	0.00602779,	158.81169225,	0.01667741,	-0.01554997
