Frequency,	Imag,	phase,	LinMag,	Real
2827443222.16408205,	-0.03871761,	-37.47032213,	0.06364360,	0.05051192
2827453227.16658306,	0.02552648,	65.34912688,	0.02808607,	0.01171436
2827463232.16908455,	-0.05234515,	-63.62737042,	0.05842588,	0.02595320
2827473237.17158556,	-0.00635429,	-173.06092597,	0.05259569,	-0.05221044
2827483242.17408705,	0.01297528,	162.49678948,	0.04314175,	-0.04114429
2827493247.17658806,	-0.00818079,	-41.44506386,	0.01235953,	0.00926459
2827503252.17908955,	-0.02505291,	-157.05187458,	0.06425511,	-0.05916985
2827513257.18159103,	-0.00876645,	-118.82073215,	0.01000585,	-0.00482353
2827523262.18409204,	-0.00800142,	-151.95776967,	0.01701987,	-0.01502176
2827533267.18659353,	-0.00716428,	-153.68124413,	0.01615888,	-0.01448387
2827543272.18909454,	0.00333322,	175.87400388,	0.04632689,	-0.04620682
2827553277.19159603,	0.01337238,	154.83382296,	0.03144630,	-0.02846136
2827563282.19409704,	-0.02602393,	-64.57328888,	0.02881510,	0.01237194
2827573287.19659853,	0.01296629,	157.64589135,	0.03409225,	-0.03153025
2827583292.19909954,	0.02756210,	22.25528275,	0.07277430,	0.06735302
2827593297.20160103,	0.03386477,	87.91339508,	0.03388724,	0.00123384
2827603302.20410204,	-0.04392629,	-143.12898220,	0.07320858,	-0.05856601
2827613307.20660353,	-0.05240494,	-119.02077377,	0.05992945,	-0.02907338
2827623312.20910454,	-0.01831673,	-65.18007784,	0.02018080,	0.00847125
2827633317.21160602,	0.02086461,	17.51374578,	0.06933272,	0.06611878
2827643322.21410704,	-0.03940122,	-100.62779465,	0.04008890,	-0.00739352
2827653327.21660852,	0.04647091,	87.55587877,	0.04651323,	0.00198356
2827663332.21910953,	0.04375532,	77.15036126,	0.04487923,	0.00998084
2827673337.22161102,	0.02916534,	34.63951158,	0.05131028,	0.04221526
2827683342.22411203,	-0.02096030,	-123.29195565,	0.02507560,	-0.01376413
2827693347.22661352,	-0.08648500,	-109.55827547,	0.09178060,	-0.03072497
2827703352.22911453,	-0.01479396,	-126.41923925,	0.01838456,	-0.01091472
2827713357.23161602,	0.00557410,	162.98453656,	0.01904831,	-0.01821448
2827723362.23411703,	-0.01557051,	-102.11315902,	0.01592508,	-0.00334177
2827733367.23661852,	0.01701163,	163.95641681,	0.06155415,	-0.05915672
2827743372.23911953,	-0.02557735,	-128.82482441,	0.03283077,	-0.02058297
2827753377.24162102,	-0.04210456,	-70.01840296,	0.04480150,	0.01530949
2827763382.24412203,	-0.01832398,	-145.54633183,	0.03238942,	-0.02670780
2827773387.24662352,	-0.01221932,	-24.84821686,	0.02907867,	0.02638669
2827783392.24912453,	-0.00844349,	-152.91891600,	0.01854690,	-0.01651348
2827793397.25162601,	0.02282553,	89.20357907,	0.02282773,	0.00031730
2827803402.25412702,	-0.05223063,	-138.79114115,	0.07928076,	-0.05964395
2827813407.25662851,	0.00487621,	7.18614288,	0.03898060,	0.03867441
2827823412.25912952,	0.03250686,	59.29869698,	0.03780568,	0.01930216
2827833417.26163101,	-0.00032925,	-169.17117145,	0.00175246,	-0.00172126
2827843422.26413202,	-0.02392203,	-28.75576264,	0.04972600,	0.04359370
2827853427.26663351,	-0.02338899,	-72.56939144,	0.02451470,	0.00734339
2827863432.26913452,	0.02039289,	27.32836959,	0.04442030,	0.03946255
2827873437.27163601,	-0.01105624,	-19.01212813,	0.03393895,	0.03208757
2827883442.27413702,	-0.00619703,	-173.29256517,	0.05305691,	-0.05269377
2827893447.27663851,	0.02816237,	61.37240410,	0.03208464,	0.01537222
2827903452.27913952,	-0.04499660,	-133.14332433,	0.06166914,	-0.04217094
2827913457.28164101,	0.02338677,	139.80299388,	0.03623509,	-0.02767744
2827923462.28414202,	-0.02149853,	-51.13980761,	0.02760896,	0.01732248
2827933467.28664350,	-0.00508564,	-17.57792027,	0.01683973,	0.01605344
2827943472.28914452,	-0.01363049,	-163.67247125,	0.04848502,	-0.04652964
2827953477.29164600,	0.02591947,	112.73221282,	0.02810243,	-0.01085947
2827963482.29414701,	-0.03999652,	-150.92625942,	0.08230840,	-0.07193713
2827973487.29664850,	0.04665290,	111.59393075,	0.05017437,	-0.01846547
2827983492.29914951,	-0.01742096,	-109.94274934,	0.01853226,	-0.00632100
2827993497.30165100,	0.08686894,	106.18864920,	0.09045560,	-0.02521910
2828003502.30415201,	0.03110024,	140.88831653,	0.04930019,	-0.03825289
2828013507.30665350,	0.02039537,	31.67193628,	0.03884426,	0.03305912
2828023512.30915451,	0.00565480,	169.63408283,	0.03142709,	-0.03091415
2828033517.31165600,	-0.00042904,	-178.54112764,	0.01685205,	-0.01684659
2828043522.31415701,	-0.01368063,	-156.16199190,	0.03385020,	-0.03096250
2828053527.31665850,	0.00817128,	156.92037505,	0.02084457,	-0.01917619
2828063532.31915951,	-0.04154010,	-45.21849295,	0.05852382,	0.04122448
2828073537.32166099,	0.00556706,	29.94653045,	0.01115216,	0.00966325
2828083542.32416201,	-0.01086598,	-152.83600478,	0.02380078,	-0.02117564
2828093547.32666349,	-0.02577860,	-157.67510209,	0.06786374,	-0.06277700
2828103552.32916450,	-0.01753490,	-85.98853733,	0.01757796,	0.00122968
2828113557.33166599,	0.00313379,	161.55715393,	0.00990582,	-0.00939705
2828123562.33416700,	-0.00289451,	-161.76132673,	0.00924834,	-0.00878371
2828133567.33666849,	-0.04142080,	-37.20637747,	0.06849948,	0.05455727
2828143572.33916950,	-0.02186619,	-91.68765275,	0.02187568,	-0.00064426
2828153577.34167099,	-0.02227497,	-64.87182875,	0.02460344,	0.01044772
2828163582.34417200,	-0.03949606,	-140.57113132,	0.06218679,	-0.04803393
2828173587.34667349,	-0.02593001,	-150.38896922,	0.05247829,	-0.04562462
2828183592.34917450,	-0.01353432,	-33.12919037,	0.02476416,	0.02073851
2828193597.35167599,	-0.00968934,	-32.52221014,	0.01802244,	0.01519622
2828203602.35417700,	-0.04369519,	-94.75693422,	0.04384622,	-0.00363611
2828213607.35667848,	0.00998587,	112.49411759,	0.01080816,	-0.00413508
2828223612.35917950,	-0.04615565,	-128.19413287,	0.05872817,	-0.03631327
2828233617.36168098,	0.02416571,	150.62773338,	0.04926931,	-0.04293581
2828243622.36418199,	0.04165308,	123.19461584,	0.04977569,	-0.02725142
2828253627.36668348,	-0.00965292,	-164.01383337,	0.03504987,	-0.03369443
2828263632.36918449,	-0.01487338,	-160.08304498,	0.04366077,	-0.04104931
2828273637.37168598,	-0.06002983,	-103.80125185,	0.06181447,	-0.01474613
2828283642.37418699,	-0.02465363,	-157.40653483,	0.06417040,	-0.05924558
2828293647.37668848,	0.04092055,	52.16343581,	0.05181366,	0.03178308
2828303652.37918949,	0.00885473,	66.82044781,	0.00963229,	0.00379140
2828313657.38169098,	-0.00739820,	-162.68338782,	0.02485522,	-0.02372865
2828323662.38419199,	-0.00892434,	-116.29444308,	0.00995432,	-0.00440961
2828333667.38669348,	0.03351120,	111.40534116,	0.03599400,	-0.01313650
2828343672.38919449,	-0.01509919,	-136.31020293,	0.02185901,	-0.01580604
2828353677.39169598,	0.00999266,	168.73109257,	0.05113586,	-0.05015001
2828363682.39419699,	-0.02962589,	-54.21613034,	0.03651978,	0.02135419
2828373687.39669847,	-0.00107880,	-178.15209788,	0.03345503,	-0.03343763
2828383692.39919948,	-0.00719297,	-90.53122677,	0.00719328,	-0.00006669
2828393697.40170097,	0.03305534,	106.80159733,	0.03452935,	-0.00998100
2828403702.40420198,	0.00194303,	177.83933656,	0.05153676,	-0.05150012
2828413707.40670347,	0.04536922,	78.61532667,	0.04627982,	0.00913541
2828423712.40920448,	-0.02499850,	-24.64578282,	0.05994740,	0.05448638
2828433717.41170597,	0.01703803,	34.36127928,	0.03018737,	0.02491952
2828443722.41420698,	0.03241585,	55.18304690,	0.03948432,	0.02254383
2828453727.41670847,	0.01048793,	172.10726593,	0.07637645,	-0.07565293
2828463732.41920948,	-0.03833396,	-108.75888733,	0.04048448,	-0.01301926
2828473737.42171097,	-0.04503738,	-137.75467336,	0.06698936,	-0.04959041
2828483742.42421198,	0.02052184,	31.35385564,	0.03944064,	0.03368113
2828493747.42671347,	0.02363980,	154.42067821,	0.05475215,	-0.04938580
2828503752.42921448,	0.01631663,	29.17834949,	0.03346796,	0.02922109
2828513757.43171596,	0.05423630,	73.23809680,	0.05664298,	0.01633556
2828523762.43421698,	-0.02029915,	-138.46535702,	0.03061376,	-0.02291608
2828533767.43671846,	-0.04896425,	-127.83455834,	0.06199693,	-0.03802789
2828543772.43921947,	0.01062834,	31.47473456,	0.02035602,	0.01736105
2828553777.44172096,	0.01102362,	164.29385175,	0.04072209,	-0.03920164
2828563782.44422197,	-0.04181018,	-57.41808402,	0.04961912,	0.02672014
2828573787.44672346,	0.03331055,	142.87535832,	0.05519094,	-0.04400509
2828583792.44922447,	-0.03194524,	-80.37251439,	0.03240159,	0.00541890
2828593797.45172596,	0.03985192,	71.33268403,	0.04206482,	0.01346380
2828603802.45422697,	-0.01322740,	-63.16324860,	0.01482399,	0.00669229
2828613807.45672846,	-0.06399924,	-69.79012671,	0.06819794,	0.02355966
2828623812.45922947,	-0.04582391,	-99.74744267,	0.04649513,	-0.00787188
2828633817.46173096,	-0.03424968,	-88.23458203,	0.03426594,	0.00105565
2828643822.46423197,	0.00044030,	178.63800714,	0.01852425,	-0.01851902
2828653827.46673345,	-0.01834989,	-154.12766849,	0.04205148,	-0.03783660
2828663832.46923447,	-0.10006844,	-95.67196237,	0.10056078,	-0.00993870
2828673837.47173595,	0.04096568,	151.62703374,	0.08620559,	-0.07584996
2828683842.47423696,	-0.05893685,	-127.43689835,	0.07422560,	-0.04512080
2828693847.47673845,	0.05594036,	104.79932528,	0.05785978,	-0.01477938
2828703852.47923946,	-0.04310869,	-70.31989211,	0.04578298,	0.01541826
2828713857.48174095,	-0.02440453,	-64.12972594,	0.02712264,	0.01183456
2828723862.48424196,	-0.01325102,	-150.41881943,	0.02684260,	-0.02334386
2828733867.48674345,	-0.00215337,	-2.80734840,	0.04396616,	0.04391339
2828743872.48924446,	-0.04614327,	-55.36030976,	0.05608468,	0.03187931
2828753877.49174595,	-0.01084937,	-9.31059366,	0.06705990,	0.06617644
2828763882.49424696,	0.03965224,	52.81149176,	0.04977366,	0.03008516
2828773887.49674845,	0.04637699,	104.22217323,	0.04784337,	-0.01175428
2828783892.49924946,	-0.01630805,	-67.12145155,	0.01770054,	0.00688160
2828793897.50175095,	0.00005016,	0.11106337,	0.02587713,	0.02587708
2828803902.50425196,	-0.02002341,	-151.94001498,	0.04256716,	-0.03756363
2828813907.50675344,	-0.07742844,	-48.18716124,	0.10388524,	0.06926024
2828823912.50925445,	0.01325257,	156.49559441,	0.03322948,	-0.03047241
2828833917.51175594,	0.04731169,	100.99553900,	0.04819648,	-0.00919264
2828843922.51425695,	-0.02944861,	-66.92970863,	0.03200849,	0.01254285
2828853927.51675844,	0.03625100,	75.19638072,	0.03749559,	0.00958038
2828863932.51925945,	0.03502715,	104.78680964,	0.03622691,	-0.00924595
2828873937.52176094,	-0.04699127,	-77.13048976,	0.04820212,	0.01073612
2828883942.52426195,	0.02529006,	82.66885603,	0.02549851,	0.00325371
2828893947.52676344,	-0.02551504,	-104.87658202,	0.02639993,	-0.00677786
2828903952.52926445,	-0.01113954,	-171.45155275,	0.07494027,	-0.07410772
2828913957.53176594,	-0.01921391,	-98.30470013,	0.01941752,	-0.00280462
2828923962.53426695,	0.04059862,	101.38281313,	0.04141320,	-0.00817344
2828933967.53676844,	-0.02853199,	-154.10775119,	0.06533843,	-0.05877956
2828943972.53926945,	0.04472526,	64.28752819,	0.04964053,	0.02153680
2828953977.54177093,	0.07433085,	72.82305721,	0.07780099,	0.02297647
2828963982.54427195,	0.02100961,	107.87297779,	0.02207497,	-0.00677498
2828973987.54677343,	-0.07824100,	-65.20735031,	0.08618451,	0.03614024
2828983992.54927444,	0.04305481,	138.20671223,	0.06460369,	-0.04816554
2828993997.55177593,	-0.02166810,	-148.14683327,	0.04105797,	-0.03487477
2829004002.55427694,	-0.01779081,	-140.06998117,	0.02771795,	-0.02125493
2829014007.55677843,	-0.00051511,	-0.75833530,	0.03892028,	0.03891687
2829024012.55927944,	-0.04129393,	-82.70668422,	0.04163076,	0.00528498
2829034017.56178093,	0.01059088,	150.55599545,	0.02154490,	-0.01876208
2829044022.56428194,	0.09238297,	108.46967849,	0.09739990,	-0.03085656
2829054027.56678343,	-0.01935743,	-154.70270762,	0.04530012,	-0.04095596
2829064032.56928444,	-0.02067149,	-125.04881533,	0.02525030,	-0.01450059
2829074037.57178593,	-0.03488390,	-22.43138096,	0.09142042,	0.08450329
2829084042.57428694,	-0.02590536,	-85.52272785,	0.02598465,	0.00202846
2829094047.57678842,	-0.00411120,	-172.34367302,	0.03085775,	-0.03058265
2829104052.57928944,	-0.01352795,	-110.03702723,	0.01439953,	-0.00493367
2829114057.58179092,	0.01203256,	141.50585459,	0.01933144,	-0.01513017
2829124062.58429193,	-0.01516215,	-21.18312132,	0.04195976,	0.03912455
2829134067.58679342,	0.02322196,	161.49460645,	0.07316448,	-0.06938142
2829144072.58929443,	0.01313035,	60.02504571,	0.01515779,	0.00757316
2829154077.59179592,	-0.03171125,	-43.72433101,	0.04587925,	0.03315573
2829164082.59429693,	0.01396652,	159.15198413,	0.03924389,	-0.03667450
2829174087.59679842,	0.00330491,	173.95822855,	0.03139952,	-0.03122511
2829184092.59929943,	0.00997181,	22.80064294,	0.02573199,	0.02372126
2829194097.60180092,	-0.00957724,	-169.95962248,	0.05493359,	-0.05409229
2829204102.60430193,	0.01254639,	153.77933862,	0.02839646,	-0.02547444
2829214107.60680342,	0.03710282,	55.50121944,	0.04502014,	0.02549890
2829224112.60930443,	-0.01605996,	-23.28066726,	0.04063390,	0.03732548
2829234117.61180592,	-0.05108561,	-91.96790778,	0.05111576,	-0.00175530
2829244122.61430693,	0.03579204,	39.61294528,	0.05613574,	0.04324525
2829254127.61680841,	-0.04973076,	-109.15809208,	0.05264649,	-0.01727731
2829264132.61930942,	-0.02830681,	-70.21509215,	0.03008259,	0.01018266
2829274137.62181091,	0.02542537,	114.94808995,	0.02804195,	-0.01182801
2829284142.62431192,	-0.05399903,	-102.54827629,	0.05532046,	-0.01201904
2829294147.62681341,	0.01286781,	74.12195481,	0.01337824,	0.00366016
2829304152.62931442,	0.04083439,	44.64151171,	0.05811328,	0.04134860
2829314157.63181591,	0.00449021,	118.45589575,	0.00510724,	-0.00243351
2829324162.63431692,	0.00478985,	165.46960167,	0.01909116,	-0.01848053
2829334167.63681841,	0.01191841,	39.31308073,	0.01881188,	0.01455467
2829344172.63931942,	0.07374641,	94.41399936,	0.07396580,	-0.00569260
2829354177.64182091,	-0.03602275,	-118.70866280,	0.04107153,	-0.01972896
2829364182.64432239,	-0.01140464,	-76.91987893,	0.01170843,	0.00264977
2829374187.64682341,	0.01487811,	166.56811150,	0.06404990,	-0.06229793
2829384192.64932489,	0.00173848,	176.14479092,	0.02585669,	-0.02579818
2829394197.65182590,	-0.01513543,	-64.70714861,	0.01674022,	0.00715218
2829404202.65432739,	0.00242559,	15.43145505,	0.00911582,	0.00878719
2829414207.65682840,	-0.01444788,	-42.76713847,	0.02127753,	0.01562025
2829424212.65932989,	0.04035277,	72.32893423,	0.04235111,	0.01285576
2829434217.66183090,	-0.00281564,	-10.97649947,	0.01478752,	0.01451699
2829444222.66433239,	-0.02504444,	-149.36545628,	0.04914913,	-0.04228963
2829454227.66683340,	-0.04990556,	-89.94993101,	0.04990558,	0.00004361
2829464232.66933489,	0.03777080,	43.57497751,	0.05479562,	0.03969795
2829474237.67183590,	0.01720618,	50.34578302,	0.02234831,	0.01426164
2829484242.67433739,	-0.04142008,	-87.35202137,	0.04146435,	0.00191563
2829494247.67683840,	0.02671018,	44.16640101,	0.03833568,	0.02749892
2829504252.67933988,	-0.01615003,	-133.86173892,	0.02239906,	-0.01552077
2829514257.68184090,	0.01549193,	9.85964178,	0.09047164,	0.08913539
2829524262.68434238,	-0.01560776,	-22.60659782,	0.04060275,	0.03748307
2829534267.68684339,	-0.03222134,	-30.70874826,	0.06309569,	0.05424806
2829544272.68934488,	-0.03697838,	-121.02165303,	0.04315002,	-0.02223788
2829554277.69184589,	-0.00201160,	-176.88961724,	0.03707346,	-0.03701884
2829564282.69434738,	0.04202786,	114.62403957,	0.04623215,	-0.01926319
2829574287.69684839,	-0.02949649,	-105.77954675,	0.03065160,	-0.00833530
2829584292.69934988,	-0.03863474,	-54.14939163,	0.04766504,	0.02791617
2829594297.70185089,	0.00002153,	179.98813874,	0.10398511,	-0.10398511
2829604302.70435238,	-0.04535821,	-78.75624509,	0.04624583,	0.00901717
2829614307.70685339,	-0.01628598,	-165.75509336,	0.06618509,	-0.06415009
2829624312.70935488,	0.03590783,	37.02366617,	0.05963321,	0.04761037
2829634317.71185589,	-0.01235360,	-21.64040905,	0.03349855,	0.03113746
2829644322.71435738,	0.00046730,	179.64764425,	0.07598700,	-0.07598557
2829654327.71685839,	0.01893647,	56.29206060,	0.02276354,	0.01263285
2829664332.71935987,	-0.01058619,	-38.88540311,	0.01686330,	0.01312645
2829674337.72186088,	-0.05447544,	-134.90078145,	0.07690684,	-0.05428709
2829684342.72436237,	0.04749920,	112.01757512,	0.05123589,	-0.01920787
2829694347.72686338,	-0.01270339,	-148.03961007,	0.02399886,	-0.02036097
2829704352.72936487,	-0.00778320,	-167.26901548,	0.03531817,	-0.03444989
2829714357.73186588,	0.03125392,	139.96691624,	0.04858904,	-0.03720333
2829724362.73436737,	-0.05658728,	-141.47128339,	0.09084389,	-0.07106682
2829734367.73686838,	-0.02322900,	-19.07033153,	0.07109570,	0.06719384
2829744372.73936987,	0.02253117,	74.06196837,	0.02343191,	0.00643435
2829754377.74187088,	-0.00295930,	-173.86648999,	0.02769699,	-0.02753844
2829764382.74437237,	0.01848738,	145.43850206,	0.03258891,	-0.02683754
2829774387.74687338,	-0.00418809,	-147.52917915,	0.00780093,	-0.00658137
2829784392.74937487,	0.00201305,	177.75751743,	0.05144697,	-0.05140757
2829794397.75187588,	-0.01240091,	-25.74999996,	0.02854425,	0.02570976
2829804402.75437736,	-0.01129426,	-164.96001312,	0.04352430,	-0.04203337
2829814407.75687838,	-0.00760160,	-161.51859307,	0.02398005,	-0.02274331
2829824412.75937986,	-0.01872978,	-148.72984366,	0.03608306,	-0.03084125
2829834417.76188087,	-0.04505846,	-72.76025388,	0.04717802,	0.01398218
2829844422.76438236,	0.01426168,	164.34978196,	0.05286726,	-0.05090728
2829854427.76688337,	0.02622390,	127.32553120,	0.03297760,	-0.01999573
2829864432.76938486,	0.04035918,	49.66267345,	0.05294765,	0.03427230
2829874437.77188587,	-0.01769720,	-166.83468292,	0.07770059,	-0.07565838
2829884442.77438736,	-0.02210341,	-163.27394677,	0.07680234,	-0.07355297
2829894447.77688837,	0.00804009,	37.62844382,	0.01316884,	0.01042955
2829904452.77938986,	-0.00256882,	-176.18999254,	0.03865902,	-0.03857358
2829914457.78189087,	0.01755925,	117.95195189,	0.01987823,	-0.00931754
2829924462.78439236,	0.00043847,	178.24779644,	0.01433985,	-0.01433315
2829934467.78689337,	-0.03720659,	-88.96121083,	0.03721271,	0.00067464
2829944472.78939485,	-0.00589537,	-158.03067664,	0.01575838,	-0.01461408
2829954477.79189587,	-0.09994544,	-84.04703156,	0.10048733,	0.01042175
2829964482.79439735,	0.05280971,	44.92248737,	0.07478545,	0.05295279
2829974487.79689836,	-0.01697177,	-28.24458190,	0.03586320,	0.03159317
2829984492.79939985,	-0.03976842,	-87.68492817,	0.03980091,	0.00160774
2829994497.80190086,	-0.01531372,	-77.68566873,	0.01567435,	0.00334294
2830004502.80440235,	-0.02369445,	-89.18983005,	0.02369682,	0.00033507
2830014507.80690336,	-0.07123292,	-37.01840991,	0.11831304,	0.09446611
2830024512.80940485,	-0.01591627,	-126.44963074,	0.01978702,	-0.01175578
2830034517.81190586,	-0.01769817,	-44.90612683,	0.02507010,	0.01775626
2830044522.81440735,	-0.00866333,	-132.80467216,	0.01180814,	-0.00802365
2830054527.81690836,	-0.06161717,	-55.20201908,	0.07503589,	0.04282183
2830064532.81940985,	0.05353482,	67.43274168,	0.05797390,	0.02224851
2830074537.82191086,	0.00579423,	160.09604258,	0.01701959,	-0.01600292
2830084542.82441234,	0.02541130,	166.18346638,	0.10640637,	-0.10332754
2830094547.82691336,	-0.02202956,	-138.04601695,	0.03295207,	-0.02450586
2830104552.82941484,	0.05886843,	52.32169210,	0.07438001,	0.04546310
2830114557.83191585,	0.01939988,	157.92105076,	0.05161137,	-0.04782654
2830124562.83441734,	0.00804971,	106.35305713,	0.00838909,	-0.00236199
2830134567.83691835,	-0.01813972,	-25.54675833,	0.04206336,	0.03795098
2830144572.83941984,	-0.00611379,	-151.01187446,	0.01261542,	-0.01103496
2830154577.84192085,	0.01016890,	166.97549853,	0.04512136,	-0.04396056
2830164582.84442234,	0.02695345,	114.59096920,	0.02964192,	-0.01233511
2830174587.84692335,	-0.03178557,	-87.62750758,	0.03181284,	0.00131692
2830184592.84942484,	0.01763467,	141.14810100,	0.02811159,	-0.02189247
2830194597.85192585,	-0.03179183,	-34.41160652,	0.05625537,	0.04641062
2830204602.85442734,	0.03952729,	90.21207998,	0.03952756,	-0.00014631
2830214607.85692835,	0.01516319,	116.06082794,	0.01687934,	-0.00741552
2830224612.85942984,	-0.02536188,	-134.36067702,	0.03547351,	-0.02480211
2830234617.86193085,	-0.01032492,	-17.85719787,	0.03367052,	0.03204840
2830244622.86443233,	0.04084359,	97.03050739,	0.04115302,	-0.00503704
2830254627.86693334,	0.02765678,	69.31726304,	0.02956204,	0.01044110
2830264632.86943483,	0.02593056,	93.82799476,	0.02598854,	-0.00173503
2830274637.87193584,	0.03319548,	58.26663501,	0.03903032,	0.02052866
2830284642.87443733,	0.02456282,	70.27139205,	0.02609452,	0.00880860
2830294647.87693834,	0.02603812,	19.97186189,	0.07623323,	0.07164860
2830304652.87943983,	0.00877220,	27.07387039,	0.01927368,	0.01716168
2830314657.88194084,	-0.03008592,	-80.48370471,	0.03050572,	0.00504345
2830324662.88444233,	0.04089295,	49.49605963,	0.05378095,	0.03493075
2830334667.88694334,	-0.03298662,	-65.90924542,	0.03613388,	0.01474924
2830344672.88944483,	0.04579908,	36.37142371,	0.07723059,	0.06218528
2830354677.89194584,	-0.00397512,	-169.99250350,	0.02287484,	-0.02252680
2830364682.89444733,	0.02586218,	78.38904603,	0.02640246,	0.00531390
2830374687.89694834,	-0.05500646,	-55.09805770,	0.06707021,	0.03837581
2830384692.89944982,	0.04730295,	122.15912075,	0.05587580,	-0.02974115
2830394697.90195084,	0.00563217,	168.01218390,	0.02711635,	-0.02652499
2830404702.90445232,	0.00288050,	5.75317992,	0.02873512,	0.02859038
2830414707.90695333,	-0.04975882,	-88.04027075,	0.04978794,	0.00170260
2830424712.90945482,	0.05648853,	112.75779944,	0.06125753,	-0.02369665
2830434717.91195583,	0.04684710,	156.33162355,	0.11669696,	-0.10688092
2830444722.91445732,	0.00307072,	169.31321633,	0.01655910,	-0.01627190
2830454727.91695833,	0.01979274,	96.64399774,	0.01992657,	-0.00230550
2830464732.91945982,	-0.00959340,	-167.75986123,	0.04524986,	-0.04422122
2830474737.92196083,	0.02605158,	145.85491341,	0.04641372,	-0.03841287
2830484742.92446232,	-0.02443490,	-143.93987463,	0.04151119,	-0.03355764
2830494747.92696333,	0.02039577,	143.93697254,	0.03464692,	-0.02800753
2830504752.92946482,	-0.01517480,	-159.33449555,	0.04299887,	-0.04023218
2830514757.93196583,	0.05516578,	95.43942648,	0.05541532,	-0.00525300
2830524762.93446731,	-0.01016430,	-119.01771416,	0.01162339,	-0.00563827
2830534767.93696833,	0.00648881,	133.74013357,	0.00898127,	-0.00620954
2830544772.93946981,	-0.03376507,	-63.18883568,	0.03783209,	0.01706422
2830554777.94197082,	0.03965597,	43.00733825,	0.05813874,	0.04251490
2830564782.94447231,	0.01143190,	13.37362831,	0.04942454,	0.04808427
2830574787.94697332,	0.02202769,	117.26083873,	0.02478000,	-0.01135028
2830584792.94947481,	0.04864103,	100.44393934,	0.04946045,	-0.00896586
2830594797.95197582,	0.02758467,	127.68011767,	0.03485396,	-0.02130457
2830604802.95447731,	-0.02441356,	-48.13653545,	0.03278144,	0.02187695
2830614807.95697832,	-0.01094596,	-117.68915770,	0.01236159,	-0.00574412
2830624812.95947981,	0.02442945,	136.83454294,	0.03570996,	-0.02604617
2830634817.96198082,	0.02355632,	74.85397920,	0.02440404,	0.00637629
2830644822.96448231,	0.01949824,	90.64755847,	0.01949949,	-0.00022038
2830654827.96698332,	-0.04286640,	-117.78929573,	0.04845478,	-0.02259066
2830664832.96948481,	-0.03699078,	-132.32806365,	0.05003477,	-0.03369215
2830674837.97198582,	0.03190725,	102.41521397,	0.03267126,	-0.00702415
2830684842.97448730,	0.01775085,	53.95071922,	0.02195498,	0.01292009
2830694847.97698831,	0.00615852,	174.20927024,	0.06103871,	-0.06072723
2830704852.97948980,	-0.05736370,	-99.06531271,	0.05808927,	-0.00915256
2830714857.98199081,	-0.04361506,	-80.27958851,	0.04425035,	0.00747125
2830724862.98449230,	-0.06580997,	-78.08196114,	0.06725982,	0.01388998
2830734867.98699331,	-0.03636453,	-129.28166843,	0.04697999,	-0.02974460
2830744872.98949480,	-0.01097751,	-103.84280040,	0.01130588,	-0.00270503
2830754877.99199581,	0.03601110,	55.57420563,	0.04365727,	0.02468113
2830764882.99449730,	-0.02841486,	-103.12397403,	0.02917693,	-0.00662488
2830774887.99699831,	0.02947728,	70.15532272,	0.03133826,	0.01063845
2830784892.99949980,	-0.04632030,	-102.59606010,	0.04746265,	-0.01035047
2830794898.00200081,	-0.00224510,	-2.24384988,	0.05734224,	0.05729828
2830804903.00450230,	0.02206941,	131.80419254,	0.02960639,	-0.01973523
2830814908.00700331,	0.04151886,	71.64382401,	0.04374471,	0.01377622
2830824913.00950479,	0.04196626,	129.20200104,	0.05415544,	-0.03422929
2830834918.01200581,	0.02383498,	109.95433334,	0.02535731,	-0.00865372
2830844923.01450729,	-0.01325789,	-163.91032160,	0.04783796,	-0.04596411
2830854928.01700830,	-0.01364394,	-32.46877573,	0.02541529,	0.02144248
2830864933.01950979,	-0.00245391,	-4.66718714,	0.03015833,	0.03005833
2830874938.02201080,	0.04348458,	110.39292072,	0.04639221,	-0.01616565
2830884943.02451229,	-0.02851044,	-33.88851025,	0.05113258,	0.04244639
2830894948.02701330,	0.02480289,	153.60316296,	0.05578878,	-0.04997203
2830904953.02951479,	0.04262408,	58.59595682,	0.04993952,	0.02602198
2830914958.03201580,	0.00017715,	178.86639163,	0.00895448,	-0.00895273
2830924963.03451729,	-0.00896175,	-161.98230694,	0.02897330,	-0.02755248
2830934968.03701830,	-0.04002875,	-69.32960665,	0.04278283,	0.01510197
2830944973.03951979,	-0.02014898,	-55.42559826,	0.02447076,	0.01388657
2830954978.04202080,	0.04454321,	138.76558566,	0.06757763,	-0.05081967
2830964983.04452228,	-0.00962357,	-160.88643727,	0.02939018,	-0.02776994
2830974988.04702330,	-0.01950740,	-99.72767416,	0.01979197,	-0.00334416
2830984993.04952478,	0.01025878,	112.84166216,	0.01113172,	-0.00432118
2830994998.05202579,	-0.02849891,	-80.27727541,	0.02891422,	0.00488304
2831005003.05452728,	-0.06740844,	-93.84398561,	0.06756043,	-0.00452924
2831015008.05702829,	-0.05729010,	-66.10819889,	0.06265925,	0.02537767
2831025013.05952978,	-0.00519544,	-170.31973550,	0.03089765,	-0.03045771
2831035018.06203079,	0.04439052,	70.12802124,	0.04720114,	0.01604459
2831045023.06453228,	0.06257252,	94.63825495,	0.06277811,	-0.00507652
