Frequency,	Imag,	phase,	LinMag,	Real
2857681541.24062014,	-0.10684165,	-135.24280517,	0.15174131,	-0.10775104
2857685543.24162102,	0.06452182,	155.79164399,	0.15734878,	-0.14351158
2857689545.24262142,	-0.04111496,	-147.28992492,	0.07608410,	-0.06401836
2857693547.24362183,	-0.07521771,	-89.51918096,	0.07522036,	0.00063123
2857697549.24462223,	0.03611496,	147.54419868,	0.06729719,	-0.05678575
2857701551.24562263,	-0.03293809,	-168.30966626,	0.16255922,	-0.15918726
2857705553.24662352,	-0.09700914,	-117.79305369,	0.10965977,	-0.05113209
2857709555.24762392,	-0.14448752,	-127.74971509,	0.18273538,	-0.11187304
2857713557.24862432,	-0.01812692,	-167.63916351,	0.08467846,	-0.08271551
2857717559.24962473,	-0.10813443,	-73.87523478,	0.11256274,	0.03126204
2857721561.25062513,	-0.04530462,	-146.72485201,	0.08257318,	-0.06903493
2857725563.25162601,	-0.07775006,	-138.13198916,	0.11649399,	-0.08675124
2857729565.25262642,	-0.05930287,	-151.27067303,	0.12337483,	-0.10818741
2857733567.25362682,	-0.14637397,	-110.76141253,	0.15653888,	-0.05548948
2857737569.25462723,	0.02816010,	158.66281767,	0.07739358,	-0.07208866
2857741571.25562763,	0.03109553,	158.09789016,	0.08336112,	-0.07734433
2857745573.25662851,	-0.05948173,	-142.38581477,	0.09745650,	-0.07719905
2857749575.25762892,	-0.06844298,	-136.95174485,	0.10026599,	-0.07327229
2857753577.25862932,	-0.07597630,	-144.98857242,	0.13242293,	-0.10845936
2857757579.25962973,	-0.08599336,	-151.82727708,	0.18213872,	-0.16056044
2857761581.26063013,	-0.07065057,	-87.56925450,	0.07071420,	0.00299912
2857765583.26163101,	-0.06172256,	-153.83493410,	0.13997357,	-0.12563011
2857769585.26263142,	-0.03798015,	-63.53539855,	0.04242597,	0.01890691
2857773587.26363182,	-0.01957076,	-164.24525608,	0.07207850,	-0.06937071
2857777589.26463222,	-0.07227942,	-110.28634222,	0.07705929,	-0.02671739
2857781591.26563263,	-0.02741864,	-157.31585366,	0.07109707,	-0.06559734
2857785593.26663351,	0.03589793,	53.90282425,	0.04442709,	0.02617451
2857789595.26763391,	-0.08784759,	-143.70015591,	0.14838845,	-0.11959068
2857793597.26863432,	-0.06434359,	-149.64266184,	0.12731438,	-0.10985833
2857797599.26963472,	-0.07207014,	-144.73705540,	0.12483359,	-0.10192802
2857801601.27063513,	-0.05139763,	-154.22571235,	0.11820247,	-0.10644298
2857805603.27163601,	-0.03231389,	-158.77357822,	0.08925147,	-0.08319638
2857809605.27263641,	0.05410781,	152.22741895,	0.11612034,	-0.10274374
2857813607.27363682,	-0.08297972,	-95.55736429,	0.08337158,	-0.00807390
2857817609.27463722,	-0.04670215,	-155.54782029,	0.11282522,	-0.10270559
2857821611.27563763,	-0.03767262,	-159.04958690,	0.10536032,	-0.09839498
2857825613.27663851,	-0.04780610,	-148.62878702,	0.09183226,	-0.07840753
2857829615.27763891,	-0.04148118,	-165.37840092,	0.16432475,	-0.15900294
2857833617.27863932,	-0.11666915,	-118.45144256,	0.13269602,	-0.06321821
2857837619.27963972,	-0.02790154,	-161.56293307,	0.08822264,	-0.08369432
2857841621.28064012,	-0.03643826,	-80.08183821,	0.03699110,	0.00637140
2857845623.28164101,	-0.05299348,	-145.30837817,	0.09310834,	-0.07655622
2857849625.28264141,	-0.04481163,	-142.53081217,	0.07366279,	-0.05846472
2857853627.28364181,	-0.12453783,	-128.68875450,	0.15955074,	-0.09973349
2857857629.28464222,	0.01214688,	171.37300569,	0.08097858,	-0.08006237
2857861631.28564262,	-0.08904969,	-148.45061757,	0.17019119,	-0.14503515
2857865633.28664350,	-0.05836250,	-143.03215606,	0.09704976,	-0.07754015
2857869635.28764391,	-0.10252971,	-129.21470287,	0.13233358,	-0.08366501
2857873637.28864431,	-0.02571688,	-160.56803466,	0.07730046,	-0.07289721
2857877639.28964472,	-0.05690775,	-135.94787460,	0.08184485,	-0.05882251
2857881641.29064512,	-0.07845658,	-137.18476477,	0.11543905,	-0.08468022
2857885643.29164600,	-0.08871482,	-152.87698727,	0.19459167,	-0.17319238
2857889645.29264641,	-0.02975077,	-168.40278838,	0.14799151,	-0.14497027
2857893647.29364681,	0.04507881,	86.97347276,	0.04514178,	0.00238341
2857897649.29464722,	-0.01198174,	-164.78236881,	0.04564712,	-0.04404654
2857901651.29564762,	-0.01962404,	-140.37407587,	0.03076966,	-0.02369955
2857905653.29664850,	-0.09881374,	-120.22252119,	0.11435756,	-0.05756298
2857909655.29764891,	-0.09040368,	-143.07359242,	0.15047499,	-0.12029088
2857913657.29864931,	0.04067882,	162.22959054,	0.13328423,	-0.12692486
2857917659.29964971,	0.04252456,	148.63115939,	0.08169232,	-0.06975168
2857921661.30065012,	-0.08155925,	-119.39270054,	0.09360893,	-0.04594259
2857925663.30165100,	-0.10772898,	-142.23950474,	0.17592366,	-0.13908127
2857929665.30265140,	-0.07490291,	-151.85085305,	0.15877051,	-0.13999154
2857933667.30365181,	-0.13712457,	-126.26738183,	0.17007378,	-0.10060787
2857937669.30465221,	-0.02517988,	-155.53993481,	0.06081230,	-0.05535441
2857941671.30565262,	-0.04181137,	-146.34557545,	0.07544693,	-0.06280167
2857945673.30665350,	0.00721114,	170.14730852,	0.04214190,	-0.04152035
2857949675.30765390,	-0.03825006,	-135.36211047,	0.05443890,	-0.03873663
2857953677.30865431,	-0.03056469,	-158.93141845,	0.08502352,	-0.07933977
2857957679.30965471,	-0.14909153,	-101.45069596,	0.15211932,	-0.03019943
2857961681.31065512,	-0.03381513,	-162.21540875,	0.11070985,	-0.10541920
2857965683.31165600,	-0.01407663,	-171.54132227,	0.09569683,	-0.09465586
2857969685.31265640,	-0.06074945,	-136.66468015,	0.08852161,	-0.06438618
2857973687.31365681,	-0.01523180,	-172.24677449,	0.11290621,	-0.11187405
2857977689.31465721,	-0.11952667,	-120.67555642,	0.13897319,	-0.07090079
2857981691.31565761,	-0.20720415,	-121.50094668,	0.24301722,	-0.12697957
2857985693.31665850,	-0.06932802,	-100.36725852,	0.07047863,	-0.01268313
2857989695.31765890,	-0.09262545,	-150.71756194,	0.18937351,	-0.16517521
2857993697.31865930,	0.00933269,	160.73789230,	0.02829031,	-0.02670660
2857997699.31965971,	0.03379619,	123.75255819,	0.04064754,	-0.02258407
2858001701.32066011,	-0.04770295,	-145.50529726,	0.08423172,	-0.06942198
2858005703.32166099,	-0.01929532,	-172.31513927,	0.14429174,	-0.14299579
2858009705.32266140,	-0.11094166,	-86.84207375,	0.11111038,	0.00612088
2858013707.32366180,	-0.01895159,	-173.09501649,	0.15763671,	-0.15649335
2858017709.32466221,	-0.16805841,	-115.74102612,	0.18657272,	-0.08102931
2858021711.32566261,	0.01802201,	172.09487115,	0.13103749,	-0.12979226
2858025713.32666349,	-0.13452724,	-131.95716126,	0.18090252,	-0.12094686
2858029715.32766390,	-0.02081210,	-144.85876290,	0.03615761,	-0.02956737
2858033717.32866430,	-0.04247033,	-148.89951445,	0.08222071,	-0.07040253
2858037719.32966471,	-0.03558644,	-67.13371488,	0.03862154,	0.01500763
2858041721.33066511,	0.01034905,	174.93517130,	0.11722607,	-0.11676835
2858045723.33166599,	-0.01787589,	-25.76923639,	0.04111785,	0.03702877
2858049725.33266640,	0.01925750,	144.06885407,	0.03281712,	-0.02657277
2858053727.33366680,	-0.04333870,	-157.21131243,	0.11188986,	-0.10315569
2858057729.33466720,	-0.05109056,	-147.79091184,	0.09585282,	-0.08110190
2858061731.33566761,	0.06901640,	127.13565027,	0.08657259,	-0.05226423
2858065733.33666849,	-0.08724448,	-103.52886748,	0.08973442,	-0.02099204
2858069735.33766889,	-0.10887711,	-124.20950613,	0.13165511,	-0.07401922
2858073737.33866930,	0.10655805,	137.31969707,	0.15718683,	-0.11555553
2858077739.33966970,	-0.05811317,	-63.49113046,	0.06494069,	0.02898539
2858081741.34067011,	-0.09687833,	-146.26859623,	0.17446115,	-0.14509059
2858085743.34167099,	-0.08049239,	-118.20530278,	0.09133788,	-0.04316923
2858089745.34267139,	-0.07092831,	-156.53063670,	0.17809608,	-0.16336276
2858093747.34367180,	-0.00097479,	-9.35001237,	0.00600002,	0.00592030
2858097749.34467220,	-0.04954100,	-156.37554206,	0.12362375,	-0.11326306
2858101751.34567261,	-0.03165799,	-159.59717982,	0.09080991,	-0.08511294
2858105753.34667349,	-0.07300625,	-131.00694792,	0.09674443,	-0.06347891
2858109755.34767389,	-0.00099956,	-179.09976248,	0.06362006,	-0.06361221
2858113757.34867430,	-0.07480103,	-114.07056268,	0.08192490,	-0.03341401
2858117759.34967470,	-0.05355201,	-147.82942845,	0.10057818,	-0.08513609
2858121761.35067511,	-0.05363808,	-115.15483878,	0.05925797,	-0.02518854
2858125763.35167599,	-0.05155180,	-159.65674776,	0.14828924,	-0.13903996
2858129765.35267639,	-0.04493831,	-148.78025355,	0.08669965,	-0.07414430
2858133767.35367680,	-0.05458578,	-151.31431545,	0.11371936,	-0.09976214
2858137769.35467720,	-0.06047549,	-138.81904614,	0.09184672,	-0.06912695
2858141771.35567760,	-0.01390233,	-175.95567368,	0.19711724,	-0.19662638
2858145773.35667848,	-0.00121175,	-177.30550003,	0.02577613,	-0.02574763
2858149775.35767889,	-0.15582915,	-108.96743366,	0.16477591,	-0.05355722
2858153777.35867929,	0.02297839,	159.25949782,	0.06488578,	-0.06068079
2858157779.35967970,	0.05712797,	134.26253238,	0.07977103,	-0.05567596
2858161781.36068010,	0.00890662,	172.47875130,	0.06804461,	-0.06745918
2858165783.36168098,	-0.02183796,	-138.00382414,	0.03263873,	-0.02425676
2858169785.36268139,	0.09990031,	108.96645527,	0.10563535,	-0.03433302
2858173787.36368179,	-0.01391728,	-150.63634555,	0.02838228,	-0.02473587
2858177789.36468220,	-0.04398588,	-91.69008721,	0.04400502,	-0.00129785
2858181791.36568308,	-0.08084220,	-99.00714325,	0.08185152,	-0.01281448
2858185793.36668348,	-0.02360455,	-51.26829644,	0.03025897,	0.01893226
2858189795.36768389,	0.03819437,	157.12224655,	0.09824509,	-0.09051678
2858193797.36868429,	-0.00335240,	-170.62641619,	0.02058316,	-0.02030832
2858197799.36968470,	-0.01409787,	-121.77135384,	0.01658269,	-0.00873130
2858201801.37068558,	-0.01505742,	-170.55092307,	0.09171793,	-0.09047349
2858205803.37168598,	-0.02057924,	-171.68373479,	0.14228190,	-0.14078577
2858209805.37268639,	0.03734290,	154.18117310,	0.08574189,	-0.07718276
2858213807.37368679,	0.00623314,	115.23055709,	0.00689049,	-0.00293715
2858217809.37468719,	-0.01761097,	-92.15534300,	0.01762344,	-0.00066280
2858221811.37568808,	-0.03155044,	-156.31512636,	0.07854113,	-0.07192551
2858225813.37668848,	-0.04883381,	-82.67749485,	0.04923535,	0.00627525
2858229815.37768888,	-0.08875830,	-140.83889331,	0.14055086,	-0.10897939
2858233817.37868929,	-0.03454085,	-153.02854334,	0.07615722,	-0.06787380
2858237819.37968969,	-0.10482230,	-109.92258587,	0.11149483,	-0.03799189
2858241821.38069057,	-0.04005140,	-158.20926570,	0.10789196,	-0.10018264
2858245823.38169098,	-0.04601943,	-148.12259840,	0.08714095,	-0.07399835
2858249825.38269138,	0.00253793,	178.11572677,	0.07718557,	-0.07714383
2858253827.38369179,	-0.03557100,	-167.98161165,	0.17082914,	-0.16708471
2858257829.38469219,	-0.01176139,	-176.00391306,	0.16877123,	-0.16836092
2858261831.38569307,	-0.05544096,	-98.04669091,	0.05599224,	-0.00783780
2858265833.38669348,	-0.04376173,	-104.34389497,	0.04516984,	-0.01119044
2858269835.38769388,	-0.04660994,	-158.67204077,	0.12815285,	-0.11937615
2858273837.38869429,	0.04397553,	120.92504091,	0.05126307,	-0.02634492
2858277839.38969469,	0.01997832,	167.72178811,	0.09394539,	-0.09179653
2858281841.39069557,	-0.01670959,	-170.43127982,	0.10052063,	-0.09912208
2858285843.39169598,	-0.00988967,	-173.20341078,	0.08356655,	-0.08297929
2858289845.39269638,	-0.01249000,	-138.22572430,	0.01874818,	-0.01398193
2858293847.39369678,	0.07008630,	144.42637385,	0.12047523,	-0.09799077
2858297849.39469719,	-0.11594177,	-139.30458975,	0.17781453,	-0.13481659
2858301851.39569807,	-0.06689126,	-135.40787169,	0.09527920,	-0.06785046
2858305853.39669847,	-0.04173188,	-149.59666339,	0.08246038,	-0.07112078
2858309855.39769888,	-0.07374610,	-143.12743758,	0.12290255,	-0.09831861
2858313857.39869928,	-0.11934403,	-104.98542597,	0.12354561,	-0.03194560
2858317859.39969969,	-0.09204378,	-141.14143138,	0.14670666,	-0.11424004
2858321861.40070057,	-0.03293747,	-144.39594006,	0.05657604,	-0.04599969
2858325863.40170097,	-0.02242624,	-168.81451344,	0.11560762,	-0.11341158
2858329865.40270138,	-0.03059211,	-168.71119653,	0.15627794,	-0.15325442
2858333867.40370178,	0.03306855,	162.17446978,	0.10802497,	-0.10283902
2858337869.40470219,	0.00875436,	175.85791637,	0.12120103,	-0.12088446
2858341871.40570307,	0.07601235,	146.83628259,	0.13895381,	-0.11631975
2858345873.40670347,	-0.03454006,	-135.97704991,	0.04970175,	-0.03573862
2858349875.40770388,	-0.01733213,	-162.18629717,	0.05665522,	-0.05393896
2858353877.40870428,	-0.01773007,	-165.12937019,	0.06908606,	-0.06677222
2858357879.40970468,	-0.03726790,	-163.48905379,	0.13113333,	-0.12572610
2858361881.41070557,	-0.06258198,	-152.19366037,	0.13415661,	-0.11866546
2858365883.41170597,	0.02072310,	154.38739013,	0.04793860,	-0.04322803
2858369885.41270637,	-0.03917305,	-161.48839608,	0.12338097,	-0.11699716
2858373887.41370678,	-0.03989468,	-150.99612061,	0.08227933,	-0.07196042
2858377889.41470718,	-0.06119481,	-105.05584987,	0.06337011,	-0.01646105
2858381891.41570806,	-0.11064995,	-131.16850370,	0.14698904,	-0.09675932
2858385893.41670847,	-0.03575122,	-164.36165503,	0.13262592,	-0.12771642
2858389895.41770887,	-0.09070830,	-137.07446730,	0.13318944,	-0.09752657
2858393897.41870928,	-0.09274598,	-140.36309671,	0.14538808,	-0.11196373
2858397899.41970968,	0.03295543,	150.12035876,	0.06615170,	-0.05735841
2858401901.42071056,	-0.11963016,	-117.32748329,	0.13465842,	-0.06181842
2858405903.42171097,	-0.06443273,	-147.68362635,	0.12052649,	-0.10185803
2858409905.42271137,	-0.07097023,	-126.55851123,	0.08835396,	-0.05262745
2858413907.42371178,	-0.04936568,	-119.58467801,	0.05676650,	-0.02802615
2858417909.42471218,	0.09433066,	48.64227101,	0.12567388,	0.08304006
2858421911.42571306,	-0.00767274,	-135.33307288,	0.01091452,	-0.00776247
2858425913.42671347,	-0.03438981,	-151.35673301,	0.07174187,	-0.06296219
2858429915.42771387,	0.03445845,	157.45023085,	0.08985588,	-0.08298611
2858433917.42871427,	-0.03116869,	-162.76661368,	0.10520557,	-0.10048246
2858437919.42971468,	0.01899659,	168.74863079,	0.09736163,	-0.09549040
2858441921.43071556,	0.04558467,	33.76461597,	0.08201893,	0.06818462
2858445923.43171596,	0.01227625,	169.99233245,	0.07064252,	-0.06956766
2858449925.43271637,	-0.00914182,	-165.01731809,	0.03536117,	-0.03415903
2858453927.43371677,	-0.06895103,	-153.30252252,	0.15347018,	-0.13710891
2858457929.43471718,	-0.00604148,	-173.59981326,	0.05419723,	-0.05385945
2858461931.43571806,	-0.03056300,	-161.57271727,	0.09668749,	-0.09172989
2858465933.43671846,	-0.02660906,	-121.47343101,	0.03119898,	-0.01628909
2858469935.43771887,	-0.01150289,	-175.89901298,	0.16084662,	-0.16043478
2858473937.43871927,	-0.05481283,	-143.57974666,	0.09232360,	-0.07429132
2858477939.43971968,	0.00207630,	177.65611327,	0.05076875,	-0.05072627
2858481941.44072056,	-0.01755981,	-165.24571445,	0.06895009,	-0.06667659
2858485943.44172096,	0.04108500,	154.54748347,	0.09559923,	-0.08632053
2858489945.44272137,	-0.15688419,	-84.12416715,	0.15771280,	0.01614553
2858493947.44372177,	-0.00752170,	-80.73478184,	0.00762113,	0.00122704
2858497949.44472217,	-0.00347076,	-177.33418291,	0.07462313,	-0.07454237
2858501951.44572306,	-0.00400002,	-175.84632181,	0.05522462,	-0.05507956
2858505953.44672346,	0.02292358,	164.55749329,	0.08609108,	-0.08298303
2858509955.44772386,	-0.04378197,	-163.20094406,	0.15148632,	-0.14502153
2858513957.44872427,	-0.06137541,	-80.33787127,	0.06225857,	0.01044934
2858517959.44972467,	-0.05617419,	-137.74204238,	0.08353417,	-0.06182570
2858521961.45072555,	-0.00914631,	-40.72386696,	0.01401918,	0.01062461
2858525963.45172596,	-0.01237866,	-173.77737612,	0.11420280,	-0.11352994
2858529965.45272636,	-0.03365853,	-163.89153288,	0.12131096,	-0.11654807
2858533967.45372677,	-0.00288454,	-176.11597071,	0.04258430,	-0.04248650
2858537969.45472717,	0.01833960,	156.50815706,	0.04600790,	-0.04219462
2858541971.45572805,	-0.03273196,	-130.11499968,	0.04280071,	-0.02757752
2858545973.45672846,	0.01054790,	169.86691476,	0.05995331,	-0.05901815
2858549975.45772886,	0.01065243,	159.84285776,	0.03091281,	-0.02901943
2858553977.45872927,	-0.01607239,	-171.56477541,	0.10956619,	-0.10838094
2858557979.45972967,	0.04135044,	147.90624125,	0.07782787,	-0.06593420
2858561981.46073055,	-0.01636358,	-170.35874565,	0.09770547,	-0.09632545
2858565983.46173096,	-0.02751460,	-41.85192011,	0.04123843,	0.03071734
2858569985.46273136,	-0.04141637,	-139.12487339,	0.06328785,	-0.04785432
2858573987.46373176,	-0.01539383,	-16.22580171,	0.05509140,	0.05289700
2858577989.46473217,	-0.04657173,	-61.03996800,	0.05322741,	0.02577268
2858581991.46573305,	-0.02702160,	-50.31180413,	0.03511436,	0.02242436
2858585993.46673345,	-0.08379316,	-109.95981209,	0.08914808,	-0.03043167
2858589995.46773386,	-0.00388219,	-175.22700659,	0.04665642,	-0.04649463
2858593997.46873426,	-0.02096321,	-170.10204064,	0.12195429,	-0.12013905
2858597999.46973467,	-0.04668989,	-162.62906955,	0.15638537,	-0.14925294
2858602001.47073555,	-0.11933209,	-117.88891025,	0.13501302,	-0.06315352
2858606003.47173595,	-0.08974478,	-132.72898919,	0.12217298,	-0.08289821
2858610005.47273636,	-0.02283061,	-162.30539607,	0.07511471,	-0.07156104
2858614007.47373676,	-0.02695721,	-169.09785096,	0.14253100,	-0.13995855
2858618009.47473717,	0.07776935,	153.86967605,	0.17658223,	-0.15853457
2858622011.47573805,	-0.00714425,	-166.82300392,	0.03133995,	-0.03051479
2858626013.47673845,	0.03716982,	110.29830559,	0.03963093,	-0.01374828
2858630015.47773886,	-0.07985724,	-135.50479087,	0.11394347,	-0.08127691
2858634017.47873926,	-0.05021234,	-139.43272960,	0.07720933,	-0.05865152
2858638019.47973967,	-0.08309762,	-133.86614171,	0.11525957,	-0.07987210
2858642021.48074055,	-0.09746878,	-125.91265951,	0.12034489,	-0.07058845
2858646023.48174095,	-0.05295943,	-145.45355880,	0.09339068,	-0.07692280
2858650025.48274136,	-0.06784179,	-113.63809918,	0.07405530,	-0.02969309
2858654027.48374176,	0.00532226,	12.65279931,	0.02429783,	0.02370777
2858658029.48474216,	0.04947612,	145.19536339,	0.08668159,	-0.07117452
2858662031.48574304,	-0.01819838,	-151.11827678,	0.03767756,	-0.03299117
2858666033.48674345,	0.02436060,	162.59567439,	0.08144284,	-0.07771420
2858670035.48774385,	-0.06632809,	-152.44152624,	0.14336446,	-0.12709820
2858674037.48874426,	-0.02808083,	-150.03023903,	0.05621305,	-0.04869676
2858678039.48974466,	-0.09535273,	-142.67247515,	0.15725161,	-0.12504369
2858682041.49074554,	-0.02808226,	-145.98728333,	0.05020275,	-0.04161374
2858686043.49174595,	-0.04735201,	-150.44695048,	0.09600407,	-0.08351388
2858690045.49274635,	-0.13418950,	-97.40344807,	0.13531759,	-0.01743639
2858694047.49374676,	-0.03136988,	-164.50353917,	0.11741152,	-0.11314326
2858698049.49474716,	-0.13908310,	-97.70921061,	0.14035165,	-0.01882754
2858702051.49574804,	-0.02136996,	-167.22814266,	0.09666625,	-0.09427454
2858706053.49674845,	0.00732187,	171.14302066,	0.04755435,	-0.04698730
2858710055.49774885,	0.03495861,	143.50176735,	0.05877392,	-0.04724690
2858714057.49874926,	-0.02629702,	-149.70794928,	0.05213444,	-0.04501629
2858718059.49974966,	-0.12771955,	-130.62099348,	0.16826618,	-0.10955010
2858722061.50075054,	0.02061854,	64.64658096,	0.02281610,	0.00976987
2858726063.50175095,	-0.00485371,	-168.79763046,	0.02498371,	-0.02450770
2858730065.50275135,	-0.02701365,	-142.73964725,	0.04461837,	-0.03551143
2858734067.50375175,	-0.01802549,	-166.16948472,	0.07540447,	-0.07321828
2858738069.50475216,	-0.09986959,	-102.52663086,	0.10230493,	-0.02218926
2858742071.50575304,	0.00305380,	177.24673223,	0.06357431,	-0.06350092
2858746073.50675344,	0.00619271,	175.78134778,	0.08418261,	-0.08395453
2858750075.50775385,	-0.01617028,	-159.74748354,	0.04671356,	-0.04382554
2858754077.50875425,	-0.07793110,	-126.95939015,	0.09752824,	-0.05863874
2858758079.50975466,	-0.03944450,	-157.72217079,	0.10404826,	-0.09628173
2858762081.51075554,	-0.06287010,	-128.42453186,	0.08025006,	-0.04987407
2858766083.51175594,	-0.03152103,	-162.36454842,	0.10404368,	-0.09915398
2858770085.51275635,	-0.03078866,	-155.64459888,	0.07465809,	-0.06801389
2858774087.51375675,	-0.07042570,	-101.33508106,	0.07182671,	-0.01411729
2858778089.51475716,	-0.00256187,	-178.59010975,	0.10412082,	-0.10408930
2858782091.51575804,	0.05531203,	128.33110440,	0.07051151,	-0.04373159
2858786093.51675844,	-0.09237843,	-90.54523189,	0.09238261,	-0.00087911
2858790095.51775885,	0.05424792,	101.00498689,	0.05526420,	-0.01054963
2858794097.51875925,	-0.06737389,	-134.74247232,	0.09485569,	-0.06677095
2858798099.51975965,	-0.11049750,	-141.98723046,	0.17942651,	-0.14136539
2858802101.52076054,	-0.07106078,	-83.90844826,	0.07146429,	0.00758361
2858806103.52176094,	-0.01206261,	-167.38896584,	0.05524916,	-0.05391626
2858810105.52276134,	-0.07380693,	-123.33463100,	0.08834125,	-0.04854598
2858814107.52376175,	-0.08849476,	-63.72004016,	0.09869583,	0.04369833
2858818109.52476215,	-0.01490332,	-103.00616936,	0.01529571,	-0.00344239
2858822111.52576303,	0.09199813,	116.31360276,	0.10263282,	-0.04549549
2858826113.52676344,	0.02179432,	157.62009809,	0.05724110,	-0.05292968
2858830115.52776384,	-0.07624657,	-62.26718738,	0.08614193,	0.04008606
2858834117.52876425,	0.03053149,	61.76990707,	0.03465333,	0.01639149
2858838119.52976465,	0.01488711,	172.74342590,	0.11785907,	-0.11691507
2858842121.53076553,	0.01751089,	152.66554933,	0.03813483,	-0.03387674
2858846123.53176594,	-0.03716942,	-147.61783350,	0.06940239,	-0.05860995
2858850125.53276634,	-0.02224054,	-93.47857791,	0.02228159,	-0.00135194
2858854127.53376675,	0.06668715,	99.79727989,	0.06767411,	-0.01151561
2858858129.53476715,	-0.05921392,	-150.99927616,	0.12213572,	-0.10682156
2858862131.53576803,	0.00575352,	34.30485450,	0.01020859,	0.00843281
2858866133.53676844,	0.01609167,	171.15441979,	0.10464632,	-0.10340170
2858870135.53776884,	-0.06603972,	-116.76394597,	0.07396347,	-0.03330692
2858874137.53876924,	0.02984692,	161.61790506,	0.09464621,	-0.08981685
2858878139.53976965,	-0.04503384,	-139.73577993,	0.06967803,	-0.05316936
2858882141.54077053,	0.06399266,	141.53434397,	0.10287457,	-0.08054885
2858886143.54177093,	-0.03276919,	-128.11794187,	0.04165178,	-0.02571090
2858890145.54277134,	-0.01282064,	-169.82005015,	0.07253941,	-0.07139746
2858894147.54377174,	-0.07144380,	-74.85915871,	0.07401304,	0.01933166
2858898149.54477215,	-0.00533359,	-176.38641829,	0.08462382,	-0.08445557
2858902151.54577303,	-0.04401801,	-70.51504534,	0.04669211,	0.01557459
2858906153.54677343,	-0.01633917,	-148.22492708,	0.03102849,	-0.02637799
2858910155.54777384,	0.00933855,	154.20722712,	0.02146214,	-0.01932395
2858914157.54877424,	-0.06805696,	-68.30706574,	0.07324426,	0.02707343
2858918159.54977512,	0.02922309,	148.76045035,	0.05634808,	-0.04817798
2858922161.55077553,	-0.06792754,	-136.36211508,	0.09843170,	-0.07123657
2858926163.55177593,	0.02431500,	142.75068322,	0.04017120,	-0.03197664
2858930165.55277634,	-0.01777840,	-168.40038342,	0.08841834,	-0.08661254
2858934167.55377674,	0.03013099,	162.22703876,	0.09871053,	-0.09399942
2858938169.55477762,	0.00464987,	176.91154406,	0.08630424,	-0.08617888
2858942171.55577803,	-0.00314960,	-179.02582082,	0.18525056,	-0.18522379
2858946173.55677843,	0.05126925,	70.84894286,	0.05427288,	0.01780475
2858950175.55777883,	0.04207222,	157.77203280,	0.11121605,	-0.10295115
2858954177.55877924,	-0.09066226,	-94.07772522,	0.09089236,	-0.00646333
2858958179.55978012,	-0.12610772,	-130.87312921,	0.16677376,	-0.10913446
2858962181.56078052,	-0.05482345,	-62.09173518,	0.06203866,	0.02903765
2858966183.56178093,	-0.07644285,	-141.36600107,	0.12243721,	-0.09564184
2858970185.56278133,	0.05293808,	112.16877175,	0.05716383,	-0.02156998
2858974187.56378174,	-0.15120916,	-112.40649780,	0.16355728,	-0.06234398
2858978189.56478262,	-0.00098723,	-179.16972942,	0.06812987,	-0.06812271
2858982191.56578302,	0.03349591,	143.70760820,	0.05658991,	-0.04561185
2858986193.56678343,	-0.02067996,	-121.80166878,	0.02433287,	-0.01282295
2858990195.56778383,	-0.09261899,	-128.21682488,	0.11788457,	-0.07292801
2858994197.56878424,	-0.07540952,	-116.23012344,	0.08406613,	-0.03715534
2858998199.56978512,	-0.03824699,	-62.63515969,	0.04306620,	0.01979559
2859002201.57078552,	-0.07347730,	-91.32146581,	0.07349685,	-0.00169498
2859006203.57178593,	-0.02405978,	-161.04797931,	0.07408110,	-0.07006523
2859010205.57278633,	-0.12026554,	-119.93274974,	0.13877673,	-0.06924725
2859014207.57378673,	0.03499743,	136.05902544,	0.05043460,	-0.03631569
2859018209.57478762,	-0.09244381,	-139.82471364,	0.14329526,	-0.10948823
2859022211.57578802,	0.00540715,	177.96854323,	0.15253670,	-0.15244083
2859026213.57678842,	-0.05006465,	-146.72123877,	0.09124014,	-0.07627775
2859030215.57778883,	-0.01525964,	-162.58018442,	0.05097237,	-0.04863461
2859034217.57878923,	-0.06149465,	-107.94023008,	0.06463743,	-0.01990992
2859038219.57979011,	-0.05368395,	-78.11740800,	0.05485950,	0.01129595
2859042221.58079052,	-0.04583844,	-122.51425372,	0.05435876,	-0.02921834
2859046223.58179092,	0.06978761,	142.74161246,	0.11527321,	-0.09174749
2859050225.58279133,	-0.14002386,	-109.89730414,	0.14891337,	-0.05068048
2859054227.58379173,	-0.01836671,	-147.22449111,	0.03392767,	-0.02852632
2859058229.58479261,	-0.04332665,	-152.12950307,	0.09268235,	-0.08193180
2859062231.58579302,	-0.01348174,	-162.78325347,	0.04554839,	-0.04350745
2859066233.58679342,	0.08434889,	120.06831250,	0.09746487,	-0.04883303
2859070235.58779383,	-0.12765314,	-112.46979255,	0.13814061,	-0.05279683
2859074237.58879423,	-0.05116777,	-60.60360105,	0.05872951,	0.02882732
2859078239.58979511,	-0.05629477,	-107.22728773,	0.05893893,	-0.01745553
2859082241.59079552,	-0.05624480,	-62.77688313,	0.06325100,	0.02893459
2859086243.59179592,	-0.01651105,	-165.20101686,	0.06464055,	-0.06249629
2859090245.59279632,	-0.09168980,	-56.44113708,	0.11002973,	0.06082371
2859094247.59379673,	0.02203957,	168.31289115,	0.10880142,	-0.10654579
